sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
174,Switzerland,1.5,6.0,0.08,0.04,90.1183567452291,3588.0,78.50000061999832,1319.0,74.0,810.0,74.0,AWW,86.0,48.0,178.0
175,Switzerland,1.5,6.0,0.08,0.04,78.12109895532797,1443.0,64.50000028229142,370.0,66.0,442.0,64.50000028229142,HARISS,82.0,52.0,179.0
176,Switzerland,1.5,6.0,0.08,0.04,60.65378920589495,647.0,61.50000070153931,727.0,74.0,2559.0,60.65378920589495,ICU,89.0,59.0,171.0
177,Switzerland,1.5,6.0,0.08,0.04,25.249375628463206,0.0,61.50000091093626,276.0,Inf,NaN,25.249375628463206,ICU,82.0,51.0,186.0
178,Switzerland,1.5,6.0,0.08,0.04,86.04029833563858,2331.0,68.50000001712942,284.0,77.0,857.0,68.50000001712942,HARISS,84.0,55.0,162.0
179,Switzerland,1.5,6.0,0.08,0.04,75.2284552580708,2719.0,64.500000974652,911.0,66.0,1033.0,64.500000974652,HARISS,96.0,61.0,205.0
180,Switzerland,1.5,6.0,0.08,0.04,79.41991930203133,3741.0,50.500000762504456,177.0,66.0,946.0,50.500000762504456,HARISS,117.0,48.0,163.0
181,Switzerland,1.5,6.0,0.08,0.04,76.56341279681014,495.0,78.50000068244006,656.0,83.0,1035.0,76.56341279681014,ICU,107.0,65.0,166.0
182,Switzerland,1.5,6.0,0.08,0.04,58.334370639604934,251.0,75.50000074996436,1360.0,46.0,85.0,46.0,AWW,98.0,62.0,169.0
183,Switzerland,1.5,6.0,0.08,0.04,86.910507550019,1228.0,82.50000061294024,794.0,74.0,293.0,74.0,AWW,100.0,58.0,193.0
184,Switzerland,1.5,6.0,0.08,0.04,69.4601474365926,1413.0,64.50000056404241,798.0,84.0,6228.0,64.50000056404241,HARISS,95.0,44.0,153.0
185,Switzerland,1.5,6.0,0.08,0.04,73.65327247422849,727.0,68.50000026087176,408.0,27.0,2.0,27.0,AWW,106.0,73.0,170.0
186,Switzerland,1.5,6.0,0.08,0.04,81.07834496250261,2128.0,29.500000788586675,1.0,78.0,1509.0,29.500000788586675,HARISS,109.0,48.0,192.0
187,Switzerland,1.5,6.0,0.08,0.04,93.62268354498568,3088.0,68.500000574653,361.0,84.0,2067.0,68.500000574653,HARISS,99.0,57.0,177.0
188,Switzerland,1.5,6.0,0.08,0.04,18.16738310589433,1.0,Inf,NaN,52.0,9.0,18.16738310589433,ICU,86.0,56.0,189.0
189,Switzerland,1.5,6.0,0.08,0.04,62.698048364324606,69.0,85.50000099413768,658.0,70.0,140.0,62.698048364324606,ICU,105.0,46.0,173.0
190,Switzerland,1.5,6.0,0.08,0.04,79.52793164364142,2054.0,68.50000072764185,587.0,48.0,58.0,48.0,AWW,112.0,58.0,176.0
191,Switzerland,1.5,6.0,0.08,0.04,89.4290625013904,1080.0,71.50000045835634,200.0,69.0,142.0,69.0,AWW,98.0,60.0,178.0
192,Switzerland,1.5,6.0,0.08,0.04,74.76971022143583,1472.0,68.50000094756228,812.0,65.0,603.0,65.0,AWW,102.0,35.0,164.0
193,Switzerland,1.5,6.0,0.08,0.04,94.71494020301677,1081.0,64.50000006870636,156.0,73.0,239.0,64.50000006870636,HARISS,79.0,58.0,186.0
194,Switzerland,1.5,6.0,0.08,0.04,68.92120649614182,564.0,71.50000099247224,783.0,75.0,1080.0,68.92120649614182,ICU,111.0,55.0,188.0
195,Switzerland,1.5,6.0,0.08,0.04,87.60789048908097,2483.0,50.50000055208962,131.0,63.0,234.0,50.50000055208962,HARISS,116.0,56.0,180.0
196,Switzerland,1.5,6.0,0.08,0.04,78.93267645470326,1664.0,68.50000064492001,609.0,63.0,369.0,63.0,AWW,106.0,59.0,191.0
197,Switzerland,1.5,6.0,0.08,0.04,22.92068786638712,58.0,71.50000057764487,481.0,27.0,59.0,22.92068786638712,ICU,80.0,61.0,196.0
198,Switzerland,1.5,6.0,0.08,0.04,76.31178117335057,263.0,Inf,NaN,71.0,130.0,71.0,AWW,90.0,49.0,189.0
199,Switzerland,1.5,6.0,0.08,0.04,94.52342766123512,2495.0,85.50000023712667,1904.0,84.0,1660.0,84.0,AWW,101.0,58.0,211.0
200,Switzerland,1.5,6.0,0.08,0.04,79.0040394057689,1366.0,64.50000003447452,262.0,83.0,1966.0,64.50000003447452,HARISS,73.0,62.0,172.0
201,Switzerland,1.5,6.0,0.08,0.04,57.315853624654586,564.0,29.500000847199786,29.0,34.0,43.0,29.500000847199786,HARISS,91.0,65.0,193.0
202,Switzerland,1.5,6.0,0.08,0.04,64.2127859758036,516.0,64.50000043751345,529.0,73.0,1149.0,64.2127859758036,ICU,98.0,61.0,191.0
203,Switzerland,1.5,6.0,0.08,0.04,49.0754024309199,507.0,61.50000054492889,1899.0,77.0,9543.0,49.0754024309199,ICU,111.0,70.0,178.0
204,Switzerland,1.5,6.0,0.08,0.04,68.40391207703044,490.0,64.50000062155213,292.0,82.0,1682.0,64.50000062155213,HARISS,92.0,48.0,188.0
205,Switzerland,1.5,6.0,0.08,0.04,45.71008228011426,295.0,47.50000012454638,393.0,88.0,28150.0,45.71008228011426,ICU,80.0,64.0,200.0
206,Switzerland,1.5,6.0,0.08,0.04,89.73300309027681,1591.0,71.50000094889549,400.0,63.0,155.0,63.0,AWW,90.0,50.0,182.0
207,Switzerland,1.5,6.0,0.08,0.04,90.988621177959,3553.0,82.50000016782474,2035.0,75.0,978.0,75.0,AWW,113.0,64.0,209.0
208,Switzerland,1.5,6.0,0.08,0.04,69.04399954661609,644.0,68.50000081033158,605.0,51.0,106.0,51.0,AWW,102.0,57.0,186.0
209,Switzerland,1.5,6.0,0.08,0.04,64.29291917685734,1024.0,61.500000930658985,763.0,85.0,7570.0,61.500000930658985,HARISS,115.0,60.0,163.0
210,Switzerland,1.5,6.0,0.08,0.04,72.4457165780361,1193.0,82.50000095241319,3122.0,80.0,2476.0,72.4457165780361,ICU,118.0,57.0,186.0
211,Switzerland,1.5,6.0,0.08,0.04,84.21123445438369,1035.0,75.50000076310187,415.0,87.0,1326.0,75.50000076310187,HARISS,70.0,58.0,179.0
212,Switzerland,1.5,6.0,0.08,0.04,90.32282632882341,2830.0,82.50000094036852,1606.0,77.0,888.0,77.0,AWW,95.0,51.0,167.0
213,Switzerland,1.5,6.0,0.08,0.04,74.96404473680246,1174.0,22.500000182927977,20.0,30.0,31.0,22.500000182927977,HARISS,95.0,64.0,189.0
214,Switzerland,1.5,6.0,0.08,0.04,27.240863310568933,0.0,68.50000052847714,250.0,74.0,393.0,27.240863310568933,ICU,86.0,61.0,223.0
215,Switzerland,1.5,6.0,0.08,0.04,70.11261581499255,1666.0,26.500000444754388,29.0,38.0,85.0,26.500000444754388,HARISS,103.0,62.0,214.0
216,Switzerland,1.5,6.0,0.08,0.04,89.82987298139675,1726.0,64.50000003234805,195.0,67.0,238.0,64.50000003234805,HARISS,77.0,57.0,189.0
217,Switzerland,1.5,6.0,0.08,0.04,70.09110037933124,445.0,15.500000886011254,0.0,83.0,1829.0,15.500000886011254,HARISS,90.0,55.0,196.0
218,Switzerland,1.5,6.0,0.08,0.04,41.013210392677045,81.0,40.50000040765394,74.0,66.0,900.0,40.50000040765394,HARISS,104.0,69.0,177.0
219,Switzerland,1.5,6.0,0.08,0.04,81.70209508896798,2200.0,75.50000081687762,1174.0,51.0,87.0,51.0,AWW,101.0,62.0,197.0
220,Switzerland,1.5,6.0,0.08,0.04,60.6527558109157,340.0,47.50000026425025,56.0,52.0,115.0,47.50000026425025,HARISS,102.0,65.0,187.0
221,Switzerland,1.5,6.0,0.08,0.04,35.607458444675224,4.0,78.50000072125654,940.0,58.0,102.0,35.607458444675224,ICU,110.0,59.0,185.0
222,Switzerland,1.5,6.0,0.08,0.04,54.405399785467175,846.0,33.50000002576846,91.0,74.0,5595.0,33.50000002576846,HARISS,85.0,53.0,175.0
223,Switzerland,1.5,6.0,0.08,0.04,91.63821149472376,1654.0,54.50000089524494,34.0,74.0,323.0,54.50000089524494,HARISS,106.0,53.0,200.0
224,Switzerland,1.5,6.0,0.08,0.04,98.31748303037398,2127.0,68.50000009386507,356.0,71.0,446.0,68.50000009386507,HARISS,95.0,65.0,206.0
225,Switzerland,1.5,6.0,0.08,0.04,62.91347518112505,1233.0,36.50000081531362,78.0,75.0,3775.0,36.50000081531362,HARISS,103.0,56.0,214.0
226,Switzerland,1.5,6.0,0.08,0.04,63.1576208144613,2027.0,61.500000761563605,1752.0,75.0,7028.0,61.500000761563605,HARISS,85.0,69.0,199.0
227,Switzerland,1.5,6.0,0.08,0.04,95.75875901998363,1253.0,85.50000020240294,954.0,76.0,430.0,76.0,AWW,105.0,62.0,169.0
228,Switzerland,1.5,6.0,0.08,0.04,45.86728722897863,31.0,82.50000073807253,792.0,59.0,81.0,45.86728722897863,ICU,87.0,45.0,198.0
229,Switzerland,1.5,6.0,0.08,0.04,58.42971879561741,159.0,75.50000036648433,882.0,57.0,143.0,57.0,AWW,95.0,56.0,202.0
230,Switzerland,1.5,6.0,0.08,0.04,83.25190581826944,813.0,82.50000060636272,747.0,90.0,1327.0,82.50000060636272,HARISS,91.0,52.0,154.0
231,Switzerland,1.5,6.0,0.08,0.04,67.45564663984526,292.0,57.500000783698084,113.0,46.0,31.0,46.0,AWW,107.0,48.0,190.0
232,Switzerland,1.5,6.0,0.08,0.04,77.22963290893813,1775.0,71.50000020238257,1007.0,65.0,469.0,65.0,AWW,88.0,47.0,175.0
233,Switzerland,1.5,6.0,0.08,0.04,91.17662122510032,1791.0,68.50000097785781,246.0,72.0,353.0,68.50000097785781,HARISS,110.0,56.0,194.0
234,Switzerland,1.5,6.0,0.08,0.04,85.35171933377137,2945.0,82.50000088970096,2164.0,62.0,260.0,62.0,AWW,101.0,72.0,189.0
235,Switzerland,1.5,6.0,0.08,0.04,79.40806301057488,543.0,82.50000055537123,762.0,70.0,154.0,70.0,AWW,93.0,46.0,172.0
236,Switzerland,1.5,6.0,0.08,0.04,86.70277614843735,602.0,85.50000023457805,540.0,64.0,45.0,64.0,AWW,71.0,49.0,198.0
237,Switzerland,1.5,6.0,0.08,0.04,50.4279492370833,153.0,64.50000040578348,767.0,Inf,NaN,50.4279492370833,ICU,94.0,72.0,171.0
238,Switzerland,1.5,6.0,0.08,0.04,45.36284199440122,186.0,57.500000160349956,376.0,41.0,109.0,41.0,AWW,93.0,67.0,218.0
239,Switzerland,1.5,6.0,0.08,0.04,62.833278893367925,1449.0,57.50000021517129,812.0,81.0,8292.0,57.50000021517129,HARISS,106.0,56.0,189.0
240,Switzerland,1.5,6.0,0.08,0.04,89.75704725479504,1655.0,61.50000094991069,55.0,49.0,10.0,49.0,AWW,102.0,58.0,235.0
241,Switzerland,1.5,6.0,0.08,0.04,95.99481005146741,2531.0,54.50000025942598,63.0,Inf,NaN,54.50000025942598,HARISS,109.0,62.0,182.0
242,Switzerland,1.5,6.0,0.08,0.04,60.813426870411035,930.0,61.50000063913914,980.0,74.0,2989.0,60.813426870411035,ICU,109.0,67.0,175.0
243,Switzerland,1.5,6.0,0.08,0.04,82.41614287193936,735.0,82.50000089811931,739.0,84.0,845.0,82.41614287193936,ICU,94.0,49.0,201.0
244,Switzerland,1.5,6.0,0.08,0.04,89.62396120360056,3551.0,64.50000075139509,354.0,73.0,823.0,64.50000075139509,HARISS,87.0,58.0,174.0
245,Switzerland,1.5,6.0,0.08,0.04,63.21274792140239,471.0,68.50000002647165,800.0,76.0,1621.0,63.21274792140239,ICU,89.0,68.0,192.0
246,Switzerland,1.5,6.0,0.08,0.04,82.06368625329348,2730.0,50.500000100763266,72.0,57.0,158.0,50.500000100763266,HARISS,99.0,60.0,180.0
247,Switzerland,1.5,6.0,0.08,0.04,40.62333511420022,90.0,71.50000055881092,2446.0,61.0,867.0,40.62333511420022,ICU,100.0,54.0,183.0
248,Switzerland,1.5,6.0,0.08,0.04,27.03293776411064,1.0,68.5000003382409,190.0,76.0,462.0,27.03293776411064,ICU,112.0,73.0,176.0
249,Switzerland,1.5,6.0,0.08,0.04,87.61069095293635,1209.0,71.5000007620377,270.0,71.0,252.0,71.0,AWW,100.0,34.0,198.0
250,Switzerland,1.5,6.0,0.08,0.04,67.95841472625625,1250.0,43.500000000889344,82.0,81.0,4584.0,43.500000000889344,HARISS,102.0,56.0,168.0
251,Switzerland,1.5,6.0,0.08,0.04,85.8376188104698,1921.0,64.50000005279347,220.0,90.0,2462.0,64.50000005279347,HARISS,105.0,50.0,179.0
252,Switzerland,1.5,6.0,0.08,0.04,84.01807211333976,2101.0,71.50000020830177,584.0,68.0,404.0,68.0,AWW,103.0,56.0,165.0
253,Switzerland,1.5,6.0,0.08,0.04,76.55716666119518,736.0,64.50000018191233,227.0,70.0,438.0,64.50000018191233,HARISS,95.0,55.0,203.0
254,Switzerland,1.5,6.0,0.08,0.04,84.90330531388332,1362.0,75.50000093626682,492.0,63.0,128.0,63.0,AWW,96.0,47.0,205.0
255,Switzerland,1.5,6.0,0.08,0.04,93.04334054545262,2955.0,71.50000056401927,486.0,69.0,370.0,69.0,AWW,98.0,58.0,208.0
256,Switzerland,1.5,6.0,0.08,0.04,87.85730125573522,1773.0,47.50000088728753,21.0,58.0,89.0,47.50000088728753,HARISS,95.0,57.0,178.0
257,Switzerland,1.5,6.0,0.08,0.04,68.85655703880892,849.0,68.50000057316045,822.0,70.0,979.0,68.50000057316045,HARISS,123.0,59.0,163.0
258,Switzerland,1.5,6.0,0.08,0.04,77.9033191154862,503.0,Inf,NaN,62.0,64.0,62.0,AWW,99.0,48.0,218.0
259,Switzerland,1.5,6.0,0.08,0.04,49.00970055294587,228.0,29.50000064770625,40.0,79.0,6069.0,29.50000064770625,HARISS,92.0,65.0,195.0
260,Switzerland,1.5,6.0,0.08,0.04,89.26416663431773,2714.0,57.50000056144334,97.0,58.0,100.0,57.50000056144334,HARISS,118.0,64.0,200.0
261,Switzerland,1.5,6.0,0.08,0.04,97.93142856551836,1275.0,78.5000008202377,462.0,65.0,107.0,65.0,AWW,105.0,55.0,205.0
262,Switzerland,1.5,6.0,0.08,0.04,11.5019729685187,15.0,64.50000079680362,213.0,86.0,2108.0,11.5019729685187,ICU,98.0,59.0,182.0
263,Switzerland,1.5,6.0,0.08,0.04,88.69600193825663,863.0,85.50000077934475,746.0,70.0,104.0,70.0,AWW,92.0,53.0,173.0
264,Switzerland,1.5,6.0,0.08,0.04,81.94632332062402,1405.0,40.500000147335115,13.0,73.0,461.0,40.500000147335115,HARISS,94.0,57.0,190.0
265,Switzerland,1.5,6.0,0.08,0.04,63.1851645763374,1911.0,50.50000004841618,501.0,82.0,13248.0,50.50000004841618,HARISS,88.0,45.0,172.0
266,Switzerland,1.5,6.0,0.08,0.04,89.21131240809592,994.0,75.50000095739873,276.0,59.0,51.0,59.0,AWW,94.0,56.0,196.0
267,Switzerland,1.5,6.0,0.08,0.04,90.0457559960512,1578.0,82.50000060693077,891.0,75.0,384.0,75.0,AWW,103.0,57.0,200.0
268,Switzerland,1.5,6.0,0.08,0.04,67.26269190405432,1189.0,71.50000003885471,1784.0,69.0,1362.0,67.26269190405432,ICU,103.0,58.0,189.0
269,Switzerland,1.5,6.0,0.08,0.04,81.44370150551815,952.0,78.50000069551353,676.0,68.0,216.0,68.0,AWW,87.0,66.0,190.0
270,Switzerland,1.5,6.0,0.08,0.04,74.94232784116606,1216.0,71.50000041175359,851.0,75.0,1220.0,71.50000041175359,HARISS,103.0,47.0,158.0
271,Switzerland,1.5,6.0,0.08,0.04,85.21562373887177,4775.0,68.50000048198514,842.0,42.0,42.0,42.0,AWW,102.0,58.0,204.0
272,Switzerland,1.5,6.0,0.08,0.04,91.04842324919649,1376.0,82.50000047876533,750.0,62.0,78.0,62.0,AWW,98.0,52.0,185.0
273,Switzerland,1.5,6.0,0.08,0.04,76.23484142411678,677.0,36.50000020431333,11.0,77.0,715.0,36.50000020431333,HARISS,109.0,57.0,181.0
274,Switzerland,1.5,6.0,0.08,0.04,76.33090144993572,993.0,68.50000067670038,467.0,70.0,542.0,68.50000067670038,HARISS,101.0,56.0,210.0
275,Switzerland,1.5,6.0,0.08,0.04,33.476173766426584,10.0,82.50000096026872,673.0,66.0,94.0,33.476173766426584,ICU,113.0,61.0,179.0
276,Switzerland,1.5,6.0,0.08,0.04,35.988323518029965,113.0,57.50000017123089,1102.0,80.0,11126.0,35.988323518029965,ICU,108.0,50.0,200.0
277,Switzerland,1.5,6.0,0.08,0.04,36.37406515367493,28.0,64.50000056011785,502.0,65.0,519.0,36.37406515367493,ICU,97.0,50.0,182.0
278,Switzerland,1.5,6.0,0.08,0.04,90.22790662120799,2622.0,50.5000001267243,55.0,72.0,539.0,50.5000001267243,HARISS,102.0,50.0,180.0
279,Switzerland,1.5,6.0,0.08,0.04,94.32468388314561,1214.0,Inf,NaN,78.0,390.0,78.0,AWW,86.0,58.0,212.0
280,Switzerland,1.5,6.0,0.08,0.04,69.00947193656424,164.0,85.5000008985548,1144.0,87.0,1329.0,69.00947193656424,ICU,94.0,63.0,172.0
281,Switzerland,1.5,6.0,0.08,0.04,19.781777940567544,4.0,54.50000003343379,123.0,28.0,5.0,19.781777940567544,ICU,98.0,63.0,206.0
282,Switzerland,1.5,6.0,0.08,0.04,49.64919034934656,61.0,82.50000072179357,1094.0,80.0,836.0,49.64919034934656,ICU,99.0,56.0,180.0
283,Switzerland,1.5,6.0,0.08,0.04,68.6272147947596,368.0,75.50000049455883,636.0,64.0,203.0,64.0,AWW,97.0,58.0,192.0
284,Switzerland,1.5,6.0,0.08,0.04,32.06529868015046,58.0,33.50000015381081,66.0,73.0,4997.0,32.06529868015046,ICU,105.0,56.0,172.0
285,Switzerland,1.5,6.0,0.08,0.04,44.31851308510387,148.0,47.50000034967254,246.0,55.0,536.0,44.31851308510387,ICU,105.0,51.0,169.0
286,Switzerland,1.5,6.0,0.08,0.04,88.19841655912201,1283.0,Inf,NaN,60.0,33.0,60.0,AWW,88.0,48.0,187.0
287,Switzerland,1.5,6.0,0.08,0.04,89.27307581965134,2353.0,85.50000036281547,1795.0,83.0,1410.0,83.0,AWW,88.0,59.0,193.0
288,Switzerland,1.5,6.0,0.08,0.04,53.28965535570145,409.0,29.5000001761716,39.0,71.0,1789.0,29.5000001761716,HARISS,104.0,57.0,172.0
289,Switzerland,1.5,6.0,0.08,0.04,73.47998462665271,661.0,78.5000004637702,1080.0,66.0,338.0,66.0,AWW,108.0,49.0,187.0
290,Switzerland,1.5,6.0,0.08,0.04,90.24763493285494,2022.0,68.50000049453689,283.0,86.0,1644.0,68.50000049453689,HARISS,97.0,65.0,182.0
291,Switzerland,1.5,6.0,0.08,0.04,45.57581369916797,9.0,Inf,NaN,80.0,802.0,45.57581369916797,ICU,96.0,55.0,182.0
292,Switzerland,1.5,6.0,0.08,0.04,45.54037685639019,378.0,50.50000060048961,637.0,69.0,4104.0,45.54037685639019,ICU,111.0,49.0,179.0
293,Switzerland,1.5,6.0,0.08,0.04,64.92760764493941,311.0,64.5000007725046,301.0,71.0,633.0,64.5000007725046,HARISS,97.0,51.0,199.0
294,Switzerland,1.5,6.0,0.08,0.04,38.76812784698979,35.0,47.50000033882888,44.0,73.0,473.0,38.76812784698979,ICU,107.0,54.0,165.0
295,Switzerland,1.5,6.0,0.08,0.04,78.68243036286115,7289.0,50.50000044428387,673.0,4.0,0.0,4.0,AWW,115.0,58.0,204.0
296,Switzerland,1.5,6.0,0.08,0.04,71.67185956974728,2008.0,61.5000001005189,767.0,68.0,1397.0,61.5000001005189,HARISS,96.0,60.0,170.0
297,Switzerland,1.5,6.0,0.08,0.04,72.6895822202917,357.0,Inf,NaN,65.0,159.0,65.0,AWW,103.0,43.0,178.0
298,Switzerland,1.5,6.0,0.08,0.04,76.77505245159155,1687.0,68.50000083547404,692.0,64.0,418.0,64.0,AWW,103.0,61.0,171.0
299,Switzerland,1.5,6.0,0.08,0.04,90.82043070250924,3609.0,61.50000074356561,262.0,68.0,504.0,61.50000074356561,HARISS,98.0,61.0,184.0
300,Switzerland,1.5,6.0,0.08,0.04,82.01437385063524,3841.0,57.50000087402342,342.0,80.0,3232.0,57.50000087402342,HARISS,104.0,59.0,178.0
301,Switzerland,1.5,6.0,0.08,0.04,86.82159031687301,1560.0,Inf,NaN,68.0,209.0,68.0,AWW,96.0,57.0,155.0
302,Switzerland,1.5,6.0,0.08,0.04,73.4852099499744,1329.0,64.50000000733392,485.0,47.0,87.0,47.0,AWW,104.0,62.0,196.0
303,Switzerland,1.5,6.0,0.08,0.04,49.85397392623129,242.0,36.500000844416334,88.0,39.0,96.0,36.500000844416334,HARISS,89.0,58.0,194.0
304,Switzerland,1.5,6.0,0.08,0.04,82.82576299604725,3082.0,57.50000059528083,349.0,68.0,824.0,57.50000059528083,HARISS,117.0,56.0,181.0
305,Switzerland,1.5,6.0,0.08,0.04,61.97891142934749,838.0,61.50000029217459,802.0,63.0,926.0,61.50000029217459,HARISS,108.0,52.0,187.0
306,Switzerland,1.5,6.0,0.08,0.04,68.86650379896673,1908.0,64.50000022003104,1294.0,45.0,165.0,45.0,AWW,95.0,52.0,170.0
307,Switzerland,1.5,6.0,0.08,0.04,69.66249528185416,2688.0,54.500000711189486,550.0,67.0,2006.0,54.500000711189486,HARISS,107.0,63.0,209.0
308,Switzerland,1.5,6.0,0.08,0.04,93.25365366576172,6264.0,61.500000095382916,448.0,65.0,632.0,61.500000095382916,HARISS,105.0,51.0,168.0
309,Switzerland,1.5,6.0,0.08,0.04,84.29110532581458,746.0,61.50000051923174,31.0,9.0,0.0,9.0,AWW,103.0,61.0,181.0
310,Switzerland,1.5,6.0,0.08,0.04,75.64001258861445,652.0,36.50000071887338,42.0,49.0,72.0,36.50000071887338,HARISS,101.0,51.0,171.0
311,Switzerland,1.5,6.0,0.08,0.04,73.2001712501315,322.0,75.50000084445064,426.0,79.0,613.0,73.2001712501315,ICU,100.0,65.0,186.0
312,Switzerland,1.5,6.0,0.08,0.04,58.864617672984416,781.0,64.5000006484407,1447.0,64.0,1386.0,58.864617672984416,ICU,102.0,46.0,194.0
313,Switzerland,1.5,6.0,0.08,0.04,95.28129831990053,3440.0,71.50000094632331,738.0,82.0,1959.0,71.50000094632331,HARISS,77.0,60.0,179.0
314,Switzerland,1.5,6.0,0.08,0.04,85.8256077972873,3125.0,61.50000049420819,194.0,57.0,113.0,57.0,AWW,99.0,69.0,197.0
315,Switzerland,1.5,6.0,0.08,0.04,76.85412180475302,234.0,Inf,NaN,70.0,98.0,70.0,AWW,88.0,61.0,159.0
316,Switzerland,1.5,6.0,0.08,0.04,62.03775332248358,266.0,40.50000050798641,48.0,84.0,1868.0,40.50000050798641,HARISS,99.0,62.0,197.0
317,Switzerland,1.5,6.0,0.08,0.04,63.485083560091724,282.0,57.50000005081078,153.0,82.0,1817.0,57.50000005081078,HARISS,103.0,56.0,179.0
318,Switzerland,1.5,6.0,0.08,0.04,85.56297096016124,1167.0,75.50000003047839,384.0,31.0,2.0,31.0,AWW,101.0,66.0,185.0
319,Switzerland,1.5,6.0,0.08,0.04,86.58591202325425,2396.0,47.50000049129712,34.0,32.0,11.0,32.0,AWW,114.0,44.0,185.0
320,Switzerland,1.5,6.0,0.08,0.04,73.20532271654493,2683.0,47.500000005307704,240.0,83.0,6943.0,47.500000005307704,HARISS,98.0,68.0,164.0
321,Switzerland,1.5,6.0,0.08,0.04,61.405736742987244,39.0,68.50000012091358,73.0,89.0,769.0,61.405736742987244,ICU,95.0,52.0,168.0
322,Switzerland,1.5,6.0,0.08,0.04,85.88640702457701,1120.0,85.50000065214424,1070.0,75.0,309.0,75.0,AWW,111.0,63.0,167.0
323,Switzerland,1.5,6.0,0.08,0.04,84.93001834219993,753.0,64.50000006298218,244.0,76.0,395.0,64.50000006298218,HARISS,87.0,64.0,186.0
324,Switzerland,1.5,6.0,0.08,0.04,92.58535896008414,3462.0,57.50000093739533,159.0,47.0,61.0,47.0,AWW,88.0,54.0,183.0
325,Switzerland,1.5,6.0,0.08,0.04,86.14548437675144,1071.0,82.50000062883142,717.0,63.0,86.0,63.0,AWW,121.0,58.0,173.0
326,Switzerland,1.5,6.0,0.08,0.04,60.7498907244323,1590.0,54.500000420082884,900.0,64.0,2192.0,54.500000420082884,HARISS,91.0,61.0,177.0
327,Switzerland,1.5,6.0,0.08,0.04,90.24484509159885,3279.0,50.500000605927525,49.0,5.0,0.0,5.0,AWW,88.0,47.0,201.0
328,Switzerland,1.5,6.0,0.08,0.04,62.15283143327342,206.0,82.5000004599168,1652.0,64.0,254.0,62.15283143327342,ICU,87.0,53.0,192.0
329,Switzerland,1.5,6.0,0.08,0.04,73.92317800605365,3135.0,47.50000049780782,154.0,75.0,3460.0,47.50000049780782,HARISS,110.0,56.0,189.0
330,Switzerland,1.5,6.0,0.08,0.04,32.85986106332476,1.0,Inf,NaN,80.0,214.0,32.85986106332476,ICU,89.0,68.0,190.0
331,Switzerland,1.5,6.0,0.08,0.04,79.06337021211526,899.0,57.50000085588998,82.0,71.0,390.0,57.50000085588998,HARISS,98.0,47.0,165.0
332,Switzerland,1.5,6.0,0.08,0.04,62.18331434113672,307.0,47.500000846502644,94.0,75.0,997.0,47.500000846502644,HARISS,99.0,68.0,172.0
333,Switzerland,1.5,6.0,0.08,0.04,60.40889807557249,57.0,75.50000016789804,424.0,76.0,456.0,60.40889807557249,ICU,87.0,61.0,181.0
334,Switzerland,1.5,6.0,0.08,0.04,95.10983754335243,1690.0,85.5000002029775,1335.0,Inf,NaN,85.5000002029775,HARISS,105.0,51.0,164.0
335,Switzerland,1.5,6.0,0.08,0.04,80.27915046459295,1219.0,68.50000080162538,369.0,68.0,351.0,68.0,AWW,97.0,74.0,184.0
336,Switzerland,1.5,6.0,0.08,0.04,72.1225233529838,2410.0,22.500000843811264,10.0,70.0,1934.0,22.500000843811264,HARISS,95.0,49.0,164.0
337,Switzerland,1.5,6.0,0.08,0.04,61.42423463638148,447.0,68.50000077911,960.0,51.0,147.0,51.0,AWW,98.0,55.0,185.0
338,Switzerland,1.5,6.0,0.08,0.04,62.542803405712384,304.0,71.50000092192141,752.0,74.0,980.0,62.542803405712384,ICU,105.0,44.0,196.0
339,Switzerland,1.5,6.0,0.08,0.04,93.63514507695055,2430.0,43.50000027497209,30.0,75.0,606.0,43.50000027497209,HARISS,91.0,59.0,184.0
340,Switzerland,1.5,6.0,0.08,0.04,83.50323572712526,1153.0,85.50000013584977,1395.0,86.0,1471.0,83.50323572712526,ICU,100.0,60.0,196.0
341,Switzerland,1.5,6.0,0.08,0.04,46.22828615063744,17.0,68.50000078558202,282.0,6.0,0.0,6.0,AWW,105.0,55.0,187.0
342,Switzerland,1.5,6.0,0.08,0.04,82.49980726439142,1804.0,57.5000000680915,111.0,19.0,0.0,19.0,AWW,105.0,66.0,168.0
343,Switzerland,1.5,6.0,0.08,0.04,96.85427555917927,1507.0,64.50000071909206,110.0,77.0,456.0,64.50000071909206,HARISS,83.0,64.0,175.0
344,Switzerland,1.5,6.0,0.08,0.04,67.4546467760784,587.0,75.50000000096438,1331.0,58.0,210.0,58.0,AWW,89.0,66.0,170.0
345,Switzerland,1.5,6.0,0.08,0.04,74.11065726749236,492.0,71.50000021339781,375.0,82.0,1115.0,71.50000021339781,HARISS,90.0,59.0,177.0
346,Switzerland,1.5,6.0,0.08,0.04,73.44983652933624,612.0,85.5000008616959,2129.0,10.0,0.0,10.0,AWW,118.0,57.0,166.0
347,Switzerland,1.5,6.0,0.08,0.04,55.8792917341049,364.0,71.5000004484938,1758.0,40.0,82.0,40.0,AWW,91.0,51.0,193.0
