sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,aww_escalation_detection_time,aww_escalation_local_cases,hariss_triggered_detection_time,hariss_triggered_local_cases,aww_to_hariss_escalation_lag,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,earliest_detection_time_triggered,earliest_surveillance_type_triggered,total_latent,total_infectious,total_detectable
94,Switzerland,2.0,4.0,0.0016,0.04,65.33411818021557,47892.0,50.500000065193106,3722.0,51.0,3994.0,55.0,7886.0,12.0,0.0,47.500000228057466,2235.0,35.500000228057466,50.500000065193106,HARISS,50.500000065193106,HARISS,12.0,AWW_escalation,187012.0,174820.0,390239.0
95,Switzerland,2.0,4.0,0.0016,0.04,75.87921084325674,335079.0,47.500000791148345,1412.0,52.0,3437.0,60.0,16399.0,8.0,0.0,47.50000028404124,1412.0,39.50000028404124,47.500000791148345,HARISS,47.500000791148345,HARISS,8.0,AWW_escalation,186547.0,175988.0,391372.0
96,Switzerland,2.0,4.0,0.0016,0.04,73.66694842360344,230274.0,47.50000037371775,1948.0,31.0,29.0,31.0,29.0,30.0,16.0,36.500000250883815,213.0,6.500000250883815,31.0,AWW,31.0,AWW,30.0,AWW_escalation,186839.0,175646.0,390925.0
97,Switzerland,2.0,4.0,0.0016,0.04,64.49517687918163,43525.0,50.500000182585495,2990.0,49.0,2334.0,54.0,6630.0,42.0,561.0,50.5000001480539,2990.0,8.5000001480539,49.0,AWW,50.500000182585495,HARISS,42.0,AWW_escalation,187248.0,175249.0,391588.0
98,Switzerland,2.0,4.0,0.0016,0.04,70.9913503835505,145036.0,43.50000073734299,999.0,43.0,967.0,55.0,8664.0,21.0,5.0,47.50000092328533,2058.0,26.500000923285327,43.0,AWW,43.50000073734299,HARISS,21.0,AWW_escalation,186822.0,175489.0,390661.0
99,Switzerland,2.0,4.0,0.0016,0.04,61.569583865575666,29576.0,43.50000080915527,1661.0,37.0,543.0,62.0,32933.0,25.0,39.0,47.500000656924385,3129.0,22.500000656924385,37.0,AWW,43.50000080915527,HARISS,25.0,AWW_escalation,187852.0,175606.0,390578.0
100,Switzerland,2.0,4.0,0.0016,0.04,54.232699674049364,10265.0,33.500000096668586,292.0,54.0,10198.0,31.0,224.0,19.0,23.0,50.500000210808565,5739.0,31.500000210808565,33.500000096668586,HARISS,31.0,AWW,19.0,AWW_escalation,187046.0,175139.0,390568.0
101,Switzerland,2.0,4.0,0.0016,0.04,66.295975283899,62074.0,57.500000351298794,12311.0,36.0,214.0,63.0,35046.0,25.0,5.0,58.50000039157836,14912.0,33.50000039157836,36.0,AWW,57.500000351298794,HARISS,25.0,AWW_escalation,186452.0,175722.0,390543.0
102,Switzerland,2.0,4.0,0.0016,0.04,73.42227951565852,207198.0,50.5000000721335,2810.0,39.0,396.0,52.0,4032.0,15.0,0.0,43.50000020962428,709.0,28.500000209624282,39.0,AWW,50.5000000721335,HARISS,15.0,AWW_escalation,186175.0,175742.0,391013.0
103,Switzerland,2.0,4.0,0.0016,0.04,73.36857332406416,211957.0,57.50000082557166,13153.0,51.0,4021.0,57.0,12528.0,8.0,0.0,54.50000050795815,7386.0,46.50000050795815,51.0,AWW,57.0,AWW,8.0,AWW_escalation,186808.0,174954.0,390965.0
104,Switzerland,2.0,4.0,0.0016,0.04,77.10215708053991,427258.0,54.50000063851847,8017.0,40.0,576.0,56.0,11024.0,4.0,0.0,36.500000302028354,253.0,32.500000302028354,40.0,AWW,54.50000063851847,HARISS,4.0,AWW_escalation,187158.0,175712.0,390415.0
105,Switzerland,2.0,4.0,0.0016,0.04,75.84767632845035,325697.0,50.500000680980705,3340.0,29.0,7.0,50.0,3131.0,18.0,2.0,49.500000736737135,2802.0,31.500000736737135,29.0,AWW,50.0,AWW,18.0,AWW_escalation,186856.0,175686.0,390593.0
106,Switzerland,2.0,4.0,0.0016,0.04,68.06988396604845,91400.0,43.50000010473874,1671.0,42.0,1381.0,53.0,6711.0,8.0,0.0,40.50000010804897,1061.0,32.50000010804897,42.0,AWW,43.50000010473874,HARISS,8.0,AWW_escalation,186544.0,175000.0,389803.0
107,Switzerland,2.0,4.0,0.0016,0.04,79.01523440229037,620555.0,40.50000025368981,785.0,51.0,4629.0,52.0,5204.0,51.0,4629.0,Inf,NaN,NaN,40.50000025368981,HARISS,40.50000025368981,HARISS,51.0,AWW_escalation,187526.0,175396.0,390665.0
108,Switzerland,2.0,4.0,0.0016,0.04,68.74783392890872,86886.0,61.50000066633737,20245.0,43.0,413.0,44.0,501.0,10.0,0.0,54.50000020471446,4794.0,44.50000020471446,43.0,AWW,44.0,AWW,10.0,AWW_escalation,187401.0,175936.0,390786.0
109,Switzerland,2.0,4.0,0.0016,0.04,76.95522257681606,415496.0,54.50000023081672,7724.0,50.0,3396.0,59.0,18263.0,12.0,0.0,58.50000085156776,16028.0,46.50000085156776,50.0,AWW,54.50000023081672,HARISS,12.0,AWW_escalation,186314.0,175185.0,391552.0
110,Switzerland,2.0,4.0,0.0016,0.04,69.70502393337954,112526.0,50.500000110946424,3892.0,43.0,1127.0,54.0,6998.0,43.0,1127.0,44.50000025846093,1326.0,1.500000258460929,43.0,AWW,50.500000110946424,HARISS,43.0,AWW_escalation,188066.0,175508.0,391022.0
111,Switzerland,2.0,4.0,0.0016,0.04,71.04815695781767,130167.0,54.50000006561536,6072.0,48.0,2118.0,51.0,3517.0,48.0,2118.0,54.500000448708136,6072.0,6.5000004487081355,48.0,AWW,51.0,AWW,48.0,AWW_escalation,187343.0,175426.0,390399.0
112,Switzerland,2.0,4.0,0.0016,0.04,67.5798425416545,75441.0,50.50000086432465,4086.0,39.0,625.0,47.0,2644.0,34.0,146.0,48.5000006718019,3109.0,14.5000006718019,39.0,AWW,47.0,AWW,34.0,AWW_escalation,187683.0,176409.0,390117.0
113,Switzerland,2.0,4.0,0.0016,0.04,70.39281284550063,121558.0,54.50000005140646,6829.0,47.0,1429.0,57.0,11125.0,24.0,6.0,44.50000020373695,854.0,20.500000203736953,47.0,AWW,54.50000005140646,HARISS,24.0,AWW_escalation,186954.0,175170.0,391267.0
114,Switzerland,2.0,4.0,0.0016,0.04,67.76506773564921,78071.0,47.50000017219442,2093.0,43.0,1153.0,61.0,22970.0,11.0,0.0,42.50000067405367,918.0,31.500000674053673,43.0,AWW,47.50000017219442,HARISS,11.0,AWW_escalation,187201.0,174695.0,390502.0
115,Switzerland,2.0,4.0,0.0016,0.04,69.11911534126098,93319.0,57.50000067816929,11184.0,46.0,1777.0,60.0,18007.0,22.0,79.0,50.500000581016224,3559.0,28.500000581016224,46.0,AWW,57.50000067816929,HARISS,22.0,AWW_escalation,187257.0,175217.0,390244.0
116,Switzerland,2.0,4.0,0.0016,0.04,76.20783864700874,357513.0,50.50000062522194,3695.0,47.0,2170.0,54.0,7368.0,10.0,0.0,44.50000092410079,1331.0,34.50000092410079,47.0,AWW,50.50000062522194,HARISS,10.0,AWW_escalation,186557.0,175516.0,392082.0
117,Switzerland,2.0,4.0,0.0016,0.04,66.32799222801007,57233.0,54.50000021002294,7879.0,30.0,52.0,50.0,3924.0,30.0,52.0,40.5000004113187,571.0,10.500000411318702,30.0,AWW,50.0,AWW,30.0,AWW_escalation,187315.0,174877.0,390378.0
118,Switzerland,2.0,4.0,0.0016,0.04,68.43902163800227,87371.0,47.500000556757286,2643.0,41.0,877.0,58.0,16064.0,19.0,36.0,41.50000007988272,970.0,22.500000079882717,41.0,AWW,47.500000556757286,HARISS,19.0,AWW_escalation,187808.0,175913.0,389601.0
119,Switzerland,2.0,4.0,0.0016,0.04,76.44076834319016,346500.0,50.50000001166323,2929.0,53.0,5176.0,54.0,6033.0,27.0,15.0,55.50000085504867,7358.0,28.50000085504867,50.50000001166323,HARISS,50.50000001166323,HARISS,27.0,AWW_escalation,186566.0,174541.0,390156.0
120,Switzerland,2.0,4.0,0.0016,0.04,63.050752941190616,31162.0,47.5000006255841,2151.0,30.0,71.0,55.0,7551.0,18.0,0.0,58.5000005863407,13332.0,40.5000005863407,30.0,AWW,47.5000006255841,HARISS,18.0,AWW_escalation,187343.0,175504.0,389598.0
121,Switzerland,2.0,4.0,0.0016,0.04,71.1433773139054,139564.0,50.5000000601007,3540.0,53.0,5416.0,62.0,26031.0,11.0,0.0,61.500000546005566,22722.0,50.500000546005566,50.5000000601007,HARISS,50.5000000601007,HARISS,11.0,AWW_escalation,187825.0,175284.0,390059.0
122,Switzerland,2.0,4.0,0.0016,0.04,63.613625103183324,42391.0,43.50000028338359,2367.0,26.0,94.0,14.0,0.0,13.0,0.0,43.50000032673755,2367.0,30.50000032673755,26.0,AWW,14.0,AWW,13.0,AWW_escalation,186577.0,175734.0,391573.0
123,Switzerland,2.0,4.0,0.0016,0.04,70.58312931264685,131471.0,40.50000032939936,437.0,57.0,11457.0,60.0,19310.0,17.0,0.0,49.50000001963932,2659.0,32.50000001963932,40.50000032939936,HARISS,40.50000032939936,HARISS,17.0,AWW_escalation,186923.0,176347.0,389919.0
124,Switzerland,2.0,4.0,0.0016,0.04,75.25317762945669,294295.0,47.50000066718249,2736.0,43.0,1492.0,49.0,3424.0,43.0,1492.0,Inf,NaN,NaN,43.0,AWW,47.50000066718249,HARISS,43.0,AWW_escalation,186922.0,175488.0,390818.0
125,Switzerland,2.0,4.0,0.0016,0.04,51.991307388363026,5530.0,50.5000000287566,4177.0,45.0,1952.0,46.0,2162.0,45.0,1952.0,48.50000013227303,3121.0,3.50000013227303,45.0,AWW,46.0,AWW,45.0,AWW_escalation,187363.0,175045.0,391442.0
126,Switzerland,2.0,4.0,0.0016,0.04,68.1637108499201,82559.0,61.50000066929547,23589.0,39.0,283.0,59.0,15531.0,18.0,12.0,54.50000019784933,6770.0,36.50000019784933,39.0,AWW,59.0,AWW,18.0,AWW_escalation,186928.0,175228.0,390270.0
127,Switzerland,2.0,4.0,0.0016,0.04,72.68567285321308,190407.0,40.500000225943666,1218.0,44.0,1904.0,60.0,19326.0,11.0,0.0,40.500000781997,1218.0,29.500000781997002,40.500000225943666,HARISS,40.500000225943666,HARISS,11.0,AWW_escalation,186055.0,175279.0,390437.0
128,Switzerland,2.0,4.0,0.0016,0.04,59.94950956990944,20634.0,26.500000933299024,55.0,28.0,78.0,52.0,4698.0,4.0,0.0,54.500000003213174,7250.0,50.500000003213174,26.500000933299024,HARISS,26.500000933299024,HARISS,4.0,AWW_escalation,187137.0,175346.0,390540.0
129,Switzerland,2.0,4.0,0.0016,0.04,69.80461820290189,112383.0,43.50000031997391,1191.0,33.0,102.0,33.0,102.0,15.0,0.0,55.50000081138545,8787.0,40.50000081138545,33.0,AWW,33.0,AWW,15.0,AWW_escalation,187551.0,175394.0,391457.0
130,Switzerland,2.0,4.0,0.0016,0.04,74.3017117628325,236128.0,50.50000096615948,2800.0,36.0,124.0,58.0,12538.0,20.0,0.0,47.500000278741986,1472.0,27.500000278741986,36.0,AWW,50.50000096615948,HARISS,20.0,AWW_escalation,187545.0,175419.0,390953.0
131,Switzerland,2.0,4.0,0.0016,0.04,66.37361563110098,55794.0,40.50000017874417,625.0,45.0,1440.0,57.0,9659.0,17.0,19.0,37.50000044081365,363.0,20.50000044081365,40.50000017874417,HARISS,40.50000017874417,HARISS,17.0,AWW_escalation,186995.0,175765.0,391701.0
132,Switzerland,2.0,4.0,0.0016,0.04,74.89055681164868,292026.0,43.500000749612965,873.0,50.0,3006.0,53.0,5199.0,5.0,0.0,47.50000098985715,1913.0,42.50000098985715,43.500000749612965,HARISS,43.500000749612965,HARISS,5.0,AWW_escalation,186747.0,176414.0,389787.0
133,Switzerland,2.0,4.0,0.0016,0.04,67.95106817102955,78905.0,57.50000030764274,9854.0,46.0,1303.0,42.0,712.0,41.0,577.0,44.50000077426422,1039.0,3.5000007742642225,46.0,AWW,42.0,AWW,41.0,AWW_escalation,187403.0,175340.0,390998.0
134,Switzerland,2.0,4.0,0.0016,0.04,77.39520522927086,435826.0,54.50000064168615,5730.0,28.0,22.0,48.0,1779.0,25.0,18.0,55.50000081800736,6895.0,30.500000818007358,28.0,AWW,48.0,AWW,25.0,AWW_escalation,187808.0,175507.0,389094.0
135,Switzerland,2.0,4.0,0.0016,0.04,78.69415408838194,547291.0,50.50000055134461,3085.0,44.0,1066.0,57.0,11400.0,22.0,16.0,55.50000041623081,7777.0,33.50000041623081,44.0,AWW,50.50000055134461,HARISS,22.0,AWW_escalation,186587.0,174713.0,391158.0
136,Switzerland,2.0,4.0,0.0016,0.04,73.0614453860101,201147.0,43.50000082956984,1316.0,56.0,9776.0,59.0,16564.0,31.0,140.0,44.50000057228869,1531.0,13.500000572288691,43.50000082956984,HARISS,43.50000082956984,HARISS,31.0,AWW_escalation,187196.0,175812.0,390321.0
137,Switzerland,2.0,4.0,0.0016,0.04,75.16836807037559,288180.0,54.50000070389545,7873.0,51.0,4523.0,52.0,5372.0,7.0,0.0,47.50000010727721,2480.0,40.50000010727721,51.0,AWW,52.0,AWW,7.0,AWW_escalation,186860.0,175457.0,390721.0
138,Switzerland,2.0,4.0,0.0016,0.04,74.13623594340211,243600.0,57.500000637378044,13495.0,41.0,1511.0,52.0,6232.0,41.0,1511.0,Inf,NaN,NaN,41.0,AWW,52.0,AWW,41.0,AWW_escalation,186823.0,174410.0,389319.0
139,Switzerland,2.0,4.0,0.0016,0.04,79.91970702070408,676620.0,54.500000452091946,5376.0,52.0,3192.0,53.0,3930.0,40.0,285.0,56.50000086444611,7557.0,16.500000864446108,52.0,AWW,53.0,AWW,40.0,AWW_escalation,187502.0,175240.0,390145.0
140,Switzerland,2.0,4.0,0.0016,0.04,66.434662802746,58410.0,43.500000019217076,730.0,49.0,2501.0,58.0,12961.0,24.0,11.0,48.50000030810512,2096.0,24.500000308105122,43.500000019217076,HARISS,43.500000019217076,HARISS,24.0,AWW_escalation,187332.0,174137.0,391199.0
141,Switzerland,2.0,4.0,0.0016,0.04,63.970374521695675,34483.0,50.500000880413474,2653.0,51.0,2875.0,55.0,6357.0,34.0,48.0,54.50000028769914,5718.0,20.500000287699137,50.500000880413474,HARISS,50.500000880413474,HARISS,34.0,AWW_escalation,187191.0,175630.0,390316.0
142,Switzerland,2.0,4.0,0.0016,0.04,66.38443564932312,53991.0,57.50000062989004,9718.0,34.0,231.0,55.0,5881.0,9.0,0.0,51.500000955461005,2827.0,42.500000955461005,34.0,AWW,55.0,AWW,9.0,AWW_escalation,187160.0,175902.0,390385.0
143,Switzerland,2.0,4.0,0.0016,0.04,62.52063285677259,25407.0,57.50000030206229,9606.0,38.0,238.0,51.0,2754.0,20.0,18.0,51.500000123683414,2916.0,31.500000123683414,38.0,AWW,51.0,AWW,20.0,AWW_escalation,187204.0,175603.0,391737.0
144,Switzerland,2.0,4.0,0.0016,0.04,49.113347907577186,3420.0,40.50000043481285,721.0,40.0,716.0,60.0,21364.0,30.0,92.0,49.500000107068544,3587.0,19.500000107068544,40.0,AWW,40.50000043481285,HARISS,30.0,AWW_escalation,187672.0,175972.0,389214.0
145,Switzerland,2.0,4.0,0.0016,0.04,52.49664727560444,5148.0,36.50000083916837,226.0,47.0,1772.0,59.0,17478.0,26.0,48.0,54.50000035189182,7706.0,28.50000035189182,36.50000083916837,HARISS,36.50000083916837,HARISS,26.0,AWW_escalation,186939.0,175939.0,389750.0
146,Switzerland,2.0,4.0,0.0016,0.04,65.59248843328615,58093.0,54.500000820220734,9323.0,48.0,3202.0,53.0,8004.0,48.0,3202.0,50.50000083937636,4719.0,2.500000839376362,48.0,AWW,53.0,AWW,48.0,AWW_escalation,187473.0,175851.0,391020.0
147,Switzerland,2.0,4.0,0.0016,0.04,53.97460984731065,6385.0,47.5000009324842,1490.0,40.0,315.0,6.0,0.0,5.0,0.0,55.500000959844954,7845.0,50.500000959844954,40.0,AWW,6.0,AWW,5.0,AWW_escalation,187008.0,175380.0,390243.0
148,Switzerland,2.0,4.0,0.0016,0.04,68.36547584755488,86050.0,47.500000760253215,1454.0,45.0,934.0,51.0,3314.0,33.0,101.0,55.50000035835762,6974.0,22.500000358357617,45.0,AWW,47.500000760253215,HARISS,33.0,AWW_escalation,188313.0,174819.0,390976.0
149,Switzerland,2.0,4.0,0.0016,0.04,67.56598530397757,78236.0,54.500000196688376,7837.0,43.0,1041.0,49.0,3163.0,27.0,63.0,36.50000068837076,308.0,9.500000688370761,43.0,AWW,49.0,AWW,27.0,AWW_escalation,186569.0,175366.0,391187.0
150,Switzerland,2.0,4.0,0.0016,0.04,72.99791543185765,199197.0,50.50000012030287,2887.0,43.0,775.0,47.0,1558.0,7.0,0.0,54.500000214001076,6422.0,47.500000214001076,43.0,AWW,47.0,AWW,7.0,AWW_escalation,186462.0,175289.0,391696.0
151,Switzerland,2.0,4.0,0.0016,0.04,70.5952956422934,124641.0,43.500000308488524,616.0,52.0,3778.0,53.0,4557.0,37.0,178.0,47.50000016010145,1404.0,10.50000016010145,43.500000308488524,HARISS,43.500000308488524,HARISS,37.0,AWW_escalation,186713.0,175041.0,390147.0
152,Switzerland,2.0,4.0,0.0016,0.04,74.98819308996393,281694.0,57.500000995170886,9601.0,50.0,1920.0,51.0,2341.0,30.0,31.0,55.50000057944991,6196.0,25.50000057944991,50.0,AWW,51.0,AWW,30.0,AWW_escalation,186930.0,175915.0,390165.0
153,Switzerland,2.0,4.0,0.0016,0.04,67.90342782775122,87717.0,50.50000077252245,4179.0,49.0,3540.0,50.0,4052.0,5.0,0.0,49.50000097948718,3694.0,44.50000097948718,49.0,AWW,50.0,AWW,5.0,AWW_escalation,187290.0,176043.0,391250.0
154,Switzerland,2.0,4.0,0.0016,0.04,59.540636034026925,16132.0,61.50000094431703,23822.0,46.0,888.0,55.0,6910.0,19.0,2.0,57.50000075384174,11279.0,38.50000075384174,46.0,AWW,55.0,AWW,19.0,AWW_escalation,186935.0,175500.0,390912.0
155,Switzerland,2.0,4.0,0.0016,0.04,63.371313312528194,37171.0,54.50000080060878,8447.0,47.0,2150.0,64.0,42347.0,11.0,0.0,51.50000028647417,5120.0,40.50000028647417,47.0,AWW,54.50000080060878,HARISS,11.0,AWW_escalation,187281.0,175970.0,392118.0
156,Switzerland,2.0,4.0,0.0016,0.04,75.96128641133551,343877.0,50.5000006738715,3324.0,47.0,1712.0,48.0,2216.0,8.0,0.0,44.50000051246972,892.0,36.50000051246972,47.0,AWW,48.0,AWW,8.0,AWW_escalation,187857.0,176022.0,390957.0
157,Switzerland,2.0,4.0,0.0016,0.04,66.32384306167802,64241.0,54.500000041987946,7645.0,52.0,5272.0,56.0,10731.0,52.0,5272.0,Inf,NaN,NaN,52.0,AWW,54.500000041987946,HARISS,52.0,AWW_escalation,187593.0,175651.0,391028.0
158,Switzerland,2.0,4.0,0.0016,0.04,76.46638931697571,371073.0,54.50000033724802,7582.0,43.0,687.0,53.0,5934.0,12.0,0.0,54.50000063377887,7582.0,42.50000063377887,43.0,AWW,53.0,AWW,12.0,AWW_escalation,187675.0,174826.0,390354.0
159,Switzerland,2.0,4.0,0.0016,0.04,65.6942758535489,48798.0,33.50000005818009,137.0,47.0,1547.0,52.0,3642.0,47.0,1547.0,47.500000610397144,1617.0,0.5000006103971444,33.50000005818009,HARISS,33.50000005818009,HARISS,47.0,AWW_escalation,187733.0,175383.0,391038.0
160,Switzerland,2.0,4.0,0.0016,0.04,72.92847581033008,193196.0,43.50000074490614,693.0,40.0,414.0,58.0,12207.0,33.0,80.0,44.50000075970533,841.0,11.50000075970533,40.0,AWW,43.50000074490614,HARISS,33.0,AWW_escalation,187474.0,175787.0,389161.0
161,Switzerland,2.0,4.0,0.0016,0.04,70.90949537802648,131923.0,54.50000020964195,6256.0,54.0,5949.0,62.0,25648.0,8.0,0.0,54.50000068962862,6256.0,46.50000068962862,54.0,AWW,54.50000020964195,HARISS,8.0,AWW_escalation,187115.0,175376.0,391313.0
162,Switzerland,2.0,4.0,0.0016,0.04,68.35830625675521,82350.0,50.50000022746672,3599.0,49.0,2984.0,55.0,8368.0,27.0,24.0,50.50000044740988,3599.0,23.50000044740988,49.0,AWW,50.50000022746672,HARISS,27.0,AWW_escalation,186584.0,176294.0,390505.0
163,Switzerland,2.0,4.0,0.0016,0.04,69.42145835540272,98674.0,47.50000061385053,1904.0,32.0,42.0,58.0,12598.0,7.0,0.0,44.500000184947524,1199.0,37.500000184947524,32.0,AWW,47.50000061385053,HARISS,7.0,AWW_escalation,187727.0,176044.0,390300.0
164,Switzerland,2.0,4.0,0.0016,0.04,72.89647084255276,205877.0,40.50000099446265,506.0,22.0,6.0,61.0,25840.0,13.0,3.0,47.50000006202969,1967.0,34.50000006202969,22.0,AWW,40.50000099446265,HARISS,13.0,AWW_escalation,187063.0,175394.0,390481.0
165,Switzerland,2.0,4.0,0.0016,0.04,70.54225896594961,114262.0,36.500000619835674,258.0,48.0,1734.0,57.0,9873.0,3.0,0.0,48.50000066289015,1797.0,45.50000066289015,36.500000619835674,HARISS,36.500000619835674,HARISS,3.0,AWW_escalation,186651.0,175749.0,391458.0
166,Switzerland,2.0,4.0,0.0016,0.04,58.39728040292078,13098.0,61.50000047287487,22790.0,44.0,836.0,49.0,2050.0,44.0,836.0,47.50000044939816,1596.0,3.500000449398158,44.0,AWW,49.0,AWW,44.0,AWW_escalation,187164.0,174768.0,390513.0
167,Switzerland,2.0,4.0,0.0016,0.04,75.52480889145743,295361.0,57.50000053060557,10699.0,49.0,2107.0,49.0,2107.0,48.0,1688.0,54.500000636740715,5977.0,6.500000636740715,49.0,AWW,49.0,AWW,48.0,AWW_escalation,187565.0,174951.0,390087.0
168,Switzerland,2.0,4.0,0.0016,0.04,65.29812893486894,53786.0,33.50000093326518,711.0,22.0,99.0,23.0,99.0,22.0,99.0,34.500000528918825,715.0,12.500000528918825,22.0,AWW,23.0,AWW,22.0,AWW_escalation,186859.0,175761.0,391778.0
169,Switzerland,2.0,4.0,0.0016,0.04,72.47291658130536,181050.0,47.500000274919714,2129.0,48.0,2430.0,49.0,3173.0,4.0,0.0,42.50000068233677,886.0,38.50000068233677,47.500000274919714,HARISS,47.500000274919714,HARISS,4.0,AWW_escalation,187417.0,175543.0,389608.0
170,Switzerland,2.0,4.0,0.0016,0.04,59.39303830206915,17035.0,43.50000087728468,858.0,47.0,2032.0,57.0,11224.0,17.0,0.0,36.50000052185879,253.0,19.500000521858787,43.50000087728468,HARISS,43.50000087728468,HARISS,17.0,AWW_escalation,187647.0,175749.0,391989.0
171,Switzerland,2.0,4.0,0.0016,0.04,56.82034269821896,10523.0,57.500000108142395,11036.0,50.0,3074.0,51.0,3519.0,50.0,3074.0,Inf,NaN,NaN,50.0,AWW,51.0,AWW,50.0,AWW_escalation,188077.0,175346.0,389087.0
172,Switzerland,2.0,4.0,0.0016,0.04,77.60788255677461,448742.0,54.50000016617998,7042.0,47.0,2177.0,52.0,5044.0,11.0,0.0,54.50000059171144,7042.0,43.50000059171144,47.0,AWW,52.0,AWW,11.0,AWW_escalation,187214.0,175793.0,390557.0
173,Switzerland,2.0,4.0,0.0016,0.04,61.12555032439246,23455.0,54.50000020737292,6557.0,31.0,115.0,50.0,2782.0,31.0,115.0,56.50000057690085,9703.0,25.500000576900852,31.0,AWW,50.0,AWW,31.0,AWW_escalation,186272.0,174930.0,391480.0
174,Switzerland,2.0,4.0,0.0016,0.04,71.4736112679854,149112.0,57.50000051087159,11688.0,49.0,2036.0,54.0,6021.0,9.0,0.0,61.50000097457895,24799.0,52.50000097457895,49.0,AWW,54.0,AWW,9.0,AWW_escalation,187067.0,175412.0,390462.0
175,Switzerland,2.0,4.0,0.0016,0.04,66.36625981847871,56372.0,47.50000065380414,1814.0,56.0,9982.0,57.0,11819.0,39.0,285.0,54.50000026417157,7084.0,15.500000264171568,47.50000065380414,HARISS,47.50000065380414,HARISS,39.0,AWW_escalation,186728.0,176301.0,390979.0
176,Switzerland,2.0,4.0,0.0016,0.04,63.23734487954218,34105.0,57.50000041967457,12011.0,35.0,69.0,36.0,97.0,5.0,0.0,48.50000015908902,2296.0,43.50000015908902,35.0,AWW,36.0,AWW,5.0,AWW_escalation,187016.0,175341.0,391641.0
177,Switzerland,2.0,4.0,0.0016,0.04,66.80658396334243,70945.0,50.50000082922571,3445.0,47.0,1814.0,59.0,17481.0,47.0,1814.0,Inf,NaN,NaN,47.0,AWW,50.50000082922571,HARISS,47.0,AWW_escalation,187168.0,174485.0,390205.0
178,Switzerland,2.0,4.0,0.0016,0.04,70.9223762188318,133324.0,33.50000074787871,82.0,39.0,283.0,42.0,552.0,39.0,283.0,54.50000047626971,5011.0,15.500000476269712,33.50000074787871,HARISS,33.50000074787871,HARISS,39.0,AWW_escalation,187563.0,175084.0,389916.0
179,Switzerland,2.0,4.0,0.0016,0.04,63.9553935569249,42257.0,54.5000000937951,8855.0,50.0,5192.0,51.0,5890.0,11.0,0.0,42.50000086110392,1735.0,31.50000086110392,50.0,AWW,51.0,AWW,11.0,AWW_escalation,187086.0,175836.0,390597.0
180,Switzerland,2.0,4.0,0.0016,0.04,73.07585408615448,199995.0,43.50000056074914,1098.0,43.0,1040.0,58.0,14986.0,10.0,0.0,51.500000412154826,5275.0,41.500000412154826,43.0,AWW,43.50000056074914,HARISS,10.0,AWW_escalation,187456.0,176104.0,390721.0
181,Switzerland,2.0,4.0,0.0016,0.04,77.32488161978867,429741.0,50.500000212349974,2576.0,41.0,442.0,57.0,9902.0,16.0,0.0,54.5000003796349,5599.0,38.5000003796349,41.0,AWW,50.500000212349974,HARISS,16.0,AWW_escalation,187113.0,175790.0,391236.0
182,Switzerland,2.0,4.0,0.0016,0.04,68.59590877863731,87365.0,43.50000089337183,505.0,49.0,1705.0,55.0,6627.0,9.0,0.0,42.500000571122776,449.0,33.500000571122776,43.50000089337183,HARISS,43.50000089337183,HARISS,9.0,AWW_escalation,187019.0,175637.0,390814.0
183,Switzerland,2.0,4.0,0.0016,0.04,67.53161203218775,72854.0,54.50000031040032,7454.0,47.0,1728.0,48.0,2195.0,27.0,35.0,48.500000405368304,2279.0,21.500000405368304,47.0,AWW,48.0,AWW,27.0,AWW_escalation,186721.0,174768.0,389756.0
184,Switzerland,2.0,4.0,0.0016,0.04,78.63150066725947,545376.0,29.500000961906732,49.0,41.0,473.0,52.0,4348.0,41.0,473.0,47.50000030129895,1637.0,6.500000301298947,29.500000961906732,HARISS,29.500000961906732,HARISS,41.0,AWW_escalation,187559.0,176094.0,390942.0
185,Switzerland,2.0,4.0,0.0016,0.04,69.89644021302269,122274.0,54.50000017062203,6995.0,34.0,164.0,56.0,9661.0,34.0,164.0,54.50000061033917,6995.0,20.50000061033917,34.0,AWW,54.50000017062203,HARISS,34.0,AWW_escalation,187413.0,174867.0,389451.0
186,Switzerland,2.0,4.0,0.0016,0.04,77.77271135303988,473744.0,47.500000396836704,1173.0,46.0,926.0,59.0,14244.0,31.0,26.0,50.500000327376924,2353.0,19.500000327376924,46.0,AWW,47.500000396836704,HARISS,31.0,AWW_escalation,186818.0,175272.0,390968.0
187,Switzerland,2.0,4.0,0.0016,0.04,66.71644369259135,62174.0,54.500000902740304,5841.0,33.0,86.0,51.0,3180.0,33.0,86.0,58.500000312432306,12925.0,25.500000312432306,33.0,AWW,51.0,AWW,33.0,AWW_escalation,186991.0,175514.0,391173.0
188,Switzerland,2.0,4.0,0.0016,0.04,64.44669985916534,52737.0,50.5000007387474,5710.0,35.0,417.0,50.0,5562.0,7.0,1.0,54.50000083456194,10585.0,47.50000083456194,35.0,AWW,50.0,AWW,7.0,AWW_escalation,186660.0,174614.0,389881.0
