sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,total_latent,total_infectious,total_detectable
143,Switzerland,1.5,10.0,0.08,0.04,113.51986123174044,298.0,Inf,NaN,63.0,23.0,131.0,683.0,63.0,AWW,113.51986123174044,ICU,170.0,42.0,184.0
144,Switzerland,1.5,10.0,0.08,0.04,108.37387773085148,875.0,103.50000044380161,611.0,34.0,4.0,120.0,1660.0,34.0,AWW,103.50000044380161,HARISS,190.0,61.0,197.0
145,Switzerland,1.5,10.0,0.08,0.04,131.26765407439197,86.0,Inf,NaN,48.0,0.0,49.0,0.0,48.0,AWW,49.0,AWW,170.0,51.0,166.0
146,Switzerland,1.5,10.0,0.08,0.04,146.86919584595935,1427.0,Inf,NaN,60.0,15.0,60.0,15.0,60.0,AWW,60.0,AWW,154.0,60.0,200.0
147,Switzerland,1.5,10.0,0.08,0.04,135.81541373892412,760.0,103.50000015691961,142.0,99.0,133.0,118.0,319.0,99.0,AWW,103.50000015691961,HARISS,166.0,44.0,194.0
148,Switzerland,1.5,10.0,0.08,0.04,85.60953360289872,304.0,96.50000030712052,569.0,75.0,154.0,83.0,301.0,75.0,AWW,83.0,AWW,186.0,58.0,199.0
149,Switzerland,1.5,10.0,0.08,0.04,68.49460244351921,18.0,131.50000063913774,458.0,68.0,18.0,135.0,557.0,68.0,AWW,68.49460244351921,ICU,168.0,49.0,211.0
150,Switzerland,1.5,10.0,0.08,0.04,114.25463033993032,889.0,85.50000043897664,171.0,71.0,105.0,124.0,1603.0,71.0,AWW,85.50000043897664,HARISS,192.0,41.0,166.0
151,Switzerland,1.5,10.0,0.08,0.04,107.00865368718186,32.0,99.50000044976902,22.0,96.0,22.0,132.0,94.0,96.0,AWW,99.50000044976902,HARISS,164.0,56.0,170.0
152,Switzerland,1.5,10.0,0.08,0.04,97.14423296880967,14.0,Inf,NaN,66.0,2.0,82.0,3.0,66.0,AWW,82.0,AWW,174.0,47.0,188.0
153,Switzerland,1.5,10.0,0.08,0.04,130.7892953976239,184.0,Inf,NaN,59.0,6.0,60.0,6.0,59.0,AWW,60.0,AWW,178.0,57.0,225.0
154,Switzerland,1.5,10.0,0.08,0.04,80.38295292097209,145.0,15.500000305283223,1.0,82.0,148.0,82.0,148.0,15.500000305283223,HARISS,15.500000305283223,HARISS,149.0,59.0,195.0
155,Switzerland,1.5,10.0,0.08,0.04,27.494255178248647,2.0,29.50000017317458,2.0,16.0,0.0,109.0,34.0,16.0,AWW,27.494255178248647,ICU,176.0,52.0,184.0
156,Switzerland,1.5,10.0,0.08,0.04,115.0355278540359,1208.0,78.5000006361605,132.0,46.0,27.0,88.0,238.0,46.0,AWW,78.5000006361605,HARISS,168.0,40.0,185.0
157,Switzerland,1.5,10.0,0.08,0.04,109.89798686819054,1265.0,75.50000039819817,87.0,54.0,24.0,107.0,856.0,54.0,AWW,75.50000039819817,HARISS,162.0,52.0,218.0
158,Switzerland,1.5,10.0,0.08,0.04,95.3253584992055,57.0,138.50000085657513,627.0,105.0,118.0,129.0,367.0,95.3253584992055,ICU,95.3253584992055,ICU,157.0,60.0,183.0
159,Switzerland,1.5,10.0,0.08,0.04,116.54080063632331,142.0,Inf,NaN,34.0,0.0,109.0,91.0,34.0,AWW,109.0,AWW,164.0,60.0,179.0
160,Switzerland,1.5,10.0,0.08,0.04,137.6484428297542,198.0,96.50000040814604,76.0,21.0,0.0,24.0,0.0,21.0,AWW,24.0,AWW,172.0,44.0,206.0
161,Switzerland,1.5,10.0,0.08,0.04,95.32106671813571,62.0,131.5000002300419,607.0,77.0,16.0,113.0,180.0,77.0,AWW,95.32106671813571,ICU,171.0,47.0,201.0
162,Switzerland,1.5,10.0,0.08,0.04,134.7188212662662,1671.0,120.5000002280443,692.0,83.0,43.0,115.0,484.0,83.0,AWW,115.0,AWW,165.0,55.0,174.0
163,Switzerland,1.5,10.0,0.08,0.04,111.69279152384499,42.0,Inf,NaN,57.0,4.0,104.0,30.0,57.0,AWW,104.0,AWW,164.0,54.0,181.0
164,Switzerland,1.5,10.0,0.08,0.04,121.56824954889643,137.0,Inf,NaN,90.0,24.0,127.0,165.0,90.0,AWW,121.56824954889643,ICU,189.0,49.0,201.0
165,Switzerland,1.5,10.0,0.08,0.04,151.0263526999923,204.0,106.50000037256142,43.0,90.0,23.0,133.0,132.0,90.0,AWW,106.50000037256142,HARISS,145.0,48.0,199.0
166,Switzerland,1.5,10.0,0.08,0.04,95.89767912382212,88.0,57.50000045579535,8.0,85.0,45.0,142.0,1900.0,57.50000045579535,HARISS,57.50000045579535,HARISS,167.0,54.0,202.0
167,Switzerland,1.5,10.0,0.08,0.04,64.04061248500683,113.0,64.5000007603333,113.0,88.0,383.0,107.0,1184.0,64.04061248500683,ICU,64.04061248500683,ICU,157.0,46.0,193.0
168,Switzerland,1.5,10.0,0.08,0.04,117.49012410889284,1120.0,110.50000014149234,671.0,31.0,2.0,49.0,17.0,31.0,AWW,49.0,AWW,183.0,62.0,174.0
169,Switzerland,1.5,10.0,0.08,0.04,40.07661266783322,1.0,Inf,NaN,69.0,1.0,Inf,NaN,40.07661266783322,ICU,40.07661266783322,ICU,137.0,48.0,187.0
170,Switzerland,1.5,10.0,0.08,0.04,120.53489730147817,63.0,Inf,NaN,47.0,0.0,131.0,142.0,47.0,AWW,120.53489730147817,ICU,155.0,47.0,171.0
171,Switzerland,1.5,10.0,0.08,0.04,113.5098099110997,1393.0,117.50000067446322,1567.0,24.0,7.0,100.0,558.0,24.0,AWW,100.0,AWW,146.0,48.0,191.0
172,Switzerland,1.5,10.0,0.08,0.04,99.74594223785859,60.0,131.50000074063834,239.0,90.0,38.0,18.0,0.0,90.0,AWW,18.0,AWW,168.0,45.0,176.0
173,Switzerland,1.5,10.0,0.08,0.04,81.02617721498228,41.0,113.50000068705634,204.0,85.0,44.0,132.0,687.0,81.02617721498228,ICU,81.02617721498228,ICU,153.0,48.0,180.0
174,Switzerland,1.5,10.0,0.08,0.04,118.8459004799318,641.0,120.50000077454285,674.0,89.0,101.0,100.0,189.0,89.0,AWW,100.0,AWW,188.0,49.0,172.0
175,Switzerland,1.5,10.0,0.08,0.04,75.26769336883095,174.0,78.50000052788609,174.0,71.0,109.0,130.0,3838.0,71.0,AWW,75.26769336883095,ICU,183.0,64.0,176.0
176,Switzerland,1.5,10.0,0.08,0.04,76.35178875967041,340.0,33.50000053495948,18.0,56.0,90.0,83.0,616.0,33.50000053495948,HARISS,33.50000053495948,HARISS,159.0,44.0,192.0
177,Switzerland,1.5,10.0,0.08,0.04,118.42407166440051,246.0,99.50000000287723,81.0,88.0,49.0,93.0,49.0,88.0,AWW,93.0,AWW,189.0,59.0,201.0
178,Switzerland,1.5,10.0,0.08,0.04,105.86038791214783,200.0,127.500000815636,668.0,77.0,30.0,112.0,292.0,77.0,AWW,105.86038791214783,ICU,188.0,54.0,184.0
179,Switzerland,1.5,10.0,0.08,0.04,100.72166187072084,843.0,71.50000050158795,111.0,20.0,2.0,134.0,5839.0,20.0,AWW,71.50000050158795,HARISS,155.0,49.0,202.0
180,Switzerland,1.5,10.0,0.08,0.04,124.57437013830616,1258.0,103.50000098624788,346.0,74.0,49.0,75.0,49.0,74.0,AWW,75.0,AWW,171.0,52.0,182.0
181,Switzerland,1.5,10.0,0.08,0.04,56.846058740416716,35.0,40.50000008863308,8.0,94.0,152.0,141.0,1983.0,40.50000008863308,HARISS,40.50000008863308,HARISS,160.0,55.0,165.0
182,Switzerland,1.5,10.0,0.08,0.04,97.63536579762315,1045.0,85.50000011150757,572.0,116.0,3380.0,16.0,0.0,85.50000011150757,HARISS,16.0,AWW,177.0,44.0,183.0
183,Switzerland,1.5,10.0,0.08,0.04,96.49064039240695,172.0,110.50000054836757,327.0,99.0,173.0,121.0,671.0,96.49064039240695,ICU,96.49064039240695,ICU,152.0,50.0,179.0
184,Switzerland,1.5,10.0,0.08,0.04,137.58276429289802,604.0,Inf,NaN,56.0,13.0,101.0,60.0,56.0,AWW,101.0,AWW,167.0,65.0,190.0
185,Switzerland,1.5,10.0,0.08,0.04,91.08409277861628,396.0,113.50000007635414,1523.0,57.0,26.0,135.0,5602.0,57.0,AWW,91.08409277861628,ICU,142.0,49.0,197.0
186,Switzerland,1.5,10.0,0.08,0.04,142.0294839980035,1407.0,117.50000028640356,365.0,75.0,32.0,17.0,0.0,75.0,AWW,17.0,AWW,167.0,65.0,208.0
187,Switzerland,1.5,10.0,0.08,0.04,99.92223547362099,143.0,Inf,NaN,70.0,26.0,128.0,695.0,70.0,AWW,99.92223547362099,ICU,169.0,58.0,172.0
188,Switzerland,1.5,10.0,0.08,0.04,80.56830389599999,54.0,113.50000060519305,417.0,75.0,30.0,133.0,1428.0,75.0,AWW,80.56830389599999,ICU,162.0,54.0,199.0
189,Switzerland,1.5,10.0,0.08,0.04,127.37102284935764,1133.0,120.5000008616908,670.0,66.0,39.0,25.0,2.0,66.0,AWW,25.0,AWW,158.0,62.0,174.0
190,Switzerland,1.5,10.0,0.08,0.04,98.64900817603008,247.0,40.50000052877203,57.0,98.0,245.0,129.0,1109.0,40.50000052877203,HARISS,40.50000052877203,HARISS,190.0,60.0,184.0
191,Switzerland,1.5,10.0,0.08,0.04,113.87456855636788,1705.0,75.50000050166024,188.0,58.0,55.0,97.0,597.0,58.0,AWW,75.50000050166024,HARISS,168.0,51.0,194.0
192,Switzerland,1.5,10.0,0.08,0.04,110.99100857009688,336.0,131.50000095270343,1022.0,110.0,318.0,129.0,815.0,110.0,AWW,110.99100857009688,ICU,154.0,42.0,162.0
193,Switzerland,1.5,10.0,0.08,0.04,140.59501953033399,746.0,Inf,NaN,86.0,24.0,104.0,71.0,86.0,AWW,104.0,AWW,169.0,56.0,190.0
194,Switzerland,1.5,10.0,0.08,0.04,136.33537895201923,1281.0,Inf,NaN,80.0,46.0,118.0,434.0,80.0,AWW,118.0,AWW,169.0,41.0,172.0
195,Switzerland,1.5,10.0,0.08,0.04,121.30466891028783,558.0,71.50000003169708,56.0,78.0,84.0,101.0,175.0,71.50000003169708,HARISS,71.50000003169708,HARISS,156.0,57.0,189.0
196,Switzerland,1.5,10.0,0.08,0.04,138.95790967621716,2379.0,68.50000062595929,60.0,78.0,107.0,142.0,2468.0,68.50000062595929,HARISS,68.50000062595929,HARISS,154.0,50.0,192.0
197,Switzerland,1.5,10.0,0.08,0.04,38.228936160103466,1.0,Inf,NaN,44.0,1.0,106.0,1.0,38.228936160103466,ICU,38.228936160103466,ICU,192.0,54.0,189.0
198,Switzerland,1.5,10.0,0.08,0.04,134.47045953074448,572.0,Inf,NaN,78.0,18.0,122.0,317.0,78.0,AWW,122.0,AWW,163.0,46.0,192.0
199,Switzerland,1.5,10.0,0.08,0.04,101.79565995760173,629.0,106.500000239723,964.0,80.0,178.0,134.0,4315.0,80.0,AWW,101.79565995760173,ICU,180.0,43.0,201.0
200,Switzerland,1.5,10.0,0.08,0.04,46.97852778830311,93.0,Inf,NaN,115.0,96.0,140.0,96.0,46.97852778830311,ICU,46.97852778830311,ICU,187.0,45.0,177.0
201,Switzerland,1.5,10.0,0.08,0.04,140.4357013072944,2135.0,124.50000011534365,769.0,58.0,16.0,111.0,404.0,58.0,AWW,111.0,AWW,192.0,58.0,208.0
202,Switzerland,1.5,10.0,0.08,0.04,111.42068985105081,242.0,124.50000078100882,461.0,55.0,16.0,75.0,43.0,55.0,AWW,75.0,AWW,181.0,38.0,166.0
203,Switzerland,1.5,10.0,0.08,0.04,114.12463148929675,1051.0,113.50000056617839,1007.0,87.0,194.0,88.0,198.0,87.0,AWW,88.0,AWW,164.0,52.0,198.0
204,Switzerland,1.5,10.0,0.08,0.04,74.7082160183961,137.0,103.50000057164975,700.0,62.0,53.0,84.0,232.0,62.0,AWW,74.7082160183961,ICU,161.0,42.0,232.0
205,Switzerland,1.5,10.0,0.08,0.04,73.57502073013585,396.0,54.50000007942275,121.0,53.0,117.0,81.0,528.0,53.0,AWW,54.50000007942275,HARISS,188.0,40.0,227.0
206,Switzerland,1.5,10.0,0.08,0.04,133.24287041724648,228.0,113.50000047167585,86.0,118.0,109.0,134.0,229.0,113.50000047167585,HARISS,113.50000047167585,HARISS,184.0,54.0,184.0
207,Switzerland,1.5,10.0,0.08,0.04,33.390735205750346,19.0,64.50000048546775,175.0,68.0,216.0,117.0,4259.0,33.390735205750346,ICU,33.390735205750346,ICU,159.0,51.0,211.0
208,Switzerland,1.5,10.0,0.08,0.04,107.65027810599393,470.0,96.5000006097159,291.0,94.0,271.0,131.0,1672.0,94.0,AWW,96.5000006097159,HARISS,177.0,54.0,195.0
209,Switzerland,1.5,10.0,0.08,0.04,131.6695271239761,322.0,124.50000046977422,193.0,91.0,39.0,92.0,41.0,91.0,AWW,92.0,AWW,157.0,63.0,178.0
210,Switzerland,1.5,10.0,0.08,0.04,94.47479426062765,447.0,99.5000008099097,477.0,28.0,0.0,80.0,112.0,28.0,AWW,80.0,AWW,178.0,53.0,217.0
211,Switzerland,1.5,10.0,0.08,0.04,143.27092417556713,397.0,117.50000074585533,126.0,51.0,2.0,128.0,203.0,51.0,AWW,117.50000074585533,HARISS,174.0,58.0,211.0
212,Switzerland,1.5,10.0,0.08,0.04,18.4798445752134,0.0,Inf,NaN,18.0,0.0,90.0,0.0,18.0,AWW,18.4798445752134,ICU,161.0,63.0,205.0
213,Switzerland,1.5,10.0,0.08,0.04,99.02853300148979,454.0,64.50000038528071,45.0,89.0,266.0,Inf,NaN,64.50000038528071,HARISS,64.50000038528071,HARISS,159.0,53.0,182.0
214,Switzerland,1.5,10.0,0.08,0.04,52.40005761542201,1.0,Inf,NaN,68.0,5.0,101.0,19.0,52.40005761542201,ICU,52.40005761542201,ICU,201.0,45.0,202.0
215,Switzerland,1.5,10.0,0.08,0.04,140.19174456740248,905.0,103.50000098590304,115.0,83.0,29.0,139.0,835.0,83.0,AWW,103.50000098590304,HARISS,181.0,53.0,183.0
216,Switzerland,1.5,10.0,0.08,0.04,86.59447397172971,14.0,117.500000184013,132.0,55.0,3.0,103.0,44.0,55.0,AWW,86.59447397172971,ICU,194.0,47.0,191.0
217,Switzerland,1.5,10.0,0.08,0.04,88.7113087110405,404.0,89.50000067469152,412.0,119.0,2064.0,132.0,3986.0,88.7113087110405,ICU,88.7113087110405,ICU,159.0,47.0,172.0
218,Switzerland,1.5,10.0,0.08,0.04,129.54296332568154,554.0,131.50000099612595,591.0,60.0,7.0,124.0,378.0,60.0,AWW,124.0,AWW,171.0,50.0,213.0
219,Switzerland,1.5,10.0,0.08,0.04,81.48471123954705,112.0,113.50000010424839,593.0,60.0,44.0,101.0,308.0,60.0,AWW,81.48471123954705,ICU,154.0,36.0,179.0
220,Switzerland,1.5,10.0,0.08,0.04,16.390503348009126,14.0,Inf,NaN,53.0,14.0,121.0,14.0,16.390503348009126,ICU,16.390503348009126,ICU,151.0,42.0,182.0
221,Switzerland,1.5,10.0,0.08,0.04,129.40992428219886,1014.0,75.50000075568549,32.0,71.0,30.0,118.0,447.0,71.0,AWW,75.50000075568549,HARISS,164.0,45.0,181.0
222,Switzerland,1.5,10.0,0.08,0.04,134.0136158992116,280.0,120.50000090248182,99.0,44.0,1.0,117.0,93.0,44.0,AWW,117.0,AWW,139.0,44.0,190.0
223,Switzerland,1.5,10.0,0.08,0.04,76.46494535682271,567.0,82.5000002500676,678.0,54.0,124.0,81.0,615.0,54.0,AWW,76.46494535682271,ICU,170.0,59.0,205.0
224,Switzerland,1.5,10.0,0.08,0.04,152.29969898073458,227.0,138.50000076344946,169.0,83.0,25.0,124.0,90.0,83.0,AWW,124.0,AWW,168.0,56.0,189.0
225,Switzerland,1.5,10.0,0.08,0.04,134.9314861421095,1028.0,89.50000087171863,69.0,95.0,106.0,118.0,345.0,89.50000087171863,HARISS,89.50000087171863,HARISS,152.0,66.0,191.0
226,Switzerland,1.5,10.0,0.08,0.04,122.84637705948909,677.0,134.5000005454347,1359.0,58.0,39.0,85.0,95.0,58.0,AWW,85.0,AWW,185.0,59.0,225.0
227,Switzerland,1.5,10.0,0.08,0.04,125.77819640544571,1144.0,106.5000008652006,361.0,75.0,67.0,27.0,3.0,75.0,AWW,27.0,AWW,149.0,52.0,181.0
228,Switzerland,1.5,10.0,0.08,0.04,103.91181744465938,46.0,134.50000073657782,242.0,51.0,4.0,138.0,275.0,51.0,AWW,103.91181744465938,ICU,180.0,45.0,205.0
229,Switzerland,1.5,10.0,0.08,0.04,86.17290702190981,25.0,117.50000091914153,167.0,105.0,90.0,85.0,24.0,86.17290702190981,ICU,85.0,AWW,164.0,49.0,174.0
230,Switzerland,1.5,10.0,0.08,0.04,103.74511846473165,374.0,113.50000006333607,692.0,74.0,47.0,137.0,2685.0,74.0,AWW,103.74511846473165,ICU,160.0,50.0,215.0
231,Switzerland,1.5,10.0,0.08,0.04,52.85366680497036,1.0,Inf,NaN,83.0,1.0,133.0,1.0,52.85366680497036,ICU,52.85366680497036,ICU,167.0,46.0,182.0
232,Switzerland,1.5,10.0,0.08,0.04,82.06626339948265,18.0,Inf,NaN,83.0,18.0,114.0,32.0,82.06626339948265,ICU,82.06626339948265,ICU,200.0,66.0,175.0
233,Switzerland,1.5,10.0,0.08,0.04,49.67024658346676,91.0,Inf,NaN,97.0,106.0,108.0,106.0,49.67024658346676,ICU,49.67024658346676,ICU,153.0,53.0,192.0
234,Switzerland,1.5,10.0,0.08,0.04,62.51761833963884,2.0,Inf,NaN,23.0,0.0,39.0,0.0,23.0,AWW,39.0,AWW,160.0,49.0,176.0
235,Switzerland,1.5,10.0,0.08,0.04,109.57357577650153,399.0,61.500000430863736,29.0,70.0,56.0,71.0,56.0,61.500000430863736,HARISS,61.500000430863736,HARISS,179.0,36.0,203.0
236,Switzerland,1.5,10.0,0.08,0.04,110.86521353011447,152.0,Inf,NaN,64.0,11.0,138.0,910.0,64.0,AWW,110.86521353011447,ICU,164.0,55.0,175.0
237,Switzerland,1.5,10.0,0.08,0.04,104.2978036387272,747.0,110.500000481922,1056.0,87.0,318.0,133.0,3762.0,87.0,AWW,104.2978036387272,ICU,162.0,50.0,188.0
238,Switzerland,1.5,10.0,0.08,0.04,125.13249004193617,3398.0,61.50000028460238,49.0,23.0,0.0,69.0,90.0,23.0,AWW,61.50000028460238,HARISS,160.0,65.0,207.0
239,Switzerland,1.5,10.0,0.08,0.04,138.26369982778914,1346.0,106.50000052072153,199.0,59.0,6.0,128.0,726.0,59.0,AWW,106.50000052072153,HARISS,199.0,58.0,184.0
240,Switzerland,1.5,10.0,0.08,0.04,56.31403786407094,61.0,110.50000074108553,943.0,100.0,508.0,130.0,2888.0,56.31403786407094,ICU,56.31403786407094,ICU,177.0,60.0,179.0
241,Switzerland,1.5,10.0,0.08,0.04,144.1372230209884,1690.0,131.5000002459308,924.0,48.0,2.0,125.0,632.0,48.0,AWW,125.0,AWW,165.0,52.0,221.0
242,Switzerland,1.5,10.0,0.08,0.04,122.5414224671465,354.0,131.50000043420536,632.0,59.0,4.0,110.0,190.0,59.0,AWW,110.0,AWW,181.0,47.0,196.0
243,Switzerland,1.5,10.0,0.08,0.04,126.49551968267694,288.0,110.5000004622135,131.0,55.0,2.0,104.0,71.0,55.0,AWW,104.0,AWW,165.0,53.0,159.0
244,Switzerland,1.5,10.0,0.08,0.04,116.81444311743279,2253.0,71.50000001801203,129.0,76.0,209.0,106.0,1210.0,71.50000001801203,HARISS,71.50000001801203,HARISS,179.0,59.0,211.0
245,Switzerland,1.5,10.0,0.08,0.04,121.20365737474083,1318.0,71.50000066686098,80.0,69.0,78.0,69.0,78.0,69.0,AWW,69.0,AWW,187.0,45.0,190.0
246,Switzerland,1.5,10.0,0.08,0.04,146.30138404649568,1327.0,131.5000003150138,737.0,54.0,5.0,24.0,0.0,54.0,AWW,24.0,AWW,178.0,52.0,184.0
247,Switzerland,1.5,10.0,0.08,0.04,117.46588928795168,308.0,89.50000098009684,38.0,102.0,98.0,111.0,170.0,89.50000098009684,HARISS,89.50000098009684,HARISS,178.0,57.0,173.0
248,Switzerland,1.5,10.0,0.08,0.04,116.47220135164665,732.0,71.5000003853346,38.0,96.0,197.0,63.0,24.0,71.5000003853346,HARISS,63.0,AWW,185.0,50.0,187.0
249,Switzerland,1.5,10.0,0.08,0.04,140.6122053931201,1419.0,Inf,NaN,78.0,35.0,128.0,584.0,78.0,AWW,128.0,AWW,154.0,46.0,211.0
250,Switzerland,1.5,10.0,0.08,0.04,101.59194410240937,175.0,113.50000052819645,317.0,59.0,13.0,143.0,1927.0,59.0,AWW,101.59194410240937,ICU,178.0,48.0,183.0
251,Switzerland,1.5,10.0,0.08,0.04,125.02785767417316,960.0,92.50000091644593,137.0,89.0,98.0,89.0,98.0,89.0,AWW,89.0,AWW,192.0,52.0,208.0
252,Switzerland,1.5,10.0,0.08,0.04,145.68492864953802,214.0,Inf,NaN,58.0,0.0,135.0,123.0,58.0,AWW,135.0,AWW,155.0,57.0,174.0
253,Switzerland,1.5,10.0,0.08,0.04,102.86793210884868,704.0,96.50000011721633,373.0,24.0,0.0,25.0,0.0,24.0,AWW,25.0,AWW,158.0,43.0,186.0
254,Switzerland,1.5,10.0,0.08,0.04,145.35302050005828,255.0,Inf,NaN,11.0,1.0,74.0,70.0,11.0,AWW,74.0,AWW,178.0,68.0,174.0
255,Switzerland,1.5,10.0,0.08,0.04,91.14860473623162,984.0,68.50000083181844,248.0,68.0,238.0,114.0,4023.0,68.0,AWW,68.50000083181844,HARISS,174.0,51.0,179.0
256,Switzerland,1.5,10.0,0.08,0.04,97.20794039443184,48.0,131.50000048162997,319.0,104.0,62.0,14.0,0.0,97.20794039443184,ICU,14.0,AWW,159.0,52.0,207.0
257,Switzerland,1.5,10.0,0.08,0.04,14.635728415684895,2.0,Inf,NaN,116.0,2.0,140.0,2.0,14.635728415684895,ICU,14.635728415684895,ICU,158.0,50.0,188.0
258,Switzerland,1.5,10.0,0.08,0.04,82.0681658818826,45.0,134.50000006285237,659.0,110.0,174.0,121.0,320.0,82.0681658818826,ICU,82.0681658818826,ICU,164.0,42.0,184.0
259,Switzerland,1.5,10.0,0.08,0.04,120.78425819508081,541.0,99.50000067339712,142.0,80.0,43.0,122.0,603.0,80.0,AWW,99.50000067339712,HARISS,167.0,53.0,171.0
260,Switzerland,1.5,10.0,0.08,0.04,130.26959520932016,1340.0,124.5000003577835,1001.0,83.0,98.0,87.0,102.0,83.0,AWW,87.0,AWW,181.0,42.0,173.0
261,Switzerland,1.5,10.0,0.08,0.04,58.62266641818291,41.0,110.50000068549505,523.0,72.0,67.0,123.0,996.0,58.62266641818291,ICU,58.62266641818291,ICU,171.0,44.0,185.0
262,Switzerland,1.5,10.0,0.08,0.04,117.32965738850814,87.0,127.50000088585611,133.0,60.0,9.0,128.0,134.0,60.0,AWW,117.32965738850814,ICU,159.0,53.0,175.0
263,Switzerland,1.5,10.0,0.08,0.04,129.04001553867977,352.0,127.50000057381786,329.0,69.0,13.0,123.0,290.0,69.0,AWW,123.0,AWW,162.0,47.0,176.0
264,Switzerland,1.5,10.0,0.08,0.04,95.15580762744587,50.0,106.50000047014335,81.0,76.0,15.0,106.0,81.0,76.0,AWW,95.15580762744587,ICU,167.0,47.0,181.0
265,Switzerland,1.5,10.0,0.08,0.04,44.56839789651881,30.0,Inf,NaN,31.0,20.0,95.0,37.0,31.0,AWW,44.56839789651881,ICU,161.0,40.0,182.0
266,Switzerland,1.5,10.0,0.08,0.04,108.16164906251784,69.0,Inf,NaN,95.0,49.0,134.0,214.0,95.0,AWW,108.16164906251784,ICU,163.0,42.0,190.0
267,Switzerland,1.5,10.0,0.08,0.04,65.56720172506401,38.0,Inf,NaN,65.0,38.0,135.0,48.0,65.0,AWW,65.56720172506401,ICU,178.0,57.0,182.0
268,Switzerland,1.5,10.0,0.08,0.04,76.23441065185148,33.0,106.50000030611153,209.0,59.0,9.0,14.0,0.0,59.0,AWW,14.0,AWW,192.0,53.0,187.0
269,Switzerland,1.5,10.0,0.08,0.04,95.02461382676177,374.0,99.50000086830967,422.0,65.0,32.0,Inf,NaN,65.0,AWW,95.02461382676177,ICU,161.0,58.0,184.0
270,Switzerland,1.5,10.0,0.08,0.04,137.72177666021938,1518.0,89.50000011843387,70.0,91.0,80.0,131.0,973.0,89.50000011843387,HARISS,89.50000011843387,HARISS,147.0,38.0,200.0
271,Switzerland,1.5,10.0,0.08,0.04,146.5951891813776,2557.0,96.50000039251465,211.0,66.0,26.0,84.0,103.0,66.0,AWW,84.0,AWW,147.0,54.0,201.0
272,Switzerland,1.5,10.0,0.08,0.04,117.66246549065323,829.0,110.50000048877287,552.0,85.0,125.0,90.0,173.0,85.0,AWW,90.0,AWW,168.0,42.0,192.0
273,Switzerland,1.5,10.0,0.08,0.04,125.03466222370349,426.0,138.5000007258103,809.0,105.0,138.0,Inf,NaN,105.0,AWW,125.03466222370349,ICU,174.0,46.0,192.0
274,Switzerland,1.5,10.0,0.08,0.04,123.14060722995404,1446.0,96.50000089971955,230.0,71.0,43.0,108.0,431.0,71.0,AWW,96.50000089971955,HARISS,158.0,39.0,190.0
275,Switzerland,1.5,10.0,0.08,0.04,101.43842011965576,752.0,110.5000002284028,1277.0,89.0,407.0,134.0,4720.0,89.0,AWW,101.43842011965576,ICU,163.0,62.0,182.0
276,Switzerland,1.5,10.0,0.08,0.04,120.94028354431444,1279.0,89.50000044192554,243.0,85.0,179.0,130.0,2222.0,85.0,AWW,89.50000044192554,HARISS,167.0,55.0,170.0
277,Switzerland,1.5,10.0,0.08,0.04,112.74915487569298,1144.0,117.5000009022414,1350.0,89.0,237.0,90.0,264.0,89.0,AWW,90.0,AWW,168.0,53.0,199.0
278,Switzerland,1.5,10.0,0.08,0.04,93.76947892915922,583.0,106.50000040261169,1099.0,40.0,32.0,140.0,8019.0,40.0,AWW,93.76947892915922,ICU,178.0,45.0,163.0
279,Switzerland,1.5,10.0,0.08,0.04,80.73629565123112,31.0,Inf,NaN,57.0,5.0,132.0,312.0,57.0,AWW,80.73629565123112,ICU,147.0,65.0,188.0
280,Switzerland,1.5,10.0,0.08,0.04,137.61732489377704,1213.0,120.50000065007556,525.0,73.0,46.0,97.0,149.0,73.0,AWW,97.0,AWW,176.0,48.0,178.0
281,Switzerland,1.5,10.0,0.08,0.04,151.86571876979863,1978.0,124.50000025022861,677.0,73.0,20.0,137.0,1370.0,73.0,AWW,124.50000025022861,HARISS,145.0,69.0,192.0
282,Switzerland,1.5,10.0,0.08,0.04,122.48457408796939,322.0,110.50000011228448,142.0,55.0,4.0,129.0,424.0,55.0,AWW,110.50000011228448,HARISS,160.0,53.0,192.0
283,Switzerland,1.5,10.0,0.08,0.04,142.31303139559745,2145.0,117.50000066340068,531.0,91.0,127.0,103.0,226.0,91.0,AWW,103.0,AWW,190.0,64.0,203.0
284,Switzerland,1.5,10.0,0.08,0.04,83.30510079372128,344.0,85.50000084422915,352.0,69.0,118.0,136.0,7008.0,69.0,AWW,83.30510079372128,ICU,158.0,55.0,154.0
285,Switzerland,1.5,10.0,0.08,0.04,93.9106552756401,356.0,110.50000051176164,922.0,70.0,110.0,70.0,110.0,70.0,AWW,70.0,AWW,183.0,57.0,190.0
286,Switzerland,1.5,10.0,0.08,0.04,99.76987869964402,127.0,120.50000070899787,323.0,29.0,0.0,113.0,198.0,29.0,AWW,99.76987869964402,ICU,180.0,60.0,206.0
