sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,total_latent,total_infectious,total_detectable
901,Switzerland,1.5,4.0,0.08,0.04,46.65196177254281,1392.0,47.50000036095525,1602.0,40.0,515.0,6.0,0.0,40.0,AWW,6.0,AWW,989.0,1019.0,2999.0
902,Switzerland,1.5,4.0,0.08,0.04,77.00771602217412,8041.0,64.50000040558591,1394.0,39.0,27.0,40.0,33.0,39.0,AWW,40.0,AWW,946.0,1059.0,2977.0
903,Switzerland,1.5,4.0,0.08,0.04,67.8106183060825,5167.0,61.50000078008253,1966.0,22.0,0.0,47.0,214.0,22.0,AWW,47.0,AWW,939.0,1078.0,3008.0
904,Switzerland,1.5,4.0,0.08,0.04,24.323898216307153,2.0,47.50000053582732,48.0,40.0,12.0,45.0,32.0,24.323898216307153,ICU,24.323898216307153,ICU,992.0,1090.0,3065.0
905,Switzerland,1.5,4.0,0.08,0.04,61.34715198944922,827.0,47.500000298822684,155.0,28.0,0.0,47.0,150.0,28.0,AWW,47.0,AWW,939.0,1067.0,3017.0
906,Switzerland,1.5,4.0,0.08,0.04,56.28329051905148,436.0,29.500000930475142,6.0,45.0,54.0,51.0,183.0,29.500000930475142,HARISS,29.500000930475142,HARISS,992.0,1029.0,2993.0
907,Switzerland,1.5,4.0,0.08,0.04,93.81615399944303,29455.0,71.50000065191206,2581.0,37.0,23.0,60.0,452.0,37.0,AWW,60.0,AWW,918.0,1081.0,3001.0
908,Switzerland,1.5,4.0,0.08,0.04,66.46289672239355,1385.0,61.50000026178991,648.0,28.0,0.0,48.0,73.0,28.0,AWW,48.0,AWW,927.0,1054.0,2990.0
909,Switzerland,1.5,4.0,0.08,0.04,49.22923306641839,423.0,61.500000873846744,2446.0,38.0,64.0,56.0,1101.0,38.0,AWW,49.22923306641839,ICU,972.0,1043.0,2953.0
910,Switzerland,1.5,4.0,0.08,0.04,43.16848028106005,1717.0,40.500000908587744,1167.0,47.0,2997.0,53.0,6977.0,40.500000908587744,HARISS,40.500000908587744,HARISS,966.0,1080.0,2998.0
911,Switzerland,1.5,4.0,0.08,0.04,49.85824747953416,941.0,47.50000017788978,645.0,39.0,162.0,40.0,193.0,39.0,AWW,40.0,AWW,956.0,1019.0,2875.0
912,Switzerland,1.5,4.0,0.08,0.04,56.840776156826685,1335.0,36.50000081950469,46.0,35.0,36.0,61.0,2496.0,35.0,AWW,36.50000081950469,HARISS,946.0,1085.0,3010.0
913,Switzerland,1.5,4.0,0.08,0.04,37.17926639632372,54.0,57.500000009675844,618.0,43.0,94.0,44.0,107.0,37.17926639632372,ICU,37.17926639632372,ICU,920.0,1111.0,3022.0
914,Switzerland,1.5,4.0,0.08,0.04,33.36162219460266,42.0,68.5000005178685,1115.0,38.0,47.0,49.0,89.0,33.36162219460266,ICU,33.36162219460266,ICU,970.0,1044.0,2972.0
915,Switzerland,1.5,4.0,0.08,0.04,16.150755940526622,0.0,54.500000980818214,356.0,45.0,41.0,53.0,275.0,16.150755940526622,ICU,16.150755940526622,ICU,999.0,1055.0,3041.0
916,Switzerland,1.5,4.0,0.08,0.04,48.075060057766656,161.0,61.5000006088652,997.0,37.0,16.0,55.0,370.0,37.0,AWW,48.075060057766656,ICU,983.0,1020.0,3102.0
917,Switzerland,1.5,4.0,0.08,0.04,64.26158398398456,2580.0,61.5000005642865,1710.0,43.0,73.0,46.0,120.0,43.0,AWW,46.0,AWW,969.0,1045.0,2982.0
918,Switzerland,1.5,4.0,0.08,0.04,59.48255523967664,1660.0,57.500000893325215,1257.0,44.0,138.0,50.0,380.0,44.0,AWW,50.0,AWW,943.0,1053.0,3015.0
919,Switzerland,1.5,4.0,0.08,0.04,66.21465688035934,3633.0,57.50000037027211,958.0,32.0,18.0,55.0,634.0,32.0,AWW,55.0,AWW,981.0,1087.0,3018.0
920,Switzerland,1.5,4.0,0.08,0.04,57.20641809065806,1766.0,54.50000047727957,1191.0,37.0,101.0,56.0,1466.0,37.0,AWW,54.50000047727957,HARISS,965.0,1124.0,3039.0
921,Switzerland,1.5,4.0,0.08,0.04,76.14277439145835,6882.0,68.50000047188581,2138.0,51.0,88.0,55.0,202.0,51.0,AWW,55.0,AWW,984.0,1049.0,3138.0
922,Switzerland,1.5,4.0,0.08,0.04,58.90145432619811,1976.0,54.50000094099513,982.0,21.0,2.0,56.0,1222.0,21.0,AWW,54.50000094099513,HARISS,964.0,1010.0,2960.0
923,Switzerland,1.5,4.0,0.08,0.04,22.84662401665172,7.0,57.500000272740415,537.0,38.0,29.0,4.0,0.0,22.84662401665172,ICU,4.0,AWW,952.0,1046.0,2944.0
924,Switzerland,1.5,4.0,0.08,0.04,68.46982495666778,7545.0,50.5000008240524,477.0,42.0,121.0,47.0,267.0,42.0,AWW,47.0,AWW,973.0,999.0,2933.0
925,Switzerland,1.5,4.0,0.08,0.04,74.80380038360403,12929.0,50.50000003182073,294.0,34.0,2.0,53.0,443.0,34.0,AWW,50.50000003182073,HARISS,983.0,1083.0,3052.0
926,Switzerland,1.5,4.0,0.08,0.04,64.32788226542502,1492.0,54.500000932080155,326.0,42.0,29.0,52.0,212.0,42.0,AWW,52.0,AWW,965.0,999.0,3011.0
927,Switzerland,1.5,4.0,0.08,0.04,61.82732153027299,2553.0,47.50000036990421,258.0,16.0,0.0,50.0,409.0,16.0,AWW,47.50000036990421,HARISS,996.0,1109.0,3013.0
928,Switzerland,1.5,4.0,0.08,0.04,74.87126643305776,8011.0,54.50000070662599,270.0,13.0,0.0,45.0,55.0,13.0,AWW,45.0,AWW,997.0,1070.0,3073.0
929,Switzerland,1.5,4.0,0.08,0.04,49.2291531705747,321.0,40.50000099818688,124.0,43.0,156.0,56.0,624.0,40.50000099818688,HARISS,40.50000099818688,HARISS,970.0,1044.0,2999.0
930,Switzerland,1.5,4.0,0.08,0.04,36.737483148918294,733.0,22.500000684771905,78.0,40.0,1242.0,53.0,8925.0,22.500000684771905,HARISS,22.500000684771905,HARISS,931.0,1051.0,2948.0
931,Switzerland,1.5,4.0,0.08,0.04,30.512415653980486,10.0,57.50000059806665,1364.0,51.0,480.0,26.0,4.0,30.512415653980486,ICU,26.0,AWW,928.0,1070.0,3053.0
932,Switzerland,1.5,4.0,0.08,0.04,70.98180609809617,2259.0,68.5000009367243,1573.0,18.0,1.0,27.0,6.0,18.0,AWW,27.0,AWW,953.0,1071.0,3057.0
933,Switzerland,1.5,4.0,0.08,0.04,73.21569840611508,8944.0,54.50000001977402,564.0,14.0,0.0,52.0,380.0,14.0,AWW,52.0,AWW,950.0,1044.0,3013.0
934,Switzerland,1.5,4.0,0.08,0.04,86.71416265489898,13555.0,68.50000053966967,1114.0,31.0,2.0,34.0,5.0,31.0,AWW,34.0,AWW,935.0,1064.0,3013.0
935,Switzerland,1.5,4.0,0.08,0.04,7.293763028406232,10.0,61.50000087001074,1877.0,30.0,16.0,50.0,272.0,7.293763028406232,ICU,7.293763028406232,ICU,997.0,1004.0,3040.0
936,Switzerland,1.5,4.0,0.08,0.04,56.68521498850681,3246.0,43.500000696357034,459.0,35.0,119.0,58.0,4000.0,35.0,AWW,43.500000696357034,HARISS,969.0,1009.0,2999.0
937,Switzerland,1.5,4.0,0.08,0.04,67.03245218877372,5772.0,57.50000070261924,1349.0,42.0,101.0,43.0,122.0,42.0,AWW,43.0,AWW,982.0,1005.0,3032.0
938,Switzerland,1.5,4.0,0.08,0.04,63.36224776029564,677.0,61.500000058717625,525.0,20.0,0.0,43.0,43.0,20.0,AWW,43.0,AWW,926.0,1049.0,3085.0
939,Switzerland,1.5,4.0,0.08,0.04,69.29997969767088,7545.0,54.50000029698229,931.0,41.0,93.0,47.0,325.0,41.0,AWW,47.0,AWW,935.0,1066.0,2983.0
940,Switzerland,1.5,4.0,0.08,0.04,70.87465371247073,12085.0,61.500000258366775,2759.0,44.0,178.0,55.0,995.0,44.0,AWW,55.0,AWW,951.0,1093.0,3034.0
941,Switzerland,1.5,4.0,0.08,0.04,74.27614856684481,11012.0,57.50000061586066,774.0,34.0,0.0,51.0,262.0,34.0,AWW,51.0,AWW,940.0,980.0,2905.0
942,Switzerland,1.5,4.0,0.08,0.04,71.6344577564496,8782.0,54.50000036425364,762.0,47.0,231.0,53.0,595.0,47.0,AWW,53.0,AWW,985.0,1035.0,2946.0
943,Switzerland,1.5,4.0,0.08,0.04,39.33178735041591,29.0,54.5000003330519,178.0,37.0,11.0,38.0,18.0,37.0,AWW,38.0,AWW,956.0,1057.0,3037.0
944,Switzerland,1.5,4.0,0.08,0.04,50.42909607897574,520.0,47.50000089410903,319.0,43.0,147.0,59.0,1990.0,43.0,AWW,47.50000089410903,HARISS,1007.0,1011.0,3005.0
945,Switzerland,1.5,4.0,0.08,0.04,31.779246036669107,366.0,36.50000078110999,729.0,36.0,677.0,49.0,4799.0,31.779246036669107,ICU,31.779246036669107,ICU,1018.0,1022.0,3054.0
946,Switzerland,1.5,4.0,0.08,0.04,84.96777379367533,24231.0,64.50000092573698,1119.0,37.0,9.0,63.0,883.0,37.0,AWW,63.0,AWW,975.0,1056.0,3012.0
947,Switzerland,1.5,4.0,0.08,0.04,29.12250073306755,17.0,64.5000005431945,1195.0,36.0,37.0,60.0,534.0,29.12250073306755,ICU,29.12250073306755,ICU,1000.0,1085.0,3044.0
948,Switzerland,1.5,4.0,0.08,0.04,44.257213088886886,157.0,50.50000017016788,412.0,36.0,21.0,52.0,516.0,36.0,AWW,44.257213088886886,ICU,975.0,1063.0,3039.0
949,Switzerland,1.5,4.0,0.08,0.04,45.275604456632855,239.0,50.50000038229503,541.0,29.0,23.0,56.0,1216.0,29.0,AWW,45.275604456632855,ICU,945.0,1108.0,2896.0
950,Switzerland,1.5,4.0,0.08,0.04,71.27303084982402,8321.0,50.50000035585775,342.0,44.0,130.0,45.0,150.0,44.0,AWW,45.0,AWW,1011.0,1063.0,3021.0
951,Switzerland,1.5,4.0,0.08,0.04,67.72789664417556,2222.0,40.500000493241,80.0,26.0,12.0,38.0,56.0,26.0,AWW,38.0,AWW,958.0,1042.0,3044.0
952,Switzerland,1.5,4.0,0.08,0.04,67.98010666315217,1687.0,68.50000020695359,1816.0,25.0,1.0,37.0,9.0,25.0,AWW,37.0,AWW,951.0,1017.0,2961.0
953,Switzerland,1.5,4.0,0.08,0.04,71.70508920172901,6801.0,50.500000343103984,278.0,37.0,83.0,59.0,921.0,37.0,AWW,50.500000343103984,HARISS,959.0,1091.0,3055.0
954,Switzerland,1.5,4.0,0.08,0.04,32.636624070417135,121.0,40.50000018344732,412.0,24.0,33.0,24.0,33.0,24.0,AWW,24.0,AWW,996.0,1012.0,3041.0
955,Switzerland,1.5,4.0,0.08,0.04,54.47198468209557,290.0,61.50000000048259,890.0,51.0,148.0,52.0,178.0,51.0,AWW,52.0,AWW,950.0,1100.0,3090.0
956,Switzerland,1.5,4.0,0.08,0.04,46.98174368856111,195.0,54.50000067805441,576.0,36.0,42.0,43.0,104.0,36.0,AWW,43.0,AWW,999.0,983.0,2972.0
957,Switzerland,1.5,4.0,0.08,0.04,73.28392512413205,16012.0,64.5000005226039,4324.0,20.0,9.0,55.0,1013.0,20.0,AWW,55.0,AWW,960.0,1108.0,3034.0
958,Switzerland,1.5,4.0,0.08,0.04,68.14836466804917,2314.0,68.50000064839989,2450.0,29.0,0.0,54.0,208.0,29.0,AWW,54.0,AWW,954.0,1072.0,2914.0
959,Switzerland,1.5,4.0,0.08,0.04,62.197802501761615,1070.0,47.50000092594295,89.0,41.0,25.0,51.0,166.0,41.0,AWW,47.50000092594295,HARISS,966.0,1081.0,2988.0
960,Switzerland,1.5,4.0,0.08,0.04,76.28047743148147,13736.0,57.50000062250426,777.0,42.0,53.0,53.0,387.0,42.0,AWW,53.0,AWW,957.0,1074.0,2992.0
961,Switzerland,1.5,4.0,0.08,0.04,48.30907304389441,907.0,47.500000880037135,784.0,17.0,8.0,47.0,736.0,17.0,AWW,47.0,AWW,997.0,1081.0,3037.0
962,Switzerland,1.5,4.0,0.08,0.04,65.24095014481074,4199.0,57.500000040931205,1499.0,39.0,91.0,36.0,64.0,39.0,AWW,36.0,AWW,992.0,1040.0,3018.0
963,Switzerland,1.5,4.0,0.08,0.04,44.96188548735532,382.0,47.5000005610827,549.0,33.0,60.0,34.0,63.0,33.0,AWW,34.0,AWW,941.0,1039.0,3036.0
964,Switzerland,1.5,4.0,0.08,0.04,70.61432326381461,2399.0,54.50000028737077,187.0,27.0,20.0,54.0,172.0,27.0,AWW,54.0,AWW,938.0,1006.0,2949.0
965,Switzerland,1.5,4.0,0.08,0.04,53.17156976966918,1354.0,47.500000342945874,496.0,22.0,5.0,53.0,1306.0,22.0,AWW,47.500000342945874,HARISS,1022.0,1011.0,2974.0
966,Switzerland,1.5,4.0,0.08,0.04,69.98835160343174,7727.0,64.5000001676609,3266.0,34.0,14.0,56.0,817.0,34.0,AWW,56.0,AWW,940.0,1084.0,3051.0
967,Switzerland,1.5,4.0,0.08,0.04,76.24960764250059,5191.0,57.50000004631643,346.0,41.0,10.0,42.0,14.0,41.0,AWW,42.0,AWW,1012.0,1041.0,3026.0
968,Switzerland,1.5,4.0,0.08,0.04,67.3922322698647,15890.0,33.50000072668178,120.0,31.0,81.0,65.0,11014.0,31.0,AWW,33.50000072668178,HARISS,984.0,1034.0,2971.0
969,Switzerland,1.5,4.0,0.08,0.04,49.47110399492581,915.0,57.50000010646167,3135.0,29.0,42.0,55.0,2110.0,29.0,AWW,49.47110399492581,ICU,980.0,1024.0,3005.0
970,Switzerland,1.5,4.0,0.08,0.04,57.55748958301542,1144.0,57.500000922720524,1131.0,41.0,67.0,59.0,1433.0,41.0,AWW,57.500000922720524,HARISS,960.0,1021.0,3005.0
971,Switzerland,1.5,4.0,0.08,0.04,37.71954627491156,106.0,50.500000837851445,477.0,40.0,129.0,14.0,0.0,37.71954627491156,ICU,14.0,AWW,1016.0,1086.0,2987.0
972,Switzerland,1.5,4.0,0.08,0.04,66.91874095367753,3297.0,64.50000089826523,2371.0,9.0,0.0,38.0,43.0,9.0,AWW,38.0,AWW,964.0,1031.0,2894.0
973,Switzerland,1.5,4.0,0.08,0.04,39.14220827677167,476.0,36.50000070686591,323.0,46.0,1354.0,20.0,24.0,36.50000070686591,HARISS,20.0,AWW,933.0,1056.0,2909.0
974,Switzerland,1.5,4.0,0.08,0.04,60.54053333625761,1100.0,47.50000006038149,127.0,37.0,22.0,56.0,519.0,37.0,AWW,47.50000006038149,HARISS,948.0,1065.0,2947.0
975,Switzerland,1.5,4.0,0.08,0.04,61.543149249015094,2129.0,47.50000057126229,228.0,32.0,10.0,35.0,22.0,32.0,AWW,35.0,AWW,962.0,1019.0,2869.0
976,Switzerland,1.5,4.0,0.08,0.04,39.36283620764442,470.0,36.500000331976054,303.0,37.0,333.0,53.0,4056.0,36.500000331976054,HARISS,36.500000331976054,HARISS,985.0,1061.0,3007.0
977,Switzerland,1.5,4.0,0.08,0.04,52.31446206642388,605.0,50.500000098761504,422.0,33.0,21.0,64.0,3475.0,33.0,AWW,50.500000098761504,HARISS,987.0,1067.0,3078.0
978,Switzerland,1.5,4.0,0.08,0.04,82.48541890679924,47454.0,57.50000042335054,956.0,34.0,18.0,55.0,589.0,34.0,AWW,55.0,AWW,912.0,1018.0,3023.0
979,Switzerland,1.5,4.0,0.08,0.04,44.905814877167856,311.0,47.50000070366409,511.0,36.0,55.0,47.0,465.0,36.0,AWW,44.905814877167856,ICU,1034.0,1063.0,2987.0
980,Switzerland,1.5,4.0,0.08,0.04,50.400793605303264,621.0,36.500000908190856,64.0,22.0,2.0,37.0,67.0,22.0,AWW,36.500000908190856,HARISS,938.0,1015.0,2968.0
981,Switzerland,1.5,4.0,0.08,0.04,49.18834008465113,169.0,61.50000025947654,1009.0,32.0,7.0,59.0,699.0,32.0,AWW,49.18834008465113,ICU,1019.0,1059.0,2916.0
982,Switzerland,1.5,4.0,0.08,0.04,41.4622103938492,1734.0,22.50000007317349,71.0,42.0,1883.0,56.0,15712.0,22.50000007317349,HARISS,22.50000007317349,HARISS,1015.0,1064.0,2974.0
983,Switzerland,1.5,4.0,0.08,0.04,70.67633758472644,6958.0,61.5000001388117,1697.0,17.0,5.0,58.0,1005.0,17.0,AWW,58.0,AWW,987.0,1041.0,3012.0
984,Switzerland,1.5,4.0,0.08,0.04,66.55133772650333,813.0,61.500000135262205,339.0,49.0,39.0,63.0,433.0,49.0,AWW,61.500000135262205,HARISS,949.0,1045.0,2931.0
985,Switzerland,1.5,4.0,0.08,0.04,81.07567291145845,12648.0,54.50000017269314,266.0,41.0,36.0,56.0,323.0,41.0,AWW,54.50000017269314,HARISS,983.0,1063.0,3064.0
986,Switzerland,1.5,4.0,0.08,0.04,53.81006951680668,1532.0,36.50000073822831,114.0,32.0,58.0,33.0,69.0,32.0,AWW,33.0,AWW,973.0,1024.0,3086.0
987,Switzerland,1.5,4.0,0.08,0.04,46.108966718315706,1535.0,43.500000628951994,996.0,19.0,14.0,39.0,483.0,19.0,AWW,39.0,AWW,973.0,1056.0,2929.0
988,Switzerland,1.5,4.0,0.08,0.04,55.92769054372377,933.0,57.50000053886957,1189.0,29.0,16.0,58.0,1289.0,29.0,AWW,55.92769054372377,ICU,974.0,1046.0,2969.0
989,Switzerland,1.5,4.0,0.08,0.04,63.38992867798224,1951.0,29.50000058928338,13.0,45.0,110.0,51.0,311.0,29.50000058928338,HARISS,29.50000058928338,HARISS,966.0,1017.0,3012.0
990,Switzerland,1.5,4.0,0.08,0.04,45.418302354872345,820.0,43.5000006875085,589.0,49.0,1353.0,62.0,9519.0,43.5000006875085,HARISS,43.5000006875085,HARISS,1001.0,1078.0,2984.0
991,Switzerland,1.5,4.0,0.08,0.04,42.60663543751002,505.0,43.500000310113734,600.0,32.0,87.0,38.0,239.0,32.0,AWW,38.0,AWW,999.0,1040.0,3061.0
992,Switzerland,1.5,4.0,0.08,0.04,45.137961369652054,280.0,43.50000039139236,213.0,43.0,198.0,57.0,1940.0,43.0,AWW,43.50000039139236,HARISS,951.0,1043.0,2993.0
993,Switzerland,1.5,4.0,0.08,0.04,55.73660754125615,515.0,40.50000033985822,68.0,34.0,21.0,54.0,373.0,34.0,AWW,40.50000033985822,HARISS,982.0,1034.0,2912.0
994,Switzerland,1.5,4.0,0.08,0.04,48.37798700138068,288.0,47.50000017192283,250.0,35.0,48.0,42.0,110.0,35.0,AWW,42.0,AWW,959.0,1034.0,2972.0
995,Switzerland,1.5,4.0,0.08,0.04,27.29399865875041,371.0,29.50000035826926,507.0,40.0,1999.0,52.0,10977.0,27.29399865875041,ICU,27.29399865875041,ICU,936.0,1059.0,2934.0
996,Switzerland,1.5,4.0,0.08,0.04,84.96689755399242,33191.0,61.50000007773784,1064.0,41.0,62.0,50.0,200.0,41.0,AWW,50.0,AWW,967.0,1040.0,3010.0
997,Switzerland,1.5,4.0,0.08,0.04,60.596671828839696,3169.0,47.50000008218041,443.0,35.0,47.0,46.0,341.0,35.0,AWW,46.0,AWW,955.0,1054.0,3021.0
998,Switzerland,1.5,4.0,0.08,0.04,59.58756301984689,3915.0,40.50000027971505,214.0,20.0,5.0,47.0,537.0,20.0,AWW,40.50000027971505,HARISS,918.0,1104.0,2946.0
999,Switzerland,1.5,4.0,0.08,0.04,49.76106952733358,2106.0,36.500000007172815,320.0,10.0,2.0,50.0,2166.0,10.0,AWW,36.500000007172815,HARISS,971.0,1023.0,3015.0
1000,Switzerland,1.5,4.0,0.08,0.04,85.90141895321116,35199.0,57.500000400710164,470.0,41.0,16.0,58.0,504.0,41.0,AWW,57.500000400710164,HARISS,972.0,1065.0,2935.0
