sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,aww_escalation_detection_time,aww_escalation_local_cases,hariss_triggered_detection_time,hariss_triggered_local_cases,aww_to_hariss_escalation_lag,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,earliest_detection_time_triggered,earliest_surveillance_type_triggered,total_latent,total_infectious,total_detectable
126,Switzerland,1.5,3.5,0.0016,0.04,45.96051436365334,559370.0,26.50000007828147,683.0,25.0,353.0,35.0,12989.0,25.0,353.0,40.50000058273654,87935.0,15.50000058273654,25.0,AWW,26.50000007828147,HARISS,25.0,AWW_escalation,2.522351e6,1.291912e6,2.13266e6
127,Switzerland,1.5,3.5,0.0016,0.04,45.78719419455669,512020.0,36.50000039792347,22685.0,30.0,1904.0,33.0,6373.0,6.0,0.0,37.500000065095755,31711.0,31.500000065095755,30.0,AWW,33.0,AWW,6.0,AWW_escalation,2.520837e6,1.291453e6,2.135364e6
128,Switzerland,1.5,3.5,0.0016,0.04,43.69496277759018,263192.0,26.500000068541063,1076.0,29.0,1895.0,36.0,20271.0,29.0,1895.0,Inf,NaN,NaN,26.500000068541063,HARISS,26.500000068541063,HARISS,29.0,AWW_escalation,2.52472e6,1.292996e6,2.135932e6
129,Switzerland,1.5,3.5,0.0016,0.04,45.23170595930156,470432.0,36.500000998866774,23824.0,29.0,2268.0,36.0,20307.0,5.0,0.0,33.500000311195905,9064.0,28.500000311195905,29.0,AWW,36.0,AWW,5.0,AWW_escalation,2.524419e6,1.289804e6,2.133117e6
130,Switzerland,1.5,3.5,0.0016,0.04,45.61707906514996,513116.0,29.500000835799728,3013.0,32.0,5946.0,35.0,15062.0,6.0,0.0,22.500000235781293,473.0,16.500000235781293,29.500000835799728,HARISS,29.500000835799728,HARISS,6.0,AWW_escalation,2.522132e6,1.291542e6,2.134223e6
131,Switzerland,1.5,3.5,0.0016,0.04,50.756597686139145,2.816582e6,36.50000060909598,22915.0,29.0,1736.0,37.0,26731.0,29.0,1736.0,35.50000079022326,15901.0,6.500000790223261,29.0,AWW,36.50000060909598,HARISS,29.0,AWW_escalation,2.519687e6,1.290669e6,2.137157e6
132,Switzerland,1.5,3.5,0.0016,0.04,48.146802213421296,1.271971e6,33.5000008716074,8967.0,27.0,884.0,34.0,10485.0,9.0,0.0,36.50000084841899,23483.0,27.500000848418992,27.0,AWW,33.5000008716074,HARISS,9.0,AWW_escalation,2.521301e6,1.290427e6,2.136585e6
133,Switzerland,1.5,3.5,0.0016,0.04,45.86556802754744,519584.0,36.50000062083431,22209.0,28.0,1552.0,28.0,1552.0,19.0,51.0,33.500000611757756,8231.0,14.500000611757756,28.0,AWW,28.0,AWW,19.0,AWW_escalation,2.522823e6,1.292637e6,2.135087e6
134,Switzerland,1.5,3.5,0.0016,0.04,28.55701355893856,1191.0,22.500000633746765,128.0,22.0,117.0,34.0,8650.0,18.0,41.0,34.500000306595936,10891.0,16.500000306595936,22.0,AWW,22.500000633746765,HARISS,18.0,AWW_escalation,2.523134e6,1.291011e6,2.13533e6
135,Switzerland,1.5,3.5,0.0016,0.04,47.96046174718098,1.111615e6,36.50000005202707,21897.0,29.0,1588.0,33.0,6171.0,25.0,275.0,37.500000952296254,30700.0,12.500000952296254,29.0,AWW,33.0,AWW,25.0,AWW_escalation,2.522712e6,1.289249e6,2.135248e6
136,Switzerland,1.5,3.5,0.0016,0.04,48.960982405205186,1.552136e6,33.5000002605706,8369.0,26.0,791.0,34.0,10195.0,21.0,179.0,34.500000076241136,12386.0,13.500000076241136,26.0,AWW,33.5000002605706,HARISS,21.0,AWW_escalation,2.522505e6,1.289707e6,2.13293e6
137,Switzerland,1.5,3.5,0.0016,0.04,47.40059664998415,932358.0,36.50000062757758,22646.0,28.0,1300.0,29.0,1887.0,28.0,1300.0,35.50000028916366,15956.0,7.500000289163658,28.0,AWW,29.0,AWW,28.0,AWW_escalation,2.524481e6,1.290716e6,2.135761e6
138,Switzerland,1.5,3.5,0.0016,0.04,50.84049859892332,2.852192e6,36.50000042103623,21721.0,31.0,2918.0,34.0,8919.0,31.0,2918.0,36.50000055232275,21721.0,5.500000552322753,31.0,AWW,34.0,AWW,31.0,AWW_escalation,2.525465e6,1.291889e6,2.132725e6
139,Switzerland,1.5,3.5,0.0016,0.04,44.88265927746134,380845.0,36.500000613906025,25202.0,31.0,3672.0,34.0,11192.0,31.0,3672.0,33.50000039048352,9539.0,2.500000390483521,31.0,AWW,34.0,AWW,31.0,AWW_escalation,2.523432e6,1.291821e6,2.138457e6
140,Switzerland,1.5,3.5,0.0016,0.04,46.92453729845778,762846.0,36.50000011937073,25390.0,32.0,7046.0,33.0,8927.0,21.0,103.0,30.50000007260138,4275.0,9.500000072601381,32.0,AWW,33.0,AWW,21.0,AWW_escalation,2.522496e6,1.291661e6,2.134194e6
141,Switzerland,1.5,3.5,0.0016,0.04,42.00931030128501,150642.0,36.50000082172231,21896.0,32.0,4734.0,33.0,6582.0,32.0,4734.0,34.50000081252527,11035.0,2.500000812525272,32.0,AWW,33.0,AWW,32.0,AWW_escalation,2.520303e6,1.289499e6,2.133197e6
142,Switzerland,1.5,3.5,0.0016,0.04,49.70000479470081,1.997745e6,36.50000061380845,21578.0,32.0,4112.0,33.0,5877.0,32.0,4112.0,37.50000033678394,30724.0,5.500000336783941,32.0,AWW,33.0,AWW,32.0,AWW_escalation,2.522317e6,1.292462e6,2.137217e6
143,Switzerland,1.5,3.5,0.0016,0.04,47.764943073264575,1.012978e6,22.500000819391612,173.0,32.0,4919.0,36.0,19120.0,10.0,0.0,35.500000008473776,16402.0,25.500000008473776,22.500000819391612,HARISS,22.500000819391612,HARISS,10.0,AWW_escalation,2.521571e6,1.291266e6,2.137021e6
144,Switzerland,1.5,3.5,0.0016,0.04,47.89159062255552,1.036671e6,33.500000666876566,8131.0,33.0,7102.0,38.0,36842.0,33.0,7102.0,34.50000067259684,11021.0,1.5000006725968404,33.0,AWW,33.500000666876566,HARISS,33.0,AWW_escalation,2.519932e6,1.293162e6,2.136191e6
145,Switzerland,1.5,3.5,0.0016,0.04,45.03942850265431,429468.0,36.500000992734996,22293.0,20.0,143.0,37.0,26053.0,20.0,143.0,40.5000000003127,88575.0,20.500000000312703,20.0,AWW,36.500000992734996,HARISS,20.0,AWW_escalation,2.520712e6,1.291916e6,2.132975e6
146,Switzerland,1.5,3.5,0.0016,0.04,36.89951493638636,23447.0,40.50000098853131,87389.0,29.0,1848.0,33.0,7043.0,19.0,51.0,35.500000914822216,15826.0,16.500000914822216,29.0,AWW,33.0,AWW,19.0,AWW_escalation,2.52649e6,1.290413e6,2.135824e6
147,Switzerland,1.5,3.5,0.0016,0.04,48.11767649607578,1.243144e6,33.50000099883157,8029.0,29.0,1262.0,36.0,18757.0,29.0,1262.0,35.50000028851907,16021.0,6.500000288519068,29.0,AWW,33.50000099883157,HARISS,29.0,AWW_escalation,2.520352e6,1.29047e6,2.134281e6
148,Switzerland,1.5,3.5,0.0016,0.04,30.925891616135498,2944.0,33.50000038512927,8184.0,32.0,5170.0,35.0,13678.0,32.0,5170.0,33.500000377626385,8184.0,1.5000003776263853,30.925891616135498,ICU,30.925891616135498,ICU,30.925891616135498,ICU,2.526482e6,1.290471e6,2.136697e6
149,Switzerland,1.5,3.5,0.0016,0.04,50.95504289018386,3.060716e6,36.500000060016845,23139.0,19.0,91.0,35.0,14083.0,19.0,91.0,37.500000650213245,32099.0,18.500000650213245,19.0,AWW,35.0,AWW,19.0,AWW_escalation,2.524012e6,1.289366e6,2.134015e6
150,Switzerland,1.5,3.5,0.0016,0.04,43.82275657220264,259485.0,33.50000052520431,8180.0,29.0,1967.0,32.0,5024.0,9.0,0.0,26.500000835123878,930.0,17.500000835123878,29.0,AWW,32.0,AWW,9.0,AWW_escalation,2.525255e6,1.28979e6,2.135173e6
151,Switzerland,1.5,3.5,0.0016,0.04,49.952121842180404,2.152224e6,33.5000008746316,8964.0,32.0,5880.0,33.0,7639.0,32.0,5880.0,40.500000597714006,90135.0,8.500000597714006,32.0,AWW,33.0,AWW,32.0,AWW_escalation,2.522371e6,1.288848e6,2.135105e6
152,Switzerland,1.5,3.5,0.0016,0.04,45.93294800680339,550906.0,40.50000004796896,90498.0,32.0,4283.0,33.0,6281.0,4.0,0.0,36.50000045222833,22135.0,32.50000045222833,32.0,AWW,33.0,AWW,4.0,AWW_escalation,2.523686e6,1.29203e6,2.132814e6
153,Switzerland,1.5,3.5,0.0016,0.04,41.97043013301731,143695.0,33.50000055857945,8593.0,32.0,5472.0,33.0,7427.0,4.0,0.0,33.50000080266094,8593.0,29.500000802660942,32.0,AWW,33.0,AWW,4.0,AWW_escalation,2.521644e6,1.292701e6,2.133032e6
154,Switzerland,1.5,3.5,0.0016,0.04,44.819772612733445,371598.0,36.500000884820146,23789.0,28.0,1140.0,35.0,14278.0,26.0,437.0,34.500000470537685,12287.0,8.500000470537685,28.0,AWW,35.0,AWW,26.0,AWW_escalation,2.52163e6,1.290949e6,2.135134e6
155,Switzerland,1.5,3.5,0.0016,0.04,49.06359228053633,1.72615e6,36.500000186492834,23578.0,34.0,10171.0,35.0,13986.0,27.0,1145.0,35.50000041561673,16621.0,8.500000415616732,34.0,AWW,35.0,AWW,27.0,AWW_escalation,2.521871e6,1.290782e6,2.133941e6
156,Switzerland,1.5,3.5,0.0016,0.04,44.05713889659733,316027.0,29.500000875389624,2013.0,24.0,269.0,30.0,2379.0,24.0,269.0,34.50000067607902,12483.0,10.500000676079019,24.0,AWW,29.500000875389624,HARISS,24.0,AWW_escalation,2.520438e6,1.290049e6,2.133937e6
157,Switzerland,1.5,3.5,0.0016,0.04,48.845712413321074,1.452854e6,36.50000083980358,23527.0,34.0,10364.0,35.0,14161.0,30.0,2677.0,33.50000032567752,8749.0,3.5000003256775187,34.0,AWW,35.0,AWW,30.0,AWW_escalation,2.522572e6,1.290714e6,2.133744e6
158,Switzerland,1.5,3.5,0.0016,0.04,45.729346360753546,511249.0,36.50000096154562,22226.0,22.0,101.0,36.0,18122.0,22.0,101.0,33.500000009824134,7646.0,11.500000009824134,22.0,AWW,36.0,AWW,22.0,AWW_escalation,2.522068e6,1.289864e6,2.136325e6
159,Switzerland,1.5,3.5,0.0016,0.04,51.950606816391506,3.973427e6,36.50000000949254,24788.0,35.0,15562.0,36.0,21031.0,8.0,9.0,21.50000004530013,249.0,13.50000004530013,35.0,AWW,36.0,AWW,8.0,AWW_escalation,2.523732e6,1.291165e6,2.138443e6
160,Switzerland,1.5,3.5,0.0016,0.04,52.91562835834202,3.955458e6,33.500000625453985,7078.0,32.0,4129.0,33.0,5974.0,32.0,4129.0,33.500000809732214,7078.0,1.5000008097322137,32.0,AWW,33.0,AWW,32.0,AWW_escalation,2.522235e6,1.288305e6,2.135841e6
161,Switzerland,1.5,3.5,0.0016,0.04,49.971105287740414,2.202695e6,33.50000037264462,8232.0,23.0,214.0,31.0,3568.0,17.0,26.0,40.50000039975905,88102.0,23.500000399759053,23.0,AWW,31.0,AWW,17.0,AWW_escalation,2.522328e6,1.290637e6,2.135781e6
162,Switzerland,1.5,3.5,0.0016,0.04,48.54264750752655,1.386201e6,36.50000009931185,23920.0,31.0,3928.0,34.0,10806.0,11.0,0.0,36.50000041423062,23920.0,25.50000041423062,31.0,AWW,34.0,AWW,11.0,AWW_escalation,2.522127e6,1.290086e6,2.134031e6
163,Switzerland,1.5,3.5,0.0016,0.04,48.95535045799507,1.548191e6,33.50000096524733,8427.0,29.0,2249.0,33.0,7148.0,29.0,2249.0,Inf,NaN,NaN,29.0,AWW,33.0,AWW,29.0,AWW_escalation,2.521933e6,1.291852e6,2.135863e6
164,Switzerland,1.5,3.5,0.0016,0.04,50.41700215085544,2.604199e6,36.50000018951114,24164.0,30.0,2778.0,36.0,20388.0,30.0,2778.0,35.5000006732092,17685.0,5.5000006732092,30.0,AWW,36.0,AWW,30.0,AWW_escalation,2.523061e6,1.291394e6,2.137565e6
165,Switzerland,1.5,3.5,0.0016,0.04,41.91129488092879,136405.0,33.50000017251257,9619.0,32.0,6236.0,39.0,53349.0,32.0,6236.0,Inf,NaN,NaN,32.0,AWW,33.50000017251257,HARISS,32.0,AWW_escalation,2.521089e6,1.292447e6,2.133997e6
166,Switzerland,1.5,3.5,0.0016,0.04,46.30151407447375,661078.0,33.500000185699335,7665.0,30.0,1940.0,36.0,19078.0,6.0,0.0,33.500000037970096,7665.0,27.500000037970096,30.0,AWW,33.500000185699335,HARISS,6.0,AWW_escalation,2.521075e6,1.290226e6,2.136072e6
167,Switzerland,1.5,3.5,0.0016,0.04,45.01363903284156,419117.0,33.50000039953189,8346.0,32.0,5076.0,35.0,14312.0,5.0,0.0,37.50000013871117,32443.0,32.50000013871117,32.0,AWW,33.50000039953189,HARISS,5.0,AWW_escalation,2.521741e6,1.291237e6,2.132563e6
168,Switzerland,1.5,3.5,0.0016,0.04,46.42968014091649,655444.0,33.50000037184758,8448.0,26.0,639.0,33.0,6865.0,8.0,0.0,30.50000004513388,2963.0,22.50000004513388,26.0,AWW,33.0,AWW,8.0,AWW_escalation,2.523138e6,1.289638e6,2.135226e6
169,Switzerland,1.5,3.5,0.0016,0.04,46.412805178802735,661523.0,36.50000012489964,23588.0,28.0,1360.0,29.0,1822.0,3.0,0.0,23.50000068017739,458.0,20.50000068017739,28.0,AWW,29.0,AWW,3.0,AWW_escalation,2.520962e6,1.291351e6,2.13394e6
170,Switzerland,1.5,3.5,0.0016,0.04,49.627182470360566,2.002919e6,36.50000058871934,23494.0,28.0,1225.0,33.0,6260.0,5.0,0.0,33.50000091825102,7563.0,28.50000091825102,28.0,AWW,33.0,AWW,5.0,AWW_escalation,2.520459e6,1.288877e6,2.13448e6
171,Switzerland,1.5,3.5,0.0016,0.04,47.709921890804246,1.007026e6,29.500000932605627,1868.0,31.0,2998.0,32.0,4530.0,24.0,258.0,29.50000071994852,1868.0,5.50000071994852,29.500000932605627,HARISS,29.500000932605627,HARISS,24.0,AWW_escalation,2.521405e6,1.289483e6,2.134654e6
172,Switzerland,1.5,3.5,0.0016,0.04,50.00251806544424,2.285571e6,40.500000721218946,92377.0,28.0,1407.0,29.0,2074.0,8.0,0.0,34.500000994523035,12493.0,26.500000994523035,28.0,AWW,29.0,AWW,8.0,AWW_escalation,2.520056e6,1.290167e6,2.135884e6
173,Switzerland,1.5,3.5,0.0016,0.04,48.79183016383721,1.438028e6,36.50000019141298,23343.0,30.0,2385.0,34.0,9429.0,30.0,2385.0,Inf,NaN,NaN,30.0,AWW,34.0,AWW,30.0,AWW_escalation,2.52154e6,1.290786e6,2.133833e6
174,Switzerland,1.5,3.5,0.0016,0.04,50.70960876011335,2.822906e6,33.50000082987451,8030.0,29.0,1821.0,33.0,6871.0,5.0,0.0,34.50000010020657,11257.0,29.50000010020657,29.0,AWW,33.0,AWW,5.0,AWW_escalation,2.523501e6,1.290728e6,2.133635e6
175,Switzerland,1.5,3.5,0.0016,0.04,48.88085265855257,1.474547e6,26.500000929106466,904.0,30.0,2833.0,37.0,28411.0,4.0,0.0,33.50000074068258,8745.0,29.50000074068258,26.500000929106466,HARISS,26.500000929106466,HARISS,4.0,AWW_escalation,2.52133e6,1.292333e6,2.139303e6
176,Switzerland,1.5,3.5,0.0016,0.04,44.61630941820434,367552.0,36.50000004816468,23156.0,24.0,260.0,35.0,12946.0,24.0,260.0,30.500000153013698,2607.0,6.500000153013698,24.0,AWW,35.0,AWW,24.0,AWW_escalation,2.5193e6,1.291284e6,2.134337e6
177,Switzerland,1.5,3.5,0.0016,0.04,50.82028672912827,2.836179e6,33.500000072851044,6970.0,31.0,2892.0,34.0,8368.0,31.0,2892.0,33.500000070536466,6970.0,2.5000000705364656,31.0,AWW,33.500000072851044,HARISS,31.0,AWW_escalation,2.520402e6,1.291108e6,2.132859e6
178,Switzerland,1.5,3.5,0.0016,0.04,32.47943209690396,5370.0,36.50000071786597,22348.0,30.0,1949.0,37.0,26274.0,16.0,7.0,33.50000082008941,7628.0,17.50000082008941,30.0,AWW,32.47943209690396,ICU,16.0,AWW_escalation,2.520768e6,1.290887e6,2.135707e6
179,Switzerland,1.5,3.5,0.0016,0.04,33.860707123715855,8877.0,33.50000077879699,8428.0,20.0,47.0,32.0,5255.0,15.0,0.0,33.500000898554006,8428.0,18.500000898554006,20.0,AWW,32.0,AWW,15.0,AWW_escalation,2.523451e6,1.288922e6,2.133952e6
180,Switzerland,1.5,3.5,0.0016,0.04,52.101441983206264,3.96847e6,36.50000036566993,24628.0,29.0,1702.0,30.0,2244.0,12.0,0.0,34.5000003165147,12328.0,22.5000003165147,29.0,AWW,30.0,AWW,12.0,AWW_escalation,2.523952e6,1.291195e6,2.135579e6
181,Switzerland,1.5,3.5,0.0016,0.04,37.82080502108511,36073.0,19.50000046692869,84.0,30.0,3024.0,36.0,20656.0,11.0,0.0,36.50000093915406,24567.0,25.500000939154063,19.50000046692869,HARISS,19.50000046692869,HARISS,11.0,AWW_escalation,2.523064e6,1.291959e6,2.133666e6
182,Switzerland,1.5,3.5,0.0016,0.04,51.151258535307775,3.564411e6,15.500000043941125,119.0,34.0,9955.0,35.0,13848.0,13.0,80.0,37.50000036532828,33021.0,24.500000365328283,15.500000043941125,HARISS,15.500000043941125,HARISS,13.0,AWW_escalation,2.521722e6,1.290026e6,2.134786e6
183,Switzerland,1.5,3.5,0.0016,0.04,52.74878339655844,3.97318e6,40.50000058385042,90807.0,33.0,7275.0,36.0,20150.0,24.0,471.0,37.50000076920369,34020.0,13.500000769203687,33.0,AWW,36.0,AWW,24.0,AWW_escalation,2.521184e6,1.292083e6,2.136939e6
184,Switzerland,1.5,3.5,0.0016,0.04,46.883002500605414,750176.0,40.50000025740595,90338.0,33.0,6690.0,34.0,9570.0,26.0,501.0,34.50000076200036,11332.0,8.500000762000361,33.0,AWW,34.0,AWW,26.0,AWW_escalation,2.521118e6,1.28989e6,2.13618e6
185,Switzerland,1.5,3.5,0.0016,0.04,50.71030074768416,2.798293e6,40.50000087573759,86361.0,28.0,1211.0,29.0,1587.0,28.0,1211.0,37.50000052149193,29884.0,9.500000521491927,28.0,AWW,29.0,AWW,28.0,AWW_escalation,2.521431e6,1.290332e6,2.135828e6
186,Switzerland,1.5,3.5,0.0016,0.04,42.08398902920554,159229.0,36.500000726602615,22110.0,26.0,391.0,34.0,9292.0,5.0,0.0,35.50000084917142,15555.0,30.50000084917142,26.0,AWW,34.0,AWW,5.0,AWW_escalation,2.519726e6,1.290188e6,2.135433e6
187,Switzerland,1.5,3.5,0.0016,0.04,48.690746253559055,1.423402e6,36.50000029332137,22307.0,32.0,4566.0,33.0,6789.0,32.0,4566.0,35.50000029214864,15231.0,3.5000002921486413,32.0,AWW,33.0,AWW,32.0,AWW_escalation,2.521791e6,1.289712e6,2.136527e6
188,Switzerland,1.5,3.5,0.0016,0.04,43.90170527472006,276652.0,36.5000008279621,23993.0,34.0,9954.0,39.0,55911.0,19.0,37.0,35.50000062472704,17426.0,16.500000624727043,34.0,AWW,36.5000008279621,HARISS,19.0,AWW_escalation,2.523293e6,1.290611e6,2.133682e6
189,Switzerland,1.5,3.5,0.0016,0.04,48.905539436109756,1.489339e6,33.50000028293797,7696.0,28.0,1045.0,25.0,367.0,8.0,0.0,19.500000951120267,29.0,11.500000951120267,28.0,AWW,25.0,AWW,8.0,AWW_escalation,2.522175e6,1.291003e6,2.134074e6
190,Switzerland,1.5,3.5,0.0016,0.04,47.088386124167954,875842.0,33.50000097680386,8020.0,30.0,2396.0,10.0,0.0,9.0,0.0,34.50000031302306,11379.0,25.500000313023058,30.0,AWW,10.0,AWW,9.0,AWW_escalation,2.520384e6,1.290215e6,2.133369e6
191,Switzerland,1.5,3.5,0.0016,0.04,48.750004846863234,1.413542e6,40.500000723553676,87432.0,33.0,5901.0,34.0,8101.0,12.0,0.0,36.500000986250896,21258.0,24.500000986250896,33.0,AWW,34.0,AWW,12.0,AWW_escalation,2.522644e6,1.291255e6,2.134446e6
192,Switzerland,1.5,3.5,0.0016,0.04,51.07026427003895,3.412301e6,26.500000417124546,707.0,30.0,2184.0,34.0,9407.0,18.0,48.0,33.50000060993554,7936.0,15.50000060993554,26.500000417124546,HARISS,26.500000417124546,HARISS,18.0,AWW_escalation,2.523829e6,1.291111e6,2.134659e6
193,Switzerland,1.5,3.5,0.0016,0.04,41.8868939234659,137095.0,33.5000000398262,8172.0,29.0,1647.0,37.0,27562.0,20.0,67.0,27.50000012744325,973.0,7.500000127443251,29.0,AWW,33.5000000398262,HARISS,20.0,AWW_escalation,2.52231e6,1.291438e6,2.13458e6
194,Switzerland,1.5,3.5,0.0016,0.04,42.86313927384456,193704.0,33.50000075370671,8713.0,29.0,2251.0,37.0,28240.0,17.0,6.0,34.500000932671334,12515.0,17.500000932671334,29.0,AWW,33.50000075370671,HARISS,17.0,AWW_escalation,2.522181e6,1.291325e6,2.131916e6
195,Switzerland,1.5,3.5,0.0016,0.04,42.655028260402766,180550.0,36.50000031375564,21891.0,29.0,1577.0,36.0,18077.0,7.0,0.0,26.50000001778899,847.0,19.50000001778899,29.0,AWW,36.0,AWW,7.0,AWW_escalation,2.523645e6,1.290129e6,2.135342e6
196,Switzerland,1.5,3.5,0.0016,0.04,47.71222596283738,1.00952e6,36.50000094207188,23544.0,32.0,5316.0,32.0,5316.0,15.0,25.0,40.50000090181562,91084.0,25.500000901815618,32.0,AWW,32.0,AWW,15.0,AWW_escalation,2.524158e6,1.291011e6,2.136461e6
197,Switzerland,1.5,3.5,0.0016,0.04,52.70186393277388,3.976301e6,36.50000075116253,24117.0,33.0,8138.0,34.0,11137.0,33.0,8138.0,Inf,NaN,NaN,33.0,AWW,34.0,AWW,33.0,AWW_escalation,2.523389e6,1.289824e6,2.13336e6
198,Switzerland,1.5,3.5,0.0016,0.04,49.53965522262156,1.972809e6,29.500000975769918,2337.0,27.0,1090.0,27.0,1090.0,16.0,35.0,28.500000018477586,1648.0,12.500000018477586,27.0,AWW,27.0,AWW,16.0,AWW_escalation,2.522252e6,1.289295e6,2.134299e6
199,Switzerland,1.5,3.5,0.0016,0.04,45.51849108833202,495074.0,29.500000820332485,2449.0,32.0,4913.0,33.0,6885.0,23.0,209.0,36.50000058429822,22530.0,13.50000058429822,29.500000820332485,HARISS,29.500000820332485,HARISS,23.0,AWW_escalation,2.524394e6,1.290234e6,2.134792e6
200,Switzerland,1.5,3.5,0.0016,0.04,44.882980269282506,374918.0,22.500000404713074,399.0,26.0,1039.0,34.0,11461.0,14.0,0.0,33.50000068810595,9783.0,19.50000068810595,22.500000404713074,HARISS,22.500000404713074,HARISS,14.0,AWW_escalation,2.520255e6,1.291125e6,2.134804e6
201,Switzerland,1.5,3.5,0.0016,0.04,38.70710051709112,45135.0,36.50000090008782,22794.0,29.0,1908.0,30.0,2629.0,16.0,3.0,29.500000953795176,2286.0,13.500000953795176,29.0,AWW,30.0,AWW,16.0,AWW_escalation,2.523472e6,1.290762e6,2.135409e6
202,Switzerland,1.5,3.5,0.0016,0.04,48.96013853546465,1.550828e6,33.500000038878085,7815.0,31.0,3068.0,32.0,4396.0,7.0,0.0,37.50000069742119,31612.0,30.500000697421193,31.0,AWW,32.0,AWW,7.0,AWW_escalation,2.521932e6,1.289936e6,2.135794e6
203,Switzerland,1.5,3.5,0.0016,0.04,49.263419022033844,1.815626e6,36.50000038129059,22488.0,20.0,40.0,36.0,18859.0,6.0,0.0,35.50000007314476,15888.0,29.50000007314476,20.0,AWW,36.0,AWW,6.0,AWW_escalation,2.524365e6,1.290235e6,2.133828e6
204,Switzerland,1.5,3.5,0.0016,0.04,48.72466690207276,1.434493e6,33.500000111838666,8965.0,24.0,543.0,30.0,3227.0,10.0,0.0,30.500000172215834,3707.0,20.500000172215834,24.0,AWW,30.0,AWW,10.0,AWW_escalation,2.525512e6,1.291082e6,2.134714e6
205,Switzerland,1.5,3.5,0.0016,0.04,51.9619514573369,3.973454e6,40.5000006928029,88972.0,34.0,9344.0,35.0,12958.0,20.0,89.0,21.50000098678602,126.0,1.50000098678602,34.0,AWW,35.0,AWW,20.0,AWW_escalation,2.522193e6,1.291376e6,2.133833e6
206,Switzerland,1.5,3.5,0.0016,0.04,45.87440862778532,517295.0,36.50000081912802,20099.0,30.0,2473.0,34.0,8858.0,12.0,3.0,37.500000145579655,28869.0,25.500000145579655,30.0,AWW,34.0,AWW,12.0,AWW_escalation,2.522453e6,1.291717e6,2.134655e6
207,Switzerland,1.5,3.5,0.0016,0.04,43.777281873175,258408.0,36.50000062327463,23359.0,33.0,6815.0,34.0,9599.0,9.0,0.0,28.500000118636862,1577.0,19.500000118636862,33.0,AWW,34.0,AWW,9.0,AWW_escalation,2.523901e6,1.292681e6,2.139325e6
