sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
340,Switzerland,2.0,4.0,0.08,0.04,36.68420371589786,2010.0,36.500000394426884,1919.0,37.0,2154.0,36.500000394426884,HARISS,2086.0,1944.0,4247.0
341,Switzerland,2.0,4.0,0.08,0.04,35.44556393063102,3634.0,29.50000076685032,1058.0,35.0,3235.0,29.50000076685032,HARISS,2150.0,1912.0,4240.0
342,Switzerland,2.0,4.0,0.08,0.04,31.614646794912346,1520.0,33.50000094910156,2418.0,21.0,172.0,21.0,AWW,2041.0,1908.0,4285.0
343,Switzerland,2.0,4.0,0.08,0.04,40.81077300162702,393.0,43.50000092916448,755.0,35.0,98.0,35.0,AWW,2060.0,1966.0,4319.0
344,Switzerland,2.0,4.0,0.08,0.04,49.05351237422798,957.0,43.50000049833619,406.0,37.0,200.0,37.0,AWW,2110.0,1913.0,4324.0
345,Switzerland,2.0,4.0,0.08,0.04,46.96920734311975,2581.0,43.500000679913676,1180.0,40.0,554.0,40.0,AWW,2049.0,1922.0,4326.0
346,Switzerland,2.0,4.0,0.08,0.04,39.34008186194199,556.0,26.500000129327937,38.0,31.0,88.0,26.500000129327937,HARISS,2065.0,1939.0,4396.0
347,Switzerland,2.0,4.0,0.08,0.04,46.746042115014525,608.0,54.50000024996399,3148.0,31.0,22.0,31.0,AWW,2156.0,1879.0,4423.0
348,Switzerland,2.0,4.0,0.08,0.04,60.86701967797508,1334.0,54.50000062499482,805.0,33.0,21.0,33.0,AWW,2169.0,1909.0,4378.0
349,Switzerland,2.0,4.0,0.08,0.04,36.45830243484709,2154.0,36.50000018040562,2170.0,36.0,1972.0,36.0,AWW,2109.0,1963.0,4291.0
350,Switzerland,2.0,4.0,0.08,0.04,37.461995844881905,193.0,43.50000006961044,809.0,31.0,45.0,31.0,AWW,2080.0,1868.0,4350.0
351,Switzerland,2.0,4.0,0.08,0.04,34.65181271342507,1720.0,36.50000006672428,2640.0,34.0,1511.0,34.0,AWW,2095.0,1867.0,4269.0
352,Switzerland,2.0,4.0,0.08,0.04,28.185857809467915,88.0,47.500000676638685,4975.0,31.0,142.0,28.185857809467915,ICU,2184.0,1893.0,4307.0
353,Switzerland,2.0,4.0,0.08,0.04,20.741915547771814,350.0,29.500000888141624,2862.0,34.0,7262.0,20.741915547771814,ICU,2109.0,2014.0,4391.0
354,Switzerland,2.0,4.0,0.08,0.04,41.686327742351054,214.0,47.50000002519893,791.0,29.0,16.0,29.0,AWW,2090.0,1980.0,4361.0
355,Switzerland,2.0,4.0,0.08,0.04,42.826211124401624,4582.0,26.50000040440604,148.0,39.0,1954.0,26.50000040440604,HARISS,2073.0,1988.0,4331.0
356,Switzerland,2.0,4.0,0.08,0.04,46.7312856035814,2254.0,43.50000093283603,1081.0,37.0,232.0,37.0,AWW,2030.0,1961.0,4344.0
357,Switzerland,2.0,4.0,0.08,0.04,25.658204681431723,41.0,Inf,NaN,38.0,41.0,25.658204681431723,ICU,2104.0,1957.0,4270.0
358,Switzerland,2.0,4.0,0.08,0.04,60.14075342325899,2219.0,50.50000050935026,577.0,29.0,17.0,29.0,AWW,2125.0,2006.0,4375.0
359,Switzerland,2.0,4.0,0.08,0.04,13.258550831201156,70.0,22.500000182975768,2328.0,33.0,24643.0,13.258550831201156,ICU,2074.0,2028.0,4420.0
360,Switzerland,2.0,4.0,0.08,0.04,32.74314402319237,1873.0,36.50000099310368,3746.0,23.0,125.0,23.0,AWW,2107.0,1980.0,4331.0
361,Switzerland,2.0,4.0,0.08,0.04,35.40276992593904,1832.0,29.500000904579164,509.0,31.0,677.0,29.500000904579164,HARISS,2024.0,1838.0,4392.0
362,Switzerland,2.0,4.0,0.08,0.04,43.88011041585073,4489.0,36.50000022165222,889.0,32.0,355.0,32.0,AWW,2090.0,1909.0,4395.0
363,Switzerland,2.0,4.0,0.08,0.04,34.05371866223342,709.0,33.50000047342342,648.0,32.0,460.0,32.0,AWW,2050.0,1979.0,4281.0
364,Switzerland,2.0,4.0,0.08,0.04,43.88431389200013,1028.0,40.500000958106895,503.0,38.0,279.0,38.0,AWW,2110.0,2007.0,4421.0
365,Switzerland,2.0,4.0,0.08,0.04,44.46769020241091,1648.0,43.50000041023886,1316.0,34.0,158.0,34.0,AWW,2123.0,1934.0,4294.0
366,Switzerland,2.0,4.0,0.08,0.04,30.789143716436794,621.0,40.500000472815906,5578.0,33.0,1214.0,30.789143716436794,ICU,2090.0,1830.0,4332.0
367,Switzerland,2.0,4.0,0.08,0.04,42.424776207158224,777.0,40.50000057791492,530.0,35.0,154.0,35.0,AWW,2103.0,1922.0,4201.0
368,Switzerland,2.0,4.0,0.08,0.04,51.61648533418148,2150.0,36.50000065521009,98.0,35.0,65.0,35.0,AWW,2108.0,1905.0,4325.0
369,Switzerland,2.0,4.0,0.08,0.04,42.2591515683966,2015.0,40.50000037028316,1395.0,35.0,463.0,35.0,AWW,2074.0,1965.0,4243.0
370,Switzerland,2.0,4.0,0.08,0.04,40.31886922011455,2171.0,36.50000099790823,961.0,26.0,80.0,26.0,AWW,2058.0,1955.0,4277.0
371,Switzerland,2.0,4.0,0.08,0.04,41.40649785965329,250.0,47.50000016310651,877.0,30.0,40.0,30.0,AWW,2051.0,1986.0,4315.0
372,Switzerland,2.0,4.0,0.08,0.04,48.61554260763723,618.0,29.500000609542617,10.0,39.0,60.0,29.500000609542617,HARISS,2132.0,2001.0,4331.0
373,Switzerland,2.0,4.0,0.08,0.04,46.791878460013855,305.0,Inf,NaN,27.0,6.0,27.0,AWW,2011.0,1895.0,4449.0
374,Switzerland,2.0,4.0,0.08,0.04,26.431941065925322,109.0,43.50000036635161,4335.0,38.0,1380.0,26.431941065925322,ICU,2078.0,1964.0,4276.0
375,Switzerland,2.0,4.0,0.08,0.04,53.04908289395371,2282.0,54.500000479059175,3207.0,37.0,82.0,37.0,AWW,2087.0,2063.0,4285.0
376,Switzerland,2.0,4.0,0.08,0.04,61.192213799044154,1305.0,Inf,NaN,22.0,3.0,22.0,AWW,2023.0,1964.0,4301.0
377,Switzerland,2.0,4.0,0.08,0.04,23.997772819211207,592.0,22.500000661428498,442.0,34.0,4367.0,22.500000661428498,HARISS,2021.0,1927.0,4519.0
378,Switzerland,2.0,4.0,0.08,0.04,39.07108285046039,1081.0,29.500000431472277,302.0,33.0,498.0,29.500000431472277,HARISS,2046.0,1926.0,4339.0
379,Switzerland,2.0,4.0,0.08,0.04,53.856074425923296,2393.0,Inf,NaN,36.0,46.0,36.0,AWW,2019.0,1941.0,4311.0
380,Switzerland,2.0,4.0,0.08,0.04,41.984394588433034,600.0,43.50000023801284,799.0,33.0,88.0,33.0,AWW,2162.0,1834.0,4394.0
381,Switzerland,2.0,4.0,0.08,0.04,20.271464929439716,5.0,Inf,NaN,14.0,0.0,14.0,AWW,2076.0,1988.0,4298.0
382,Switzerland,2.0,4.0,0.08,0.04,41.799502560997055,414.0,50.50000071469505,2995.0,31.0,32.0,31.0,AWW,2121.0,1915.0,4314.0
383,Switzerland,2.0,4.0,0.08,0.04,24.309741893288198,554.0,33.500000290376555,2375.0,31.0,1623.0,24.309741893288198,ICU,2018.0,1979.0,4254.0
384,Switzerland,2.0,4.0,0.08,0.04,31.333069742684273,120.0,43.500000719863046,1470.0,35.0,258.0,31.333069742684273,ICU,2075.0,2006.0,4297.0
385,Switzerland,2.0,4.0,0.08,0.04,35.3091080737649,862.0,26.500000735790977,125.0,28.0,176.0,26.500000735790977,HARISS,2028.0,1940.0,4391.0
386,Switzerland,2.0,4.0,0.08,0.04,52.83473104807536,3099.0,43.50000051280166,394.0,24.0,2.0,24.0,AWW,2070.0,2000.0,4207.0
387,Switzerland,2.0,4.0,0.08,0.04,16.816221352869462,5.0,43.50000070636738,2776.0,39.0,1064.0,16.816221352869462,ICU,2124.0,1956.0,4346.0
388,Switzerland,2.0,4.0,0.08,0.04,51.2056124191961,1541.0,Inf,NaN,29.0,22.0,29.0,AWW,2060.0,1994.0,4229.0
389,Switzerland,2.0,4.0,0.08,0.04,35.73307154503493,1063.0,36.500000187004325,1272.0,42.0,4271.0,35.73307154503493,ICU,2103.0,1966.0,4197.0
390,Switzerland,2.0,4.0,0.08,0.04,50.443505096920745,704.0,Inf,NaN,30.0,143.0,30.0,AWW,2071.0,1988.0,4341.0
391,Switzerland,2.0,4.0,0.08,0.04,44.069772709548104,1911.0,40.50000070601733,800.0,29.0,74.0,29.0,AWW,2110.0,1914.0,4374.0
392,Switzerland,2.0,4.0,0.08,0.04,41.3602951575091,1404.0,40.50000057211822,1179.0,32.0,157.0,32.0,AWW,2067.0,1955.0,4365.0
393,Switzerland,2.0,4.0,0.08,0.04,11.24080315498534,114.0,22.50000018815572,1499.0,34.0,20670.0,11.24080315498534,ICU,2084.0,1966.0,4205.0
394,Switzerland,2.0,4.0,0.08,0.04,53.85138997483951,5988.0,36.500000514606086,160.0,31.0,61.0,31.0,AWW,2000.0,1940.0,4226.0
395,Switzerland,2.0,4.0,0.08,0.04,33.48039098488245,26.0,50.500000306962015,662.0,32.0,20.0,32.0,AWW,2068.0,1953.0,4411.0
396,Switzerland,2.0,4.0,0.08,0.04,41.00676149442528,1535.0,40.5000007575171,1336.0,38.0,730.0,38.0,AWW,2000.0,1865.0,4436.0
397,Switzerland,2.0,4.0,0.08,0.04,38.967514063307064,512.0,50.50000095395776,6068.0,33.0,156.0,33.0,AWW,2072.0,1967.0,4441.0
398,Switzerland,2.0,4.0,0.08,0.04,28.62790988255829,96.0,33.500000048109584,272.0,31.0,156.0,28.62790988255829,ICU,2046.0,1898.0,4373.0
399,Switzerland,2.0,4.0,0.08,0.04,47.469236817573794,3118.0,40.500000180357326,702.0,37.0,341.0,37.0,AWW,2115.0,1927.0,4332.0
400,Switzerland,2.0,4.0,0.08,0.04,53.078400480016185,3338.0,40.50000041702486,235.0,34.0,43.0,34.0,AWW,2147.0,1982.0,4347.0
401,Switzerland,2.0,4.0,0.08,0.04,58.9358765983459,987.0,Inf,NaN,31.0,18.0,31.0,AWW,2070.0,1942.0,4274.0
402,Switzerland,2.0,4.0,0.08,0.04,30.652398969318913,1183.0,33.50000052995811,1996.0,31.0,1276.0,30.652398969318913,ICU,2064.0,1974.0,4397.0
403,Switzerland,2.0,4.0,0.08,0.04,62.84034566705634,244.0,Inf,NaN,41.0,37.0,41.0,AWW,2069.0,1880.0,4219.0
404,Switzerland,2.0,4.0,0.08,0.04,45.386849395421834,2276.0,36.50000061084021,331.0,37.0,375.0,36.50000061084021,HARISS,2040.0,1922.0,4330.0
405,Switzerland,2.0,4.0,0.08,0.04,45.56549368509438,3171.0,33.500000750502174,196.0,29.0,73.0,29.0,AWW,2145.0,1956.0,4218.0
406,Switzerland,2.0,4.0,0.08,0.04,46.14281132539394,4149.0,36.5000004380081,471.0,29.0,79.0,29.0,AWW,2073.0,1932.0,4303.0
407,Switzerland,2.0,4.0,0.08,0.04,39.20643738951004,662.0,43.500000908071314,1958.0,32.0,118.0,32.0,AWW,2093.0,1954.0,4214.0
408,Switzerland,2.0,4.0,0.08,0.04,40.06577055050375,1690.0,36.500000810942296,778.0,37.0,867.0,36.500000810942296,HARISS,2004.0,1932.0,4309.0
409,Switzerland,2.0,4.0,0.08,0.04,51.62173710095753,2750.0,47.50000016740297,974.0,33.0,43.0,33.0,AWW,2129.0,1937.0,4383.0
410,Switzerland,2.0,4.0,0.08,0.04,40.24324106685963,427.0,33.50000035347351,111.0,37.0,211.0,33.50000035347351,HARISS,2072.0,1989.0,4191.0
411,Switzerland,2.0,4.0,0.08,0.04,30.153752171971206,1565.0,26.500000936020825,745.0,14.0,5.0,14.0,AWW,2008.0,1940.0,4299.0
412,Switzerland,2.0,4.0,0.08,0.04,55.935836614483335,869.0,36.50000092367249,175.0,38.0,207.0,36.50000092367249,HARISS,2075.0,1915.0,4334.0
413,Switzerland,2.0,4.0,0.08,0.04,38.06848697712163,3915.0,29.500000111578316,444.0,34.0,1319.0,29.500000111578316,HARISS,2095.0,1921.0,4372.0
414,Switzerland,2.0,4.0,0.08,0.04,33.80793198735766,593.0,29.500000383281574,246.0,37.0,1160.0,29.500000383281574,HARISS,1955.0,1914.0,4370.0
415,Switzerland,2.0,4.0,0.08,0.04,45.518920315385586,372.0,29.500000261337604,7.0,34.0,20.0,29.500000261337604,HARISS,2088.0,1936.0,4332.0
416,Switzerland,2.0,4.0,0.08,0.04,54.256157473170376,4703.0,43.50000006394585,460.0,32.0,46.0,32.0,AWW,2088.0,1960.0,4338.0
417,Switzerland,2.0,4.0,0.08,0.04,52.319314567614086,2566.0,40.5000001711399,190.0,27.0,15.0,27.0,AWW,2095.0,1946.0,4348.0
418,Switzerland,2.0,4.0,0.08,0.04,44.45726071786129,3624.0,36.50000000738157,645.0,40.0,1345.0,36.50000000738157,HARISS,2089.0,2007.0,4311.0
419,Switzerland,2.0,4.0,0.08,0.04,43.77358015942402,1832.0,40.50000027859627,907.0,38.0,507.0,38.0,AWW,2120.0,1972.0,4436.0
420,Switzerland,2.0,4.0,0.08,0.04,56.24022566185726,5102.0,47.500000043145214,758.0,31.0,27.0,31.0,AWW,2048.0,1884.0,4364.0
421,Switzerland,2.0,4.0,0.08,0.04,34.116950476075544,1248.0,36.50000010528971,2200.0,27.0,246.0,27.0,AWW,2098.0,1930.0,4324.0
422,Switzerland,2.0,4.0,0.08,0.04,31.51864506077407,184.0,40.50000052657583,1367.0,39.0,970.0,31.51864506077407,ICU,2031.0,1867.0,4340.0
423,Switzerland,2.0,4.0,0.08,0.04,34.7500344456424,258.0,47.50000002354731,3883.0,32.0,144.0,32.0,AWW,2101.0,1953.0,4391.0
424,Switzerland,2.0,4.0,0.08,0.04,45.08521628914411,785.0,54.50000092951182,6023.0,37.0,138.0,37.0,AWW,2154.0,1985.0,4249.0
425,Switzerland,2.0,4.0,0.08,0.04,44.21320914123823,894.0,43.50000041986002,755.0,33.0,87.0,33.0,AWW,2078.0,1936.0,4351.0
426,Switzerland,2.0,4.0,0.08,0.04,56.696881769755706,317.0,54.5000002291345,197.0,34.0,14.0,34.0,AWW,2027.0,2009.0,4270.0
427,Switzerland,2.0,4.0,0.08,0.04,40.86247086099749,633.0,33.500000900004046,126.0,38.0,345.0,33.500000900004046,HARISS,2076.0,1893.0,4397.0
428,Switzerland,2.0,4.0,0.08,0.04,46.113393661427324,4652.0,40.50000064915942,1250.0,33.0,239.0,33.0,AWW,2108.0,1936.0,4262.0
429,Switzerland,2.0,4.0,0.08,0.04,24.422615455781912,114.0,40.50000009770364,3049.0,40.0,2748.0,24.422615455781912,ICU,2142.0,1885.0,4322.0
430,Switzerland,2.0,4.0,0.08,0.04,43.0654443485535,1630.0,43.50000081993363,1798.0,32.0,140.0,32.0,AWW,2074.0,1938.0,4238.0
431,Switzerland,2.0,4.0,0.08,0.04,19.7432516760976,71.0,26.500000080834308,321.0,31.0,850.0,19.7432516760976,ICU,2037.0,1997.0,4280.0
432,Switzerland,2.0,4.0,0.08,0.04,40.41586821143606,515.0,40.5000009810686,523.0,33.0,113.0,33.0,AWW,2077.0,1931.0,4328.0
433,Switzerland,2.0,4.0,0.08,0.04,49.08276955847123,1044.0,33.50000063448185,32.0,15.0,0.0,15.0,AWW,2049.0,1909.0,4358.0
434,Switzerland,2.0,4.0,0.08,0.04,46.699685031391795,1125.0,Inf,NaN,39.0,236.0,39.0,AWW,2022.0,1899.0,4269.0
435,Switzerland,2.0,4.0,0.08,0.04,54.88425272113936,1062.0,54.50000005881829,994.0,37.0,32.0,37.0,AWW,2130.0,1976.0,4290.0
436,Switzerland,2.0,4.0,0.08,0.04,41.692742001100406,1737.0,40.50000079077984,1368.0,39.0,997.0,39.0,AWW,2080.0,1869.0,4248.0
437,Switzerland,2.0,4.0,0.08,0.04,55.626189318447054,3928.0,54.50000046590254,3148.0,33.0,28.0,33.0,AWW,2128.0,2012.0,4351.0
438,Switzerland,2.0,4.0,0.08,0.04,39.81724600716153,948.0,47.50000008834739,4929.0,30.0,113.0,30.0,AWW,2067.0,1981.0,4271.0
439,Switzerland,2.0,4.0,0.08,0.04,30.827537289005754,573.0,36.50000088130218,1510.0,9.0,0.0,9.0,AWW,1972.0,1947.0,4318.0
440,Switzerland,2.0,4.0,0.08,0.04,36.24256164437125,1620.0,33.50000083584425,1051.0,28.0,438.0,28.0,AWW,2120.0,1942.0,4401.0
441,Switzerland,2.0,4.0,0.08,0.04,37.558898628338405,484.0,36.50000076333944,399.0,31.0,116.0,31.0,AWW,2090.0,1847.0,4383.0
442,Switzerland,2.0,4.0,0.08,0.04,57.44574987081869,5608.0,54.50000022468457,3283.0,36.0,60.0,36.0,AWW,2102.0,1891.0,4259.0
443,Switzerland,2.0,4.0,0.08,0.04,45.641251743735914,3103.0,33.500000613685394,461.0,36.0,730.0,33.500000613685394,HARISS,2123.0,1954.0,4398.0
444,Switzerland,2.0,4.0,0.08,0.04,36.60867022066358,255.0,47.500000661691544,2829.0,32.0,91.0,32.0,AWW,2095.0,1967.0,4285.0
445,Switzerland,2.0,4.0,0.08,0.04,42.89847983369151,1088.0,47.50000073869984,2912.0,36.0,227.0,36.0,AWW,2099.0,1924.0,4317.0
446,Switzerland,2.0,4.0,0.08,0.04,42.73718198257508,1109.0,47.500000918849494,2892.0,33.0,151.0,33.0,AWW,2038.0,1948.0,4285.0
447,Switzerland,2.0,4.0,0.08,0.04,50.269078735569906,2953.0,50.50000006796618,3067.0,33.0,76.0,33.0,AWW,2051.0,1937.0,4371.0
448,Switzerland,2.0,4.0,0.08,0.04,42.23308714314284,1913.0,43.50000018665445,2452.0,34.0,287.0,34.0,AWW,2129.0,1932.0,4241.0
449,Switzerland,2.0,4.0,0.08,0.04,27.79320114574161,3629.0,19.50000030928348,542.0,33.0,12872.0,19.50000030928348,HARISS,2025.0,1951.0,4226.0
450,Switzerland,2.0,4.0,0.08,0.04,59.979951269897924,1697.0,Inf,NaN,32.0,69.0,32.0,AWW,2099.0,1870.0,4257.0
451,Switzerland,2.0,4.0,0.08,0.04,34.283182645353854,1234.0,36.500000390036405,2009.0,38.0,2880.0,34.283182645353854,ICU,2063.0,1942.0,4251.0
452,Switzerland,2.0,4.0,0.08,0.04,51.371569659223404,3037.0,43.50000039649989,558.0,23.0,3.0,23.0,AWW,2072.0,1924.0,4356.0
453,Switzerland,2.0,4.0,0.08,0.04,29.279096201356868,730.0,36.5000009816243,3290.0,20.0,119.0,20.0,AWW,2082.0,1935.0,4404.0
454,Switzerland,2.0,4.0,0.08,0.04,45.36807561936318,1506.0,47.50000004655465,2319.0,13.0,0.0,13.0,AWW,2223.0,1900.0,4317.0
455,Switzerland,2.0,4.0,0.08,0.04,42.84016227278851,1057.0,43.50000094189605,1216.0,24.0,25.0,24.0,AWW,2066.0,1893.0,4303.0
456,Switzerland,2.0,4.0,0.08,0.04,42.227670155343354,3037.0,40.500000170630074,2051.0,37.0,954.0,37.0,AWW,2034.0,1981.0,4384.0
457,Switzerland,2.0,4.0,0.08,0.04,44.30139669963766,405.0,50.50000021582172,1561.0,38.0,97.0,38.0,AWW,2098.0,1909.0,4263.0
458,Switzerland,2.0,4.0,0.08,0.04,39.185667767345215,3377.0,43.50000068818448,8874.0,38.0,2635.0,38.0,AWW,2114.0,1983.0,4310.0
459,Switzerland,2.0,4.0,0.08,0.04,37.08643238532659,141.0,43.50000075786311,533.0,29.0,19.0,29.0,AWW,2007.0,1913.0,4289.0
460,Switzerland,2.0,4.0,0.08,0.04,47.081528027760065,1180.0,47.50000092613918,1299.0,31.0,42.0,31.0,AWW,2011.0,1983.0,4268.0
461,Switzerland,2.0,4.0,0.08,0.04,29.117997983679036,1631.0,29.500000164956997,1741.0,25.0,815.0,25.0,AWW,2053.0,1984.0,4300.0
462,Switzerland,2.0,4.0,0.08,0.04,33.64635921968893,41.0,47.50000054213213,654.0,35.0,58.0,33.64635921968893,ICU,2071.0,1944.0,4161.0
463,Switzerland,2.0,4.0,0.08,0.04,32.858142875417926,74.0,47.50000054708433,1431.0,33.0,76.0,32.858142875417926,ICU,2006.0,1936.0,4345.0
464,Switzerland,2.0,4.0,0.08,0.04,23.496014331574134,568.0,29.500000139945094,2378.0,37.0,13633.0,23.496014331574134,ICU,2108.0,1881.0,4312.0
465,Switzerland,2.0,4.0,0.08,0.04,26.013906128734128,683.0,29.5000003335823,1511.0,37.0,7676.0,26.013906128734128,ICU,2139.0,1986.0,4260.0
466,Switzerland,2.0,4.0,0.08,0.04,21.91815281068865,5.0,50.50000023169068,3057.0,39.0,243.0,21.91815281068865,ICU,2036.0,1978.0,4363.0
467,Switzerland,2.0,4.0,0.08,0.04,35.50321599941274,4019.0,33.500000747846315,2534.0,36.0,4462.0,33.500000747846315,HARISS,2084.0,1948.0,4252.0
468,Switzerland,2.0,4.0,0.08,0.04,46.98549162713848,1066.0,43.500000192109674,462.0,35.0,66.0,35.0,AWW,2087.0,1943.0,4243.0
469,Switzerland,2.0,4.0,0.08,0.04,20.480756020732805,78.0,29.500000900008043,1758.0,32.0,3471.0,20.480756020732805,ICU,1979.0,2005.0,4272.0
470,Switzerland,2.0,4.0,0.08,0.04,51.123080183299805,901.0,54.50000036778415,1880.0,36.0,53.0,36.0,AWW,2116.0,1959.0,4248.0
471,Switzerland,2.0,4.0,0.08,0.04,59.62761820378467,1206.0,Inf,NaN,22.0,10.0,22.0,AWW,2077.0,1931.0,4319.0
472,Switzerland,2.0,4.0,0.08,0.04,17.014073063451754,0.0,Inf,NaN,31.0,0.0,17.014073063451754,ICU,2142.0,1959.0,4311.0
473,Switzerland,2.0,4.0,0.08,0.04,46.258562450418715,993.0,54.50000003276622,5792.0,33.0,87.0,33.0,AWW,2101.0,1912.0,4351.0
474,Switzerland,2.0,4.0,0.08,0.04,17.040848085436085,2.0,Inf,NaN,33.0,2.0,17.040848085436085,ICU,2132.0,1938.0,4349.0
475,Switzerland,2.0,4.0,0.08,0.04,29.801317555906014,2038.0,22.500000059877863,459.0,32.0,3325.0,22.500000059877863,HARISS,2156.0,1975.0,4341.0
476,Switzerland,2.0,4.0,0.08,0.04,41.927492853952835,2273.0,40.50000067486733,1621.0,25.0,69.0,25.0,AWW,2123.0,1923.0,4109.0
477,Switzerland,2.0,4.0,0.08,0.04,49.27965042134579,7822.0,43.50000099254527,2211.0,34.0,265.0,34.0,AWW,2033.0,1934.0,4284.0
478,Switzerland,2.0,4.0,0.08,0.04,41.20901239268163,999.0,26.500000307247557,60.0,38.0,638.0,26.500000307247557,HARISS,2109.0,1989.0,4285.0
479,Switzerland,2.0,4.0,0.08,0.04,44.691029696011576,208.0,Inf,NaN,38.0,49.0,38.0,AWW,2109.0,1924.0,4441.0
480,Switzerland,2.0,4.0,0.08,0.04,32.594650958157416,1851.0,33.50000043267454,2410.0,35.0,3672.0,32.594650958157416,ICU,2050.0,1883.0,4331.0
481,Switzerland,2.0,4.0,0.08,0.04,51.93450760799167,1078.0,54.50000005131943,1879.0,34.0,36.0,34.0,AWW,2028.0,1934.0,4262.0
482,Switzerland,2.0,4.0,0.08,0.04,23.236139566792836,35.0,43.5000005821916,3067.0,24.0,43.0,23.236139566792836,ICU,2084.0,2003.0,4213.0
483,Switzerland,2.0,4.0,0.08,0.04,45.298410586938125,857.0,50.50000024068504,2634.0,37.0,163.0,37.0,AWW,2066.0,1933.0,4221.0
484,Switzerland,2.0,4.0,0.08,0.04,37.45045560564495,623.0,36.5000002701855,505.0,34.0,285.0,34.0,AWW,2076.0,2003.0,4255.0
485,Switzerland,2.0,4.0,0.08,0.04,29.356472970843285,494.0,33.50000053156533,1289.0,32.0,904.0,29.356472970843285,ICU,2149.0,2007.0,4357.0
486,Switzerland,2.0,4.0,0.08,0.04,24.97800162862718,35.0,50.500000341547846,5740.0,39.0,542.0,24.97800162862718,ICU,2084.0,2003.0,4275.0
487,Switzerland,2.0,4.0,0.08,0.04,29.61110427548137,193.0,47.500000021404325,9112.0,37.0,916.0,29.61110427548137,ICU,2103.0,2028.0,4275.0
488,Switzerland,2.0,4.0,0.08,0.04,34.790242025473816,728.0,40.50000081310457,2236.0,33.0,514.0,33.0,AWW,2137.0,2025.0,4228.0
489,Switzerland,2.0,4.0,0.08,0.04,46.75531605944204,1521.0,50.50000036771482,3386.0,40.0,397.0,40.0,AWW,2071.0,1997.0,4294.0
490,Switzerland,2.0,4.0,0.08,0.04,43.528232046636006,1137.0,50.50000056509838,5104.0,33.0,121.0,33.0,AWW,2052.0,1877.0,4387.0
491,Switzerland,2.0,4.0,0.08,0.04,26.50773373626827,64.0,43.50000079111362,1319.0,34.0,201.0,26.50773373626827,ICU,2047.0,1932.0,4229.0
492,Switzerland,2.0,4.0,0.08,0.04,24.574302580052496,88.0,29.5000006088971,288.0,31.0,365.0,24.574302580052496,ICU,2066.0,1989.0,4211.0
493,Switzerland,2.0,4.0,0.08,0.04,43.5597636768897,3033.0,43.500000052927575,2990.0,32.0,247.0,32.0,AWW,2106.0,1943.0,4308.0
494,Switzerland,2.0,4.0,0.08,0.04,47.783824694393694,3919.0,43.500000465516386,1559.0,24.0,8.0,24.0,AWW,2138.0,1966.0,4328.0
495,Switzerland,2.0,4.0,0.08,0.04,46.98544331453524,324.0,47.500000558556245,346.0,18.0,4.0,18.0,AWW,2100.0,1899.0,4214.0
496,Switzerland,2.0,4.0,0.08,0.04,49.04924801735116,1266.0,40.500000600556305,199.0,30.0,26.0,30.0,AWW,2095.0,1957.0,4292.0
497,Switzerland,2.0,4.0,0.08,0.04,32.288271767376116,208.0,40.500000011443454,1168.0,29.0,92.0,29.0,AWW,2117.0,1913.0,4377.0
498,Switzerland,2.0,4.0,0.08,0.04,37.44201688730267,20.0,Inf,NaN,27.0,5.0,27.0,AWW,2058.0,1968.0,4279.0
499,Switzerland,2.0,4.0,0.08,0.04,35.0262108623875,2784.0,33.50000012885581,1995.0,32.0,1502.0,32.0,AWW,2062.0,1985.0,4297.0
500,Switzerland,2.0,4.0,0.08,0.04,32.466302582649234,407.0,43.50000099948665,516.0,37.0,479.0,32.466302582649234,ICU,2029.0,1868.0,4452.0
501,Switzerland,2.0,4.0,0.08,0.04,59.36948372013294,3386.0,47.50000028819482,429.0,34.0,37.0,34.0,AWW,2065.0,1918.0,4440.0
502,Switzerland,2.0,4.0,0.08,0.04,54.09128752151182,606.0,50.50000034506979,265.0,40.0,32.0,40.0,AWW,2014.0,1984.0,4419.0
503,Switzerland,2.0,4.0,0.08,0.04,50.42377861838271,1277.0,Inf,NaN,28.0,15.0,28.0,AWW,2078.0,1895.0,4386.0
504,Switzerland,2.0,4.0,0.08,0.04,44.14900868090086,745.0,36.50000033725115,153.0,31.0,46.0,31.0,AWW,2117.0,1899.0,4246.0
505,Switzerland,2.0,4.0,0.08,0.04,58.502308463509884,1105.0,Inf,NaN,40.0,32.0,40.0,AWW,2062.0,1973.0,4421.0
506,Switzerland,2.0,4.0,0.08,0.04,62.99168272327195,453.0,Inf,NaN,35.0,9.0,35.0,AWW,2057.0,1943.0,4352.0
507,Switzerland,2.0,4.0,0.08,0.04,37.09003807381106,820.0,33.50000070397081,318.0,36.0,630.0,33.50000070397081,HARISS,2114.0,1983.0,4248.0
508,Switzerland,2.0,4.0,0.08,0.04,36.059949832162054,2984.0,26.500000464159882,411.0,34.0,1948.0,26.500000464159882,HARISS,2073.0,2012.0,4400.0
509,Switzerland,2.0,4.0,0.08,0.04,44.82364069460208,1858.0,40.50000001415251,691.0,15.0,2.0,15.0,AWW,2070.0,1982.0,4375.0
