sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
399,Switzerland,1.5,4.0,0.08,0.04,59.289905798409855,338.0,68.50000066662308,1224.0,52.0,150.0,52.0,AWW,891.0,1131.0,2989.0
400,Switzerland,1.5,4.0,0.08,0.04,43.77811202293693,157.0,61.500000886970646,2323.0,56.0,999.0,43.77811202293693,ICU,991.0,1064.0,2975.0
401,Switzerland,1.5,4.0,0.08,0.04,55.00805404273654,84.0,57.50000071416045,118.0,58.0,127.0,55.00805404273654,ICU,945.0,1082.0,2977.0
402,Switzerland,1.5,4.0,0.08,0.04,80.70371308527996,585.0,78.50000092721997,481.0,58.0,38.0,58.0,AWW,956.0,1043.0,2939.0
403,Switzerland,1.5,4.0,0.08,0.04,62.17354017834228,607.0,68.50000072021075,1588.0,50.0,85.0,50.0,AWW,881.0,1109.0,3002.0
404,Switzerland,1.5,4.0,0.08,0.04,63.54529106638456,2130.0,57.50000093716595,931.0,40.0,100.0,40.0,AWW,956.0,1085.0,2995.0
405,Switzerland,1.5,4.0,0.08,0.04,64.59866464712366,564.0,68.50000057448625,1010.0,49.0,63.0,49.0,AWW,989.0,1021.0,2960.0
406,Switzerland,1.5,4.0,0.08,0.04,50.76573987416647,280.0,33.500000457973854,30.0,47.0,182.0,33.500000457973854,HARISS,994.0,1021.0,2917.0
407,Switzerland,1.5,4.0,0.08,0.04,53.44638017048455,180.0,61.5000007309948,534.0,63.0,667.0,53.44638017048455,ICU,1016.0,1060.0,2982.0
408,Switzerland,1.5,4.0,0.08,0.04,73.7259525253767,726.0,78.50000005977276,1415.0,48.0,23.0,48.0,AWW,923.0,1010.0,2973.0
409,Switzerland,1.5,4.0,0.08,0.04,63.45684817869901,944.0,68.50000064615185,2000.0,33.0,11.0,33.0,AWW,956.0,1073.0,2934.0
410,Switzerland,1.5,4.0,0.08,0.04,75.2130102499164,1629.0,54.50000023395372,110.0,59.0,191.0,54.50000023395372,HARISS,965.0,1003.0,2976.0
411,Switzerland,1.5,4.0,0.08,0.04,76.90418534625017,592.0,68.50000021514018,206.0,56.0,29.0,56.0,AWW,986.0,1076.0,2979.0
412,Switzerland,1.5,4.0,0.08,0.04,64.67122916576,521.0,68.50000011900717,976.0,49.0,44.0,49.0,AWW,945.0,1085.0,3048.0
413,Switzerland,1.5,4.0,0.08,0.04,72.08333555340593,863.0,78.50000053272979,2425.0,51.0,32.0,51.0,AWW,986.0,1083.0,2998.0
414,Switzerland,1.5,4.0,0.08,0.04,55.33515617680205,780.0,40.50000027692483,69.0,47.0,204.0,40.50000027692483,HARISS,1023.0,1114.0,2928.0
415,Switzerland,1.5,4.0,0.08,0.04,59.45538573463632,267.0,61.500000897915,344.0,61.0,321.0,59.45538573463632,ICU,998.0,1011.0,2985.0
416,Switzerland,1.5,4.0,0.08,0.04,52.04875126354273,542.0,57.500000974341724,1211.0,42.0,116.0,42.0,AWW,992.0,1054.0,2920.0
417,Switzerland,1.5,4.0,0.08,0.04,68.94627083136614,722.0,61.50000072338935,223.0,41.0,14.0,41.0,AWW,970.0,1068.0,2947.0
418,Switzerland,1.5,4.0,0.08,0.04,70.26636839407283,270.0,68.50000068989145,208.0,32.0,3.0,32.0,AWW,1018.0,1100.0,2998.0
419,Switzerland,1.5,4.0,0.08,0.04,69.45365809240555,1007.0,68.50000006041158,870.0,46.0,20.0,46.0,AWW,954.0,1070.0,3091.0
420,Switzerland,1.5,4.0,0.08,0.04,63.06012182742747,161.0,75.50000031122735,1112.0,55.0,43.0,55.0,AWW,936.0,1058.0,3045.0
421,Switzerland,1.5,4.0,0.08,0.04,60.14182748629047,735.0,43.50000073239523,79.0,37.0,33.0,37.0,AWW,993.0,1006.0,3003.0
422,Switzerland,1.5,4.0,0.08,0.04,48.715872851410495,297.0,50.500000054149204,378.0,46.0,190.0,46.0,AWW,966.0,1044.0,2930.0
423,Switzerland,1.5,4.0,0.08,0.04,30.88288039629142,73.0,36.50000040189546,162.0,57.0,2594.0,30.88288039629142,ICU,941.0,1050.0,2920.0
424,Switzerland,1.5,4.0,0.08,0.04,58.80863037531896,122.0,61.50000016317309,171.0,36.0,15.0,36.0,AWW,970.0,1086.0,2876.0
425,Switzerland,1.5,4.0,0.08,0.04,59.26373399365055,468.0,68.50000070801316,1677.0,48.0,94.0,48.0,AWW,960.0,1060.0,2961.0
426,Switzerland,1.5,4.0,0.08,0.04,71.91798831971418,1008.0,78.5000002874881,2775.0,36.0,16.0,36.0,AWW,1058.0,1036.0,2990.0
427,Switzerland,1.5,4.0,0.08,0.04,39.105342769242625,261.0,40.50000096348345,315.0,51.0,1486.0,39.105342769242625,ICU,943.0,1017.0,3049.0
428,Switzerland,1.5,4.0,0.08,0.04,63.782770142670394,733.0,71.50000089301321,2306.0,48.0,58.0,48.0,AWW,964.0,1073.0,2907.0
429,Switzerland,1.5,4.0,0.08,0.04,72.46463863670047,989.0,54.50000025627336,92.0,59.0,145.0,54.50000025627336,HARISS,966.0,1039.0,2875.0
430,Switzerland,1.5,4.0,0.08,0.04,50.9204398657577,252.0,64.5000002362746,2311.0,45.0,116.0,45.0,AWW,890.0,1036.0,2960.0
431,Switzerland,1.5,4.0,0.08,0.04,9.676294700291674,3.0,Inf,NaN,55.0,3.0,9.676294700291674,ICU,982.0,1040.0,3038.0
432,Switzerland,1.5,4.0,0.08,0.04,58.37052926465923,2970.0,50.50000063231831,911.0,21.0,13.0,21.0,AWW,935.0,1062.0,2961.0
433,Switzerland,1.5,4.0,0.08,0.04,68.129515158647,494.0,75.50000010184404,1592.0,56.0,80.0,56.0,AWW,983.0,1037.0,2963.0
434,Switzerland,1.5,4.0,0.08,0.04,58.35877395966369,353.0,47.50000017475588,52.0,53.0,139.0,47.50000017475588,HARISS,944.0,1015.0,3024.0
435,Switzerland,1.5,4.0,0.08,0.04,53.686576485003606,305.0,61.50000051125555,905.0,48.0,148.0,48.0,AWW,1025.0,1016.0,3030.0
436,Switzerland,1.5,4.0,0.08,0.04,71.89665975982052,630.0,61.50000006590764,182.0,46.0,24.0,46.0,AWW,962.0,1054.0,2985.0
437,Switzerland,1.5,4.0,0.08,0.04,55.56591172609135,324.0,40.50000071244026,44.0,50.0,161.0,40.50000071244026,HARISS,948.0,1058.0,3002.0
438,Switzerland,1.5,4.0,0.08,0.04,52.54870501401706,757.0,47.5000005658798,341.0,47.0,314.0,47.0,AWW,1024.0,1067.0,3007.0
439,Switzerland,1.5,4.0,0.08,0.04,43.725315948842294,234.0,47.500000465592635,405.0,58.0,2179.0,43.725315948842294,ICU,1014.0,1052.0,2920.0
440,Switzerland,1.5,4.0,0.08,0.04,60.75022803225769,553.0,43.50000013491647,38.0,59.0,432.0,43.50000013491647,HARISS,927.0,1073.0,3041.0
441,Switzerland,1.5,4.0,0.08,0.04,37.66909111775737,51.0,40.50000057678028,85.0,40.0,76.0,37.66909111775737,ICU,955.0,1099.0,3024.0
442,Switzerland,1.5,4.0,0.08,0.04,53.2060739940309,823.0,57.500000647354796,1506.0,38.0,76.0,38.0,AWW,954.0,1032.0,2907.0
443,Switzerland,1.5,4.0,0.08,0.04,21.428068409983272,0.0,Inf,NaN,62.0,0.0,21.428068409983272,ICU,938.0,1053.0,2997.0
444,Switzerland,1.5,4.0,0.08,0.04,48.492692197574485,297.0,54.500000406871,678.0,58.0,1124.0,48.492692197574485,ICU,998.0,995.0,2960.0
445,Switzerland,1.5,4.0,0.08,0.04,86.36879904597033,803.0,85.50000020483705,706.0,62.0,58.0,62.0,AWW,922.0,1100.0,2953.0
446,Switzerland,1.5,4.0,0.08,0.04,55.6984476295962,193.0,71.5000003158225,2143.0,57.0,239.0,55.6984476295962,ICU,951.0,1017.0,3041.0
447,Switzerland,1.5,4.0,0.08,0.04,77.5556911929582,289.0,85.5000009552492,1054.0,53.0,19.0,53.0,AWW,1031.0,997.0,3061.0
448,Switzerland,1.5,4.0,0.08,0.04,54.09020934535018,169.0,47.50000083256089,92.0,53.0,153.0,47.50000083256089,HARISS,1007.0,998.0,2972.0
449,Switzerland,1.5,4.0,0.08,0.04,70.4876106048881,1211.0,68.50000002102429,884.0,4.0,0.0,4.0,AWW,968.0,1088.0,2971.0
450,Switzerland,1.5,4.0,0.08,0.04,29.57088579997699,3.0,Inf,NaN,37.0,4.0,29.57088579997699,ICU,927.0,1071.0,3054.0
451,Switzerland,1.5,4.0,0.08,0.04,60.49047027194251,456.0,33.50000020339359,29.0,43.0,62.0,33.50000020339359,HARISS,1024.0,1027.0,2992.0
452,Switzerland,1.5,4.0,0.08,0.04,46.407479785785156,326.0,33.50000076074977,56.0,60.0,1900.0,33.50000076074977,HARISS,948.0,1108.0,3017.0
453,Switzerland,1.5,4.0,0.08,0.04,14.137106918689557,4.0,Inf,NaN,43.0,4.0,14.137106918689557,ICU,972.0,1044.0,3038.0
454,Switzerland,1.5,4.0,0.08,0.04,46.731185228826924,1444.0,43.5000003579633,847.0,60.0,10211.0,43.5000003579633,HARISS,970.0,1058.0,3006.0
455,Switzerland,1.5,4.0,0.08,0.04,42.66259629375993,28.0,68.50000033300633,760.0,57.0,159.0,42.66259629375993,ICU,956.0,1016.0,2967.0
456,Switzerland,1.5,4.0,0.08,0.04,66.10309671770419,1389.0,64.50000046570362,1094.0,46.0,76.0,46.0,AWW,935.0,1037.0,2916.0
457,Switzerland,1.5,4.0,0.08,0.04,26.20170828053723,6.0,Inf,NaN,38.0,6.0,26.20170828053723,ICU,988.0,1062.0,2964.0
458,Switzerland,1.5,4.0,0.08,0.04,75.7927042167843,1113.0,68.50000044012721,323.0,8.0,0.0,8.0,AWW,932.0,1057.0,2951.0
459,Switzerland,1.5,4.0,0.08,0.04,31.579701377849084,320.0,43.50000035965558,1740.0,43.0,1627.0,31.579701377849084,ICU,1037.0,1138.0,3003.0
460,Switzerland,1.5,4.0,0.08,0.04,17.290398564107882,0.0,Inf,NaN,54.0,0.0,17.290398564107882,ICU,939.0,1080.0,2986.0
461,Switzerland,1.5,4.0,0.08,0.04,46.16810753439137,296.0,54.500000572275965,1012.0,29.0,27.0,29.0,AWW,981.0,1057.0,2997.0
462,Switzerland,1.5,4.0,0.08,0.04,68.69796496270676,323.0,64.50000049306408,163.0,27.0,1.0,27.0,AWW,910.0,1065.0,2992.0
463,Switzerland,1.5,4.0,0.08,0.04,60.7410710861952,402.0,64.50000077013564,693.0,47.0,65.0,47.0,AWW,932.0,1039.0,2996.0
464,Switzerland,1.5,4.0,0.08,0.04,43.8610129393033,443.0,54.50000035245731,2164.0,40.0,241.0,40.0,AWW,994.0,1064.0,3005.0
465,Switzerland,1.5,4.0,0.08,0.04,37.89866778468165,389.0,47.50000062565028,1971.0,58.0,10177.0,37.89866778468165,ICU,946.0,1052.0,3026.0
466,Switzerland,1.5,4.0,0.08,0.04,53.94821750560003,219.0,64.50000014243855,1038.0,61.0,621.0,53.94821750560003,ICU,971.0,1079.0,3032.0
467,Switzerland,1.5,4.0,0.08,0.04,54.576891766272034,2163.0,47.50000093686788,721.0,50.0,1074.0,47.50000093686788,HARISS,979.0,1072.0,2969.0
468,Switzerland,1.5,4.0,0.08,0.04,84.78225383948845,1839.0,75.50000069935135,464.0,5.0,0.0,5.0,AWW,954.0,1065.0,2952.0
469,Switzerland,1.5,4.0,0.08,0.04,34.30713442067032,74.0,47.50000016545351,404.0,58.0,1649.0,34.30713442067032,ICU,890.0,1016.0,3063.0
470,Switzerland,1.5,4.0,0.08,0.04,76.66829221409556,873.0,71.50000002374651,461.0,54.0,64.0,54.0,AWW,977.0,1037.0,2972.0
471,Switzerland,1.5,4.0,0.08,0.04,53.656664316183196,594.0,47.50000050336031,248.0,41.0,93.0,41.0,AWW,968.0,1114.0,3032.0
472,Switzerland,1.5,4.0,0.08,0.04,62.05136478276462,143.0,68.50000086739658,371.0,58.0,85.0,58.0,AWW,1044.0,1079.0,2998.0
473,Switzerland,1.5,4.0,0.08,0.04,44.86653451324872,395.0,54.50000094621602,1414.0,47.0,523.0,44.86653451324872,ICU,951.0,1047.0,2985.0
474,Switzerland,1.5,4.0,0.08,0.04,48.80643008392223,255.0,50.500000546823244,320.0,58.0,914.0,48.80643008392223,ICU,939.0,1071.0,2998.0
475,Switzerland,1.5,4.0,0.08,0.04,58.170890641904634,135.0,78.50000052301736,2087.0,57.0,122.0,57.0,AWW,902.0,1068.0,3025.0
476,Switzerland,1.5,4.0,0.08,0.04,65.4923514374473,804.0,68.50000079329119,1174.0,59.0,373.0,59.0,AWW,953.0,1112.0,2970.0
477,Switzerland,1.5,4.0,0.08,0.04,57.390856537100966,153.0,64.50000017866962,431.0,25.0,8.0,25.0,AWW,983.0,1019.0,3067.0
478,Switzerland,1.5,4.0,0.08,0.04,61.52324786831171,830.0,50.50000038704162,133.0,52.0,165.0,50.50000038704162,HARISS,953.0,1145.0,2934.0
479,Switzerland,1.5,4.0,0.08,0.04,16.36728455799746,1.0,Inf,NaN,56.0,1.0,16.36728455799746,ICU,971.0,1057.0,3057.0
480,Switzerland,1.5,4.0,0.08,0.04,63.7632356741935,481.0,40.500000762387266,32.0,21.0,5.0,21.0,AWW,954.0,1063.0,2912.0
481,Switzerland,1.5,4.0,0.08,0.04,65.3347989907219,1234.0,61.50000050370622,675.0,39.0,36.0,39.0,AWW,936.0,1027.0,2931.0
482,Switzerland,1.5,4.0,0.08,0.04,65.13071147114367,121.0,78.50000092626753,495.0,54.0,77.0,54.0,AWW,1011.0,1026.0,3072.0
483,Switzerland,1.5,4.0,0.08,0.04,51.88164631294072,1024.0,22.500000737732154,12.0,46.0,353.0,22.500000737732154,HARISS,1009.0,1033.0,2997.0
484,Switzerland,1.5,4.0,0.08,0.04,63.66800118774657,1063.0,64.50000015676528,1228.0,49.0,121.0,49.0,AWW,923.0,1079.0,2975.0
485,Switzerland,1.5,4.0,0.08,0.04,36.78119585595001,148.0,40.50000010815375,262.0,56.0,2704.0,36.78119585595001,ICU,945.0,997.0,3004.0
486,Switzerland,1.5,4.0,0.08,0.04,80.64235014189481,308.0,71.5000000463155,109.0,42.0,46.0,42.0,AWW,986.0,1047.0,2957.0
487,Switzerland,1.5,4.0,0.08,0.04,71.37515225978709,1209.0,68.50000003112166,812.0,53.0,111.0,53.0,AWW,946.0,1054.0,2962.0
488,Switzerland,1.5,4.0,0.08,0.04,28.701777799548573,15.0,64.50000009709822,672.0,37.0,24.0,28.701777799548573,ICU,1013.0,1015.0,3046.0
489,Switzerland,1.5,4.0,0.08,0.04,61.283473807002736,1146.0,61.500000736191716,1171.0,50.0,195.0,50.0,AWW,932.0,1067.0,2874.0
490,Switzerland,1.5,4.0,0.08,0.04,79.11797209706778,728.0,85.50000038690486,1883.0,37.0,3.0,37.0,AWW,951.0,1015.0,2985.0
491,Switzerland,1.5,4.0,0.08,0.04,74.2878581704601,666.0,82.5000006341392,2299.0,38.0,15.0,38.0,AWW,983.0,1013.0,2964.0
492,Switzerland,1.5,4.0,0.08,0.04,9.16841065098278,4.0,Inf,NaN,23.0,6.0,9.16841065098278,ICU,1005.0,1062.0,2910.0
493,Switzerland,1.5,4.0,0.08,0.04,59.30397369577396,3211.0,50.5000009264197,793.0,63.0,5697.0,50.5000009264197,HARISS,971.0,1033.0,3029.0
494,Switzerland,1.5,4.0,0.08,0.04,79.03909136739274,822.0,82.50000088973268,1404.0,61.0,60.0,61.0,AWW,951.0,1059.0,2977.0
495,Switzerland,1.5,4.0,0.08,0.04,33.39942757004846,57.0,54.5000004410236,1696.0,52.0,1126.0,33.39942757004846,ICU,960.0,1120.0,3036.0
496,Switzerland,1.5,4.0,0.08,0.04,69.84871927724538,1026.0,50.50000032028156,53.0,43.0,17.0,43.0,AWW,932.0,1121.0,2920.0
497,Switzerland,1.5,4.0,0.08,0.04,61.08480186913304,946.0,54.50000091736118,330.0,48.0,86.0,48.0,AWW,987.0,1045.0,2899.0
498,Switzerland,1.5,4.0,0.08,0.04,82.25045186307484,164.0,Inf,NaN,44.0,9.0,44.0,AWW,1027.0,1035.0,2988.0
499,Switzerland,1.5,4.0,0.08,0.04,55.66418707923417,2121.0,43.500000240446376,302.0,60.0,4282.0,43.500000240446376,HARISS,977.0,1043.0,2892.0
500,Switzerland,1.5,4.0,0.08,0.04,45.04273507223137,53.0,29.5000008644198,13.0,51.0,66.0,29.5000008644198,HARISS,964.0,1030.0,2939.0
501,Switzerland,1.5,4.0,0.08,0.04,29.73125983371595,5.0,Inf,NaN,46.0,5.0,29.73125983371595,ICU,971.0,1008.0,2984.0
502,Switzerland,1.5,4.0,0.08,0.04,44.96554968454814,86.0,Inf,NaN,39.0,69.0,39.0,AWW,928.0,1074.0,2926.0
503,Switzerland,1.5,4.0,0.08,0.04,87.0966426121926,389.0,68.50000035594404,41.0,49.0,8.0,49.0,AWW,1025.0,1092.0,3090.0
504,Switzerland,1.5,4.0,0.08,0.04,43.47951635137343,574.0,50.500000129274795,1704.0,23.0,26.0,23.0,AWW,976.0,1054.0,3032.0
505,Switzerland,1.5,4.0,0.08,0.04,76.822837195495,3088.0,64.50000018104538,452.0,51.0,72.0,51.0,AWW,959.0,1036.0,2936.0
506,Switzerland,1.5,4.0,0.08,0.04,52.15129817784667,685.0,47.50000045912496,340.0,45.0,246.0,45.0,AWW,1006.0,1060.0,3010.0
507,Switzerland,1.5,4.0,0.08,0.04,61.47608291165527,1334.0,57.50000025090953,804.0,53.0,436.0,53.0,AWW,986.0,1045.0,2923.0
508,Switzerland,1.5,4.0,0.08,0.04,59.94140481244602,192.0,68.50000050722977,688.0,54.0,87.0,54.0,AWW,973.0,1059.0,3008.0
509,Switzerland,1.5,4.0,0.08,0.04,39.802070117071395,470.0,43.500000053884406,779.0,53.0,3315.0,39.802070117071395,ICU,997.0,1093.0,2935.0
510,Switzerland,1.5,4.0,0.08,0.04,59.505687877336435,275.0,68.500000592043,1116.0,39.0,5.0,39.0,AWW,1000.0,1024.0,3022.0
511,Switzerland,1.5,4.0,0.08,0.04,24.04235386395434,2.0,68.50000096863576,507.0,47.0,38.0,24.04235386395434,ICU,971.0,1098.0,3023.0
512,Switzerland,1.5,4.0,0.08,0.04,62.38237006735547,273.0,64.5000001991019,386.0,55.0,79.0,55.0,AWW,922.0,1041.0,2980.0
513,Switzerland,1.5,4.0,0.08,0.04,48.53148460527646,1853.0,29.50000045043511,161.0,49.0,1971.0,29.50000045043511,HARISS,996.0,1046.0,2967.0
514,Switzerland,1.5,4.0,0.08,0.04,63.36648270789209,261.0,57.500000256524864,132.0,62.0,228.0,57.500000256524864,HARISS,933.0,1066.0,3002.0
515,Switzerland,1.5,4.0,0.08,0.04,47.990656384773835,388.0,50.50000084349949,506.0,49.0,432.0,47.990656384773835,ICU,1010.0,1077.0,2950.0
516,Switzerland,1.5,4.0,0.08,0.04,50.71256135482922,148.0,64.5000001106429,1265.0,52.0,183.0,50.71256135482922,ICU,961.0,1060.0,2963.0
517,Switzerland,1.5,4.0,0.08,0.04,37.97442000138677,1.0,68.500000510451,137.0,34.0,0.0,34.0,AWW,999.0,1094.0,2963.0
518,Switzerland,1.5,4.0,0.08,0.04,72.18190828313598,2707.0,68.50000052086251,1597.0,8.0,0.0,8.0,AWW,949.0,996.0,2991.0
519,Switzerland,1.5,4.0,0.08,0.04,48.14481103150669,595.0,54.50000080934621,1696.0,54.0,1551.0,48.14481103150669,ICU,954.0,1087.0,2972.0
520,Switzerland,1.5,4.0,0.08,0.04,55.50837712162639,327.0,64.50000053963399,1045.0,50.0,153.0,50.0,AWW,974.0,1045.0,2998.0
521,Switzerland,1.5,4.0,0.08,0.04,37.81503416184136,242.0,57.50000002140061,4110.0,38.0,250.0,37.81503416184136,ICU,929.0,1059.0,3009.0
522,Switzerland,1.5,4.0,0.08,0.04,45.015771193013144,762.0,54.50000012744305,3326.0,35.0,130.0,35.0,AWW,975.0,1008.0,3125.0
523,Switzerland,1.5,4.0,0.08,0.04,60.0360342211447,131.0,75.50000022809238,1014.0,51.0,53.0,51.0,AWW,977.0,1070.0,3052.0
524,Switzerland,1.5,4.0,0.08,0.04,14.279245883057396,0.0,Inf,NaN,60.0,0.0,14.279245883057396,ICU,966.0,1022.0,3015.0
525,Switzerland,1.5,4.0,0.08,0.04,32.04346468651673,41.0,Inf,NaN,53.0,41.0,32.04346468651673,ICU,993.0,1021.0,2961.0
526,Switzerland,1.5,4.0,0.08,0.04,70.39409206783888,1175.0,57.50000054591341,217.0,39.0,21.0,39.0,AWW,960.0,1083.0,2877.0
527,Switzerland,1.5,4.0,0.08,0.04,51.48007106508305,121.0,61.50000083742466,493.0,43.0,40.0,43.0,AWW,962.0,1076.0,2920.0
528,Switzerland,1.5,4.0,0.08,0.04,25.032694050269814,6.0,Inf,NaN,44.0,6.0,25.032694050269814,ICU,998.0,1069.0,3032.0
529,Switzerland,1.5,4.0,0.08,0.04,71.64889667782396,406.0,82.5000002116568,1884.0,54.0,55.0,54.0,AWW,922.0,1057.0,2908.0
530,Switzerland,1.5,4.0,0.08,0.04,58.958735535486674,757.0,61.50000021726889,1119.0,47.0,136.0,47.0,AWW,944.0,1004.0,3051.0
531,Switzerland,1.5,4.0,0.08,0.04,32.15905018057312,10.0,Inf,NaN,13.0,0.0,13.0,AWW,940.0,1074.0,2992.0
532,Switzerland,1.5,4.0,0.08,0.04,47.63699656447154,158.0,40.5000002054177,49.0,60.0,922.0,40.5000002054177,HARISS,945.0,1063.0,2939.0
533,Switzerland,1.5,4.0,0.08,0.04,81.6293551491342,2099.0,71.500000478169,539.0,59.0,101.0,59.0,AWW,1000.0,1040.0,3025.0
534,Switzerland,1.5,4.0,0.08,0.04,77.04518466065939,2578.0,68.50000083181708,698.0,56.0,90.0,56.0,AWW,937.0,1066.0,2968.0
535,Switzerland,1.5,4.0,0.08,0.04,66.99971573292441,2771.0,57.500000227865826,666.0,50.0,197.0,50.0,AWW,920.0,1026.0,3087.0
536,Switzerland,1.5,4.0,0.08,0.04,70.07429843677255,976.0,78.5000000547965,3227.0,50.0,55.0,50.0,AWW,983.0,1059.0,3055.0
537,Switzerland,1.5,4.0,0.08,0.04,22.19258100233426,10.0,Inf,NaN,8.0,0.0,8.0,AWW,975.0,1047.0,3043.0
538,Switzerland,1.5,4.0,0.08,0.04,62.452890673607264,1383.0,50.50000075496653,228.0,55.0,437.0,50.50000075496653,HARISS,970.0,1033.0,3029.0
539,Switzerland,1.5,4.0,0.08,0.04,53.89604795268087,608.0,57.50000052698825,1008.0,53.0,553.0,53.0,AWW,971.0,1101.0,3028.0
540,Switzerland,1.5,4.0,0.08,0.04,70.55097607601114,477.0,71.50000015601805,553.0,61.0,129.0,61.0,AWW,915.0,1083.0,2900.0
541,Switzerland,1.5,4.0,0.08,0.04,87.17555042164143,1119.0,75.5000008151366,234.0,45.0,9.0,45.0,AWW,1025.0,1030.0,3012.0
542,Switzerland,1.5,4.0,0.08,0.04,44.77566124772095,789.0,50.500000682142705,2012.0,34.0,123.0,34.0,AWW,1009.0,1027.0,3010.0
543,Switzerland,1.5,4.0,0.08,0.04,53.84804050520629,1054.0,47.50000001789906,408.0,29.0,39.0,29.0,AWW,1015.0,1084.0,2955.0
544,Switzerland,1.5,4.0,0.08,0.04,49.221047646703155,754.0,43.50000078358774,407.0,57.0,2197.0,43.50000078358774,HARISS,918.0,1022.0,3027.0
545,Switzerland,1.5,4.0,0.08,0.04,49.56392960899563,88.0,Inf,NaN,59.0,118.0,49.56392960899563,ICU,1020.0,1088.0,2861.0
546,Switzerland,1.5,4.0,0.08,0.04,61.82551998843582,292.0,57.50000069305026,161.0,52.0,86.0,52.0,AWW,948.0,1004.0,3010.0
547,Switzerland,1.5,4.0,0.08,0.04,28.764526910831076,23.0,Inf,NaN,52.0,33.0,28.764526910831076,ICU,967.0,1036.0,2898.0
548,Switzerland,1.5,4.0,0.08,0.04,62.343055269318576,1969.0,57.500000253589484,972.0,52.0,432.0,52.0,AWW,1009.0,1002.0,2978.0
549,Switzerland,1.5,4.0,0.08,0.04,54.278403273087996,297.0,57.500000752414095,494.0,53.0,238.0,53.0,AWW,966.0,1047.0,3118.0
550,Switzerland,1.5,4.0,0.08,0.04,70.51215665207984,373.0,54.500000698766634,64.0,48.0,42.0,48.0,AWW,1035.0,1077.0,2941.0
551,Switzerland,1.5,4.0,0.08,0.04,65.69313490379713,346.0,54.500000261032916,57.0,54.0,53.0,54.0,AWW,950.0,1051.0,2920.0
552,Switzerland,1.5,4.0,0.08,0.04,34.90114896772815,1.0,Inf,NaN,50.0,1.0,34.90114896772815,ICU,937.0,1066.0,2900.0
553,Switzerland,1.5,4.0,0.08,0.04,80.54044528309355,703.0,78.50000038309916,514.0,47.0,16.0,47.0,AWW,873.0,1005.0,2923.0
554,Switzerland,1.5,4.0,0.08,0.04,59.96454021897238,1260.0,43.50000034366873,83.0,47.0,147.0,43.50000034366873,HARISS,965.0,1070.0,2997.0
555,Switzerland,1.5,4.0,0.08,0.04,43.6060979737899,6.0,29.50000013069147,4.0,24.0,0.0,24.0,AWW,989.0,1170.0,2947.0
556,Switzerland,1.5,4.0,0.08,0.04,69.8962260050691,692.0,78.5000005603717,2434.0,58.0,161.0,58.0,AWW,972.0,1021.0,2979.0
557,Switzerland,1.5,4.0,0.08,0.04,60.448340970734506,698.0,54.500000316124456,287.0,54.0,264.0,54.0,AWW,1015.0,1095.0,2990.0
558,Switzerland,1.5,4.0,0.08,0.04,63.03787934386549,1130.0,61.50000036533827,906.0,59.0,655.0,59.0,AWW,972.0,1050.0,3044.0
559,Switzerland,1.5,4.0,0.08,0.04,46.68839164744494,404.0,47.50000061587444,464.0,54.0,1236.0,46.68839164744494,ICU,1012.0,1048.0,2966.0
560,Switzerland,1.5,4.0,0.08,0.04,67.92703265984126,982.0,61.500000730803045,408.0,35.0,5.0,35.0,AWW,973.0,1086.0,3056.0
561,Switzerland,1.5,4.0,0.08,0.04,66.04067958365087,1153.0,71.50000007135945,2533.0,5.0,0.0,5.0,AWW,1007.0,1075.0,2900.0
562,Switzerland,1.5,4.0,0.08,0.04,55.66226976363591,196.0,61.50000023127596,389.0,51.0,114.0,51.0,AWW,938.0,986.0,2918.0
563,Switzerland,1.5,4.0,0.08,0.04,89.68589380859846,3364.0,82.50000050544527,1422.0,52.0,34.0,52.0,AWW,1061.0,1039.0,3009.0
564,Switzerland,1.5,4.0,0.08,0.04,33.01047885162052,155.0,50.50000076788921,1522.0,52.0,1867.0,33.01047885162052,ICU,989.0,1080.0,2846.0
565,Switzerland,1.5,4.0,0.08,0.04,47.339100606775524,7.0,Inf,NaN,39.0,3.0,39.0,AWW,976.0,1042.0,3044.0
566,Switzerland,1.5,4.0,0.08,0.04,62.979830323402396,1160.0,54.50000048740378,308.0,57.0,454.0,54.50000048740378,HARISS,931.0,1034.0,3028.0
567,Switzerland,1.5,4.0,0.08,0.04,75.46613509570659,1677.0,64.50000089674107,349.0,32.0,3.0,32.0,AWW,949.0,1061.0,3038.0
568,Switzerland,1.5,4.0,0.08,0.04,71.86996359333202,1928.0,61.50000038853813,449.0,11.0,0.0,11.0,AWW,949.0,1103.0,3010.0
569,Switzerland,1.5,4.0,0.08,0.04,59.482420099275856,527.0,47.500000619339005,83.0,54.0,251.0,47.500000619339005,HARISS,960.0,1071.0,2942.0
570,Switzerland,1.5,4.0,0.08,0.04,63.201541262659624,490.0,40.50000031974924,22.0,53.0,113.0,40.50000031974924,HARISS,946.0,1025.0,3043.0
571,Switzerland,1.5,4.0,0.08,0.04,70.24794895557568,283.0,64.50000007919304,107.0,40.0,12.0,40.0,AWW,994.0,1075.0,3002.0
