sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,aww_escalation_detection_time,aww_escalation_local_cases,hariss_triggered_detection_time,hariss_triggered_local_cases,aww_to_hariss_escalation_lag,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,earliest_detection_time_triggered,earliest_surveillance_type_triggered,total_latent,total_infectious,total_detectable
129,Switzerland,2.0,4.0,0.008,0.04,69.06297757792038,87294.0,54.50000023140103,5566.0,29.0,9.0,40.0,471.0,26.0,3.0,50.500000799880866,2429.0,24.500000799880866,29.0,AWW,40.0,AWW,26.0,AWW_escalation,186807.0,174463.0,390380.0
130,Switzerland,2.0,4.0,0.008,0.04,58.919201283834184,15624.0,36.50000019742621,256.0,36.0,256.0,45.0,1198.0,36.0,256.0,44.5000006457976,1175.0,8.500000645797599,36.0,AWW,36.50000019742621,HARISS,36.0,AWW_escalation,187284.0,174527.0,392150.0
131,Switzerland,2.0,4.0,0.008,0.04,68.88295986654427,88929.0,54.50000066589143,5965.0,18.0,1.0,45.0,1153.0,18.0,1.0,54.50000035865183,5965.0,36.50000035865183,18.0,AWW,45.0,AWW,18.0,AWW_escalation,186893.0,174705.0,390353.0
132,Switzerland,2.0,4.0,0.008,0.04,72.77741105404337,206856.0,40.50000099821313,516.0,44.0,1047.0,45.0,1170.0,39.0,438.0,56.500000957475955,10186.0,17.500000957475955,40.50000099821313,HARISS,40.50000099821313,HARISS,39.0,AWW_escalation,186977.0,176079.0,390511.0
133,Switzerland,2.0,4.0,0.008,0.04,70.48535282538317,119632.0,54.50000077786741,7009.0,31.0,66.0,53.0,5794.0,31.0,66.0,47.50000079563103,2133.0,16.50000079563103,31.0,AWW,53.0,AWW,31.0,AWW_escalation,188250.0,175738.0,390807.0
134,Switzerland,2.0,4.0,0.008,0.04,75.75720816098743,335378.0,61.5000003400497,24573.0,30.0,13.0,51.0,3366.0,3.0,0.0,50.500000183543705,2869.0,47.500000183543705,30.0,AWW,51.0,AWW,3.0,AWW_escalation,186806.0,175049.0,390843.0
135,Switzerland,2.0,4.0,0.008,0.04,82.63083149385587,1.013882e6,61.50000046504317,24423.0,34.0,95.0,51.0,3045.0,34.0,95.0,54.50000043155289,6094.0,20.50000043155289,34.0,AWW,51.0,AWW,34.0,AWW_escalation,187866.0,175748.0,391204.0
136,Switzerland,2.0,4.0,0.008,0.04,73.22403810420441,194829.0,50.500000394111545,2650.0,32.0,4.0,46.0,1143.0,11.0,0.0,48.500000427625906,1784.0,37.500000427625906,32.0,AWW,46.0,AWW,11.0,AWW_escalation,187371.0,175872.0,390262.0
137,Switzerland,2.0,4.0,0.008,0.04,62.46148493480929,28188.0,47.500000219509225,1706.0,37.0,99.0,38.0,153.0,20.0,6.0,49.50000004220914,2530.0,29.500000042209138,37.0,AWW,38.0,AWW,20.0,AWW_escalation,187441.0,175779.0,390753.0
138,Switzerland,2.0,4.0,0.008,0.04,73.42067342441399,207293.0,33.500000874486744,96.0,34.0,98.0,49.0,1940.0,34.0,98.0,35.50000082476936,105.0,1.5000008247693586,33.500000874486744,HARISS,33.500000874486744,HARISS,34.0,AWW_escalation,187045.0,174982.0,391375.0
139,Switzerland,2.0,4.0,0.008,0.04,67.1188159280665,70421.0,50.50000046018511,3378.0,26.0,8.0,53.0,5355.0,26.0,8.0,55.50000086016992,8241.0,29.50000086016992,26.0,AWW,50.50000046018511,HARISS,26.0,AWW_escalation,187911.0,175322.0,390832.0
140,Switzerland,2.0,4.0,0.008,0.04,68.21482257495168,92317.0,47.500000879663,2453.0,40.0,571.0,41.0,657.0,5.0,0.0,48.5000004397448,3169.0,43.5000004397448,40.0,AWW,41.0,AWW,5.0,AWW_escalation,187522.0,174880.0,391209.0
141,Switzerland,2.0,4.0,0.008,0.04,73.91828341929798,237275.0,50.500000607083834,2829.0,34.0,77.0,51.0,3225.0,21.0,2.0,49.500000358067375,2273.0,28.500000358067375,34.0,AWW,50.500000607083834,HARISS,21.0,AWW_escalation,187077.0,175779.0,390875.0
142,Switzerland,2.0,4.0,0.008,0.04,44.84772858623539,3435.0,54.50000089672429,12380.0,33.0,475.0,52.0,9821.0,33.0,475.0,47.50000055470186,5629.0,14.500000554701863,33.0,AWW,44.84772858623539,ICU,33.0,AWW_escalation,186363.0,175947.0,390420.0
143,Switzerland,2.0,4.0,0.008,0.04,67.65238534686607,86887.0,40.50000083811117,1726.0,25.0,158.0,43.0,2621.0,5.0,0.0,47.50000018226825,4107.0,42.50000018226825,25.0,AWW,40.50000083811117,HARISS,5.0,AWW_escalation,187610.0,174648.0,391072.0
144,Switzerland,2.0,4.0,0.008,0.04,75.35575903620192,295354.0,50.50000094180447,3389.0,44.0,861.0,48.0,2234.0,34.0,102.0,57.5000006977253,12444.0,23.500000697725298,44.0,AWW,48.0,AWW,34.0,AWW_escalation,187191.0,175945.0,389907.0
145,Switzerland,2.0,4.0,0.008,0.04,70.5246525088632,121198.0,50.50000042703825,3065.0,41.0,408.0,49.0,2501.0,32.0,60.0,47.50000017687629,1794.0,15.500000176876291,41.0,AWW,49.0,AWW,32.0,AWW_escalation,187080.0,175611.0,390391.0
146,Switzerland,2.0,4.0,0.008,0.04,46.24852251207462,1321.0,50.50000099464229,3253.0,47.0,1561.0,51.0,3777.0,14.0,0.0,50.500000420339056,3253.0,36.500000420339056,46.24852251207462,ICU,46.24852251207462,ICU,14.0,AWW_escalation,187531.0,175353.0,390481.0
147,Switzerland,2.0,4.0,0.008,0.04,74.66677356424539,264563.0,50.50000091621724,2826.0,45.0,886.0,52.0,3985.0,19.0,0.0,56.50000028687646,9607.0,37.50000028687646,45.0,AWW,50.50000091621724,HARISS,19.0,AWW_escalation,186924.0,174970.0,390801.0
148,Switzerland,2.0,4.0,0.008,0.04,76.96638605757788,411219.0,57.50000018104015,12369.0,40.0,569.0,50.0,3431.0,22.0,0.0,51.500000682228396,4393.0,29.500000682228396,40.0,AWW,50.0,AWW,22.0,AWW_escalation,186842.0,175641.0,390863.0
149,Switzerland,2.0,4.0,0.008,0.04,77.48167711063473,444846.0,50.50000026991875,3151.0,30.0,13.0,48.0,1994.0,26.0,4.0,54.50000040765751,7110.0,28.50000040765751,30.0,AWW,48.0,AWW,26.0,AWW_escalation,187226.0,175705.0,391002.0
150,Switzerland,2.0,4.0,0.008,0.04,72.78892384234693,191504.0,47.50000059781711,1364.0,46.0,1132.0,47.0,1300.0,10.0,0.0,48.500000757324855,1771.0,38.500000757324855,46.0,AWW,47.0,AWW,10.0,AWW_escalation,186767.0,174674.0,390032.0
151,Switzerland,2.0,4.0,0.008,0.04,52.32939777938358,5634.0,54.50000036566664,7879.0,40.0,564.0,41.0,651.0,40.0,564.0,50.500000636335145,3906.0,10.500000636335145,40.0,AWW,41.0,AWW,40.0,AWW_escalation,187375.0,175177.0,390253.0
152,Switzerland,2.0,4.0,0.008,0.04,70.97027461566859,143891.0,54.50000097759913,8291.0,36.0,276.0,45.0,1383.0,10.0,7.0,56.50000058267567,11910.0,46.50000058267567,36.0,AWW,45.0,AWW,10.0,AWW_escalation,186885.0,175073.0,390217.0
153,Switzerland,2.0,4.0,0.008,0.04,67.01553799840953,75252.0,50.500000507468876,4379.0,42.0,1054.0,53.0,7166.0,15.0,1.0,50.50000037734061,4379.0,35.50000037734061,42.0,AWW,50.500000507468876,HARISS,15.0,AWW_escalation,187230.0,175098.0,390012.0
154,Switzerland,2.0,4.0,0.008,0.04,70.10804391930593,116529.0,43.50000026036524,782.0,43.0,739.0,47.0,1532.0,19.0,0.0,43.50000016939184,782.0,24.50000016939184,43.0,AWW,43.50000026036524,HARISS,19.0,AWW_escalation,186510.0,175173.0,391083.0
155,Switzerland,2.0,4.0,0.008,0.04,78.13663263242245,512061.0,57.500000284283075,12742.0,39.0,520.0,50.0,3516.0,5.0,0.0,57.50000099983374,12742.0,52.50000099983374,39.0,AWW,50.0,AWW,5.0,AWW_escalation,187664.0,175784.0,391401.0
156,Switzerland,2.0,4.0,0.008,0.04,66.47467440523765,57348.0,50.500000513455305,3260.0,29.0,49.0,51.0,3716.0,29.0,49.0,54.50000071143705,7267.0,25.500000711437053,29.0,AWW,50.500000513455305,HARISS,29.0,AWW_escalation,187865.0,175155.0,391499.0
157,Switzerland,2.0,4.0,0.008,0.04,73.94054935782783,244446.0,50.50000088033329,3989.0,40.0,629.0,51.0,4575.0,14.0,24.0,57.50000046757851,13331.0,43.50000046757851,40.0,AWW,50.50000088033329,HARISS,14.0,AWW_escalation,187405.0,174712.0,390115.0
158,Switzerland,2.0,4.0,0.008,0.04,79.5233347098513,615402.0,54.500000459777674,6110.0,34.0,151.0,44.0,1075.0,27.0,43.0,56.50000022890333,9651.0,29.500000228903332,34.0,AWW,44.0,AWW,27.0,AWW_escalation,186702.0,176472.0,390558.0
159,Switzerland,2.0,4.0,0.008,0.04,70.25105736099205,115186.0,47.50000052511928,2468.0,36.0,469.0,37.0,554.0,36.0,469.0,49.50000019703484,3168.0,13.500000197034844,36.0,AWW,37.0,AWW,36.0,AWW_escalation,187754.0,174855.0,391814.0
160,Switzerland,2.0,4.0,0.008,0.04,64.99928032054862,47780.0,50.50000084770939,3078.0,43.0,718.0,44.0,801.0,43.0,718.0,49.50000074519212,2475.0,6.500000745192118,43.0,AWW,44.0,AWW,43.0,AWW_escalation,186373.0,175480.0,391076.0
161,Switzerland,2.0,4.0,0.008,0.04,57.943217369141806,12929.0,54.500000846462015,6812.0,36.0,457.0,52.0,4824.0,36.0,457.0,54.500000393863594,6812.0,18.500000393863594,36.0,AWW,52.0,AWW,36.0,AWW_escalation,186986.0,175278.0,390796.0
162,Switzerland,2.0,4.0,0.008,0.04,69.01419297249087,101822.0,40.50000063053133,545.0,32.0,98.0,50.0,3621.0,16.0,3.0,33.50000093608683,136.0,17.500000936086828,32.0,AWW,40.50000063053133,HARISS,16.0,AWW_escalation,186735.0,175591.0,392071.0
163,Switzerland,2.0,4.0,0.008,0.04,67.94432510247123,83634.0,40.50000049111918,372.0,32.0,83.0,20.0,2.0,19.0,2.0,50.50000037567444,2631.0,31.50000037567444,32.0,AWW,20.0,AWW,19.0,AWW_escalation,187590.0,175834.0,390292.0
164,Switzerland,2.0,4.0,0.008,0.04,69.04367166303658,105358.0,57.50000072779232,13027.0,35.0,228.0,35.0,228.0,11.0,4.0,48.500000363964425,2417.0,37.500000363964425,35.0,AWW,35.0,AWW,11.0,AWW_escalation,187204.0,175909.0,390513.0
165,Switzerland,2.0,4.0,0.008,0.04,71.87516801319381,159460.0,26.500000320388175,106.0,32.0,196.0,40.0,558.0,32.0,196.0,50.50000000825291,3368.0,18.50000000825291,26.500000320388175,HARISS,26.500000320388175,HARISS,32.0,AWW_escalation,186578.0,175489.0,390549.0
166,Switzerland,2.0,4.0,0.008,0.04,72.61819241152814,186667.0,57.50000007603837,11163.0,27.0,26.0,47.0,1708.0,27.0,26.0,49.500000909494375,2571.0,22.500000909494375,27.0,AWW,47.0,AWW,27.0,AWW_escalation,187801.0,176126.0,390897.0
167,Switzerland,2.0,4.0,0.008,0.04,75.6631286638013,311122.0,57.500000690044544,11069.0,37.0,262.0,47.0,1608.0,28.0,19.0,57.500000017495935,11069.0,29.500000017495935,37.0,AWW,47.0,AWW,28.0,AWW_escalation,186726.0,175225.0,389831.0
168,Switzerland,2.0,4.0,0.008,0.04,68.99724411717521,99760.0,47.500000995689014,2065.0,32.0,93.0,47.0,1984.0,10.0,0.0,47.50000062890171,2065.0,37.50000062890171,32.0,AWW,47.0,AWW,10.0,AWW_escalation,187241.0,175638.0,390331.0
169,Switzerland,2.0,4.0,0.008,0.04,70.6331333679966,126012.0,54.50000003823123,6729.0,34.0,325.0,50.0,3179.0,29.0,235.0,56.500000589840134,9552.0,27.500000589840134,34.0,AWW,50.0,AWW,29.0,AWW_escalation,187200.0,175769.0,390659.0
170,Switzerland,2.0,4.0,0.008,0.04,68.97284161760344,98406.0,57.50000028630575,12728.0,48.0,2523.0,49.0,2933.0,12.0,8.0,51.50000068757208,4496.0,39.50000068757208,48.0,AWW,49.0,AWW,12.0,AWW_escalation,186899.0,175168.0,390166.0
171,Switzerland,2.0,4.0,0.008,0.04,70.42380741910239,122549.0,50.50000076247661,3068.0,44.0,1074.0,45.0,1317.0,44.0,1074.0,57.50000031851208,11976.0,13.500000318512079,44.0,AWW,45.0,AWW,44.0,AWW_escalation,186983.0,175350.0,389969.0
172,Switzerland,2.0,4.0,0.008,0.04,46.4565045654826,1838.0,47.50000084432017,1992.0,35.0,339.0,46.0,1803.0,17.0,29.0,47.500000976494086,1992.0,30.500000976494086,35.0,AWW,46.0,AWW,17.0,AWW_escalation,188119.0,175574.0,389925.0
173,Switzerland,2.0,4.0,0.008,0.04,62.61504991303916,27129.0,50.50000098391151,2323.0,25.0,27.0,47.0,1167.0,25.0,27.0,56.50000073192395,8494.0,31.500000731923947,25.0,AWW,47.0,AWW,25.0,AWW_escalation,187494.0,174927.0,390648.0
174,Switzerland,2.0,4.0,0.008,0.04,76.68483708186024,371509.0,57.500000964413914,10401.0,38.0,215.0,39.0,257.0,14.0,10.0,54.500000478025775,5805.0,40.500000478025775,38.0,AWW,39.0,AWW,14.0,AWW_escalation,187724.0,175182.0,390902.0
175,Switzerland,2.0,4.0,0.008,0.04,64.97552832064486,49690.0,19.500000992384038,47.0,34.0,167.0,47.0,2062.0,3.0,0.0,49.50000018139397,2882.0,46.50000018139397,19.500000992384038,HARISS,19.500000992384038,HARISS,3.0,AWW_escalation,186844.0,175226.0,389606.0
176,Switzerland,2.0,4.0,0.008,0.04,74.06523952705014,243528.0,40.50000087454942,626.0,41.0,652.0,45.0,1400.0,8.0,0.0,56.50000008245365,12166.0,48.50000008245365,40.50000087454942,HARISS,40.50000087454942,HARISS,8.0,AWW_escalation,186838.0,175152.0,390896.0
177,Switzerland,2.0,4.0,0.008,0.04,74.91482105191784,290738.0,54.500000715537396,5443.0,44.0,658.0,48.0,1633.0,12.0,0.0,47.500000144655196,1421.0,35.500000144655196,44.0,AWW,48.0,AWW,12.0,AWW_escalation,187472.0,175164.0,389387.0
178,Switzerland,2.0,4.0,0.008,0.04,77.9384791958622,499754.0,50.50000016350593,4155.0,35.0,204.0,46.0,1953.0,35.0,204.0,42.50000091350478,1146.0,7.500000913504778,35.0,AWW,46.0,AWW,35.0,AWW_escalation,187665.0,175874.0,390029.0
179,Switzerland,2.0,4.0,0.008,0.04,68.41221334125905,80571.0,47.500000305662226,1806.0,38.0,375.0,45.0,1319.0,9.0,0.0,47.500000245813155,1806.0,38.500000245813155,38.0,AWW,45.0,AWW,9.0,AWW_escalation,186604.0,175397.0,390437.0
180,Switzerland,2.0,4.0,0.008,0.04,73.36176986333942,203734.0,47.50000047872724,2731.0,44.0,1709.0,47.0,2682.0,25.0,34.0,48.50000002347355,3036.0,23.500000023473547,44.0,AWW,47.0,AWW,25.0,AWW_escalation,186604.0,175481.0,390911.0
181,Switzerland,2.0,4.0,0.008,0.04,67.67363740563329,76738.0,47.50000097085488,1500.0,37.0,126.0,38.0,160.0,16.0,0.0,47.50000060519157,1500.0,31.500000605191573,37.0,AWW,38.0,AWW,16.0,AWW_escalation,187578.0,174929.0,390772.0
182,Switzerland,2.0,4.0,0.008,0.04,65.82811141321281,58644.0,54.50000049458148,7011.0,43.0,671.0,49.0,2233.0,13.0,0.0,62.500000973078514,30600.0,49.500000973078514,43.0,AWW,49.0,AWW,13.0,AWW_escalation,187408.0,175698.0,391009.0
183,Switzerland,2.0,4.0,0.008,0.04,56.53827676367273,9492.0,36.50000060989693,442.0,37.0,472.0,45.0,1283.0,37.0,472.0,57.50000097718955,11362.0,20.50000097718955,36.50000060989693,HARISS,36.50000060989693,HARISS,37.0,AWW_escalation,187846.0,175367.0,390760.0
184,Switzerland,2.0,4.0,0.008,0.04,70.1962991287081,114335.0,50.500000947814435,2769.0,31.0,5.0,31.0,5.0,7.0,0.0,47.50000041567617,1568.0,40.50000041567617,31.0,AWW,31.0,AWW,7.0,AWW_escalation,187369.0,175607.0,391771.0
185,Switzerland,2.0,4.0,0.008,0.04,72.02901511658763,166765.0,43.500000153792996,1318.0,42.0,1014.0,51.0,4041.0,23.0,8.0,40.50000071273145,841.0,17.50000071273145,42.0,AWW,43.500000153792996,HARISS,23.0,AWW_escalation,187014.0,175050.0,391761.0
186,Switzerland,2.0,4.0,0.008,0.04,66.87971358134995,64512.0,47.500000761372526,1870.0,42.0,1011.0,54.0,5841.0,5.0,0.0,33.50000045360037,227.0,28.50000045360037,42.0,AWW,47.500000761372526,HARISS,5.0,AWW_escalation,187127.0,174822.0,390380.0
187,Switzerland,2.0,4.0,0.008,0.04,77.44128670974939,426401.0,43.50000018235458,453.0,38.0,98.0,49.0,1799.0,15.0,0.0,49.50000057105874,1897.0,34.50000057105874,38.0,AWW,43.50000018235458,HARISS,15.0,AWW_escalation,187894.0,175204.0,390117.0
188,Switzerland,2.0,4.0,0.008,0.04,69.53241607714538,99883.0,47.50000068979969,1728.0,40.0,431.0,44.0,963.0,7.0,0.0,50.5000004045425,2885.0,43.5000004045425,40.0,AWW,44.0,AWW,7.0,AWW_escalation,187303.0,175499.0,391353.0
189,Switzerland,2.0,4.0,0.008,0.04,79.31690842790536,617297.0,50.50000068055136,3290.0,39.0,420.0,48.0,2452.0,39.0,420.0,Inf,NaN,NaN,39.0,AWW,48.0,AWW,39.0,AWW_escalation,186847.0,175784.0,390654.0
190,Switzerland,2.0,4.0,0.008,0.04,74.77545068947096,274892.0,54.50000017955652,6431.0,31.0,144.0,42.0,725.0,31.0,144.0,55.50000090291348,7545.0,24.500000902913477,31.0,AWW,42.0,AWW,31.0,AWW_escalation,186863.0,175776.0,390058.0
191,Switzerland,2.0,4.0,0.008,0.04,65.7968837045124,52705.0,47.50000037012569,1436.0,42.0,397.0,46.0,1001.0,42.0,397.0,57.500000998169945,10876.0,15.500000998169945,42.0,AWW,46.0,AWW,42.0,AWW_escalation,186806.0,175069.0,391764.0
192,Switzerland,2.0,4.0,0.008,0.04,68.58162149410943,85548.0,50.50000056929442,3036.0,42.0,494.0,50.0,2924.0,29.0,6.0,55.50000018178166,7832.0,26.500000181781658,42.0,AWW,50.0,AWW,29.0,AWW_escalation,187813.0,175429.0,391284.0
193,Switzerland,2.0,4.0,0.008,0.04,74.6297521249089,249463.0,40.50000096296221,483.0,24.0,18.0,44.0,846.0,19.0,9.0,41.50000085435589,588.0,22.50000085435589,24.0,AWW,40.50000096296221,HARISS,19.0,AWW_escalation,186848.0,175077.0,390189.0
194,Switzerland,2.0,4.0,0.008,0.04,69.42698606878312,100563.0,40.50000005278456,666.0,33.0,152.0,49.0,2991.0,18.0,0.0,50.5000004360198,3813.0,32.5000004360198,33.0,AWW,40.50000005278456,HARISS,18.0,AWW_escalation,187413.0,175685.0,389782.0
195,Switzerland,2.0,4.0,0.008,0.04,79.99013771031774,702826.0,50.50000087721415,3689.0,35.0,219.0,50.0,3523.0,21.0,0.0,49.50000043311027,3167.0,28.500000433110273,35.0,AWW,50.0,AWW,21.0,AWW_escalation,186814.0,175097.0,391700.0
196,Switzerland,2.0,4.0,0.008,0.04,81.0177093109517,839220.0,54.5000008457313,5494.0,45.0,844.0,46.0,1063.0,45.0,844.0,55.50000023205504,6562.0,10.500000232055037,45.0,AWW,46.0,AWW,45.0,AWW_escalation,186563.0,175660.0,389508.0
197,Switzerland,2.0,4.0,0.008,0.04,58.69248086041469,14714.0,43.50000005803912,763.0,37.0,253.0,49.0,2112.0,19.0,2.0,30.500000276189297,55.0,11.500000276189297,37.0,AWW,43.50000005803912,HARISS,19.0,AWW_escalation,188051.0,175528.0,390840.0
198,Switzerland,2.0,4.0,0.008,0.04,79.63510775820228,636172.0,57.500000485626444,9768.0,49.0,2194.0,49.0,2194.0,29.0,66.0,54.500000706716975,5714.0,25.500000706716975,49.0,AWW,49.0,AWW,29.0,AWW_escalation,187014.0,175648.0,391198.0
199,Switzerland,2.0,4.0,0.008,0.04,66.5657506062946,58652.0,50.50000045345052,2517.0,29.0,76.0,53.0,4506.0,29.0,76.0,51.5000002859164,3310.0,22.5000002859164,29.0,AWW,50.50000045345052,HARISS,29.0,AWW_escalation,186650.0,175559.0,390834.0
200,Switzerland,2.0,4.0,0.008,0.04,71.57135227841907,146977.0,43.500000971363306,1035.0,24.0,113.0,42.0,913.0,20.0,11.0,47.50000028441262,2144.0,27.50000028441262,24.0,AWW,42.0,AWW,20.0,AWW_escalation,186600.0,175737.0,390446.0
201,Switzerland,2.0,4.0,0.008,0.04,81.76948683249604,980287.0,54.50000024754453,6404.0,47.0,1846.0,48.0,2113.0,47.0,1846.0,Inf,NaN,NaN,47.0,AWW,48.0,AWW,47.0,AWW_escalation,187510.0,174823.0,391079.0
202,Switzerland,2.0,4.0,0.008,0.04,78.57041273880976,524613.0,47.50000094078807,1456.0,40.0,388.0,49.0,1989.0,14.0,0.0,47.50000065788201,1456.0,33.50000065788201,40.0,AWW,47.50000094078807,HARISS,14.0,AWW_escalation,187048.0,174725.0,390484.0
203,Switzerland,2.0,4.0,0.008,0.04,75.65606030869104,313863.0,61.50000058760636,23475.0,42.0,732.0,50.0,2937.0,42.0,732.0,Inf,NaN,NaN,42.0,AWW,50.0,AWW,42.0,AWW_escalation,186871.0,175794.0,389617.0
204,Switzerland,2.0,4.0,0.008,0.04,66.02253143279187,54927.0,50.500000448820025,2714.0,36.0,65.0,43.0,451.0,14.0,0.0,57.500000792739414,9921.0,43.500000792739414,36.0,AWW,43.0,AWW,14.0,AWW_escalation,187692.0,176063.0,390899.0
205,Switzerland,2.0,4.0,0.008,0.04,78.44901357106065,522311.0,47.50000019639314,2512.0,31.0,133.0,52.0,5132.0,31.0,133.0,41.50000062118841,985.0,10.500000621188413,31.0,AWW,47.50000019639314,HARISS,31.0,AWW_escalation,186744.0,176242.0,389817.0
206,Switzerland,2.0,4.0,0.008,0.04,73.14527771463372,189861.0,54.500000125474315,5561.0,37.0,74.0,42.0,357.0,4.0,0.0,41.5000004600991,298.0,37.5000004600991,37.0,AWW,42.0,AWW,4.0,AWW_escalation,186500.0,174980.0,391444.0
207,Switzerland,2.0,4.0,0.008,0.04,67.9210278498019,84961.0,54.50000081428606,7982.0,44.0,1254.0,48.0,2479.0,27.0,63.0,49.50000087196592,3482.0,22.500000871965923,44.0,AWW,48.0,AWW,27.0,AWW_escalation,186440.0,175840.0,390072.0
208,Switzerland,2.0,4.0,0.008,0.04,60.657444685380625,20740.0,50.500000841099535,2758.0,33.0,102.0,41.0,460.0,29.0,51.0,56.50000001281278,9287.0,27.500000012812777,33.0,AWW,41.0,AWW,29.0,AWW_escalation,187765.0,175426.0,389944.0
209,Switzerland,2.0,4.0,0.008,0.04,74.06998093730938,231392.0,57.50000049237252,9843.0,34.0,90.0,50.0,2701.0,13.0,0.0,47.50000008328818,1811.0,34.50000008328818,34.0,AWW,50.0,AWW,13.0,AWW_escalation,187656.0,175046.0,390751.0
210,Switzerland,2.0,4.0,0.008,0.04,66.18823335597028,55856.0,54.50000070047508,6698.0,20.0,0.0,46.0,1432.0,12.0,0.0,51.50000033224326,3961.0,39.50000033224326,20.0,AWW,46.0,AWW,12.0,AWW_escalation,187268.0,174870.0,389750.0
211,Switzerland,2.0,4.0,0.008,0.04,71.95702041197902,178863.0,33.50000014123522,198.0,42.0,1295.0,49.0,3467.0,29.0,130.0,43.50000020869908,1546.0,14.500000208699078,33.50000014123522,HARISS,33.50000014123522,HARISS,29.0,AWW_escalation,187162.0,175705.0,391861.0
212,Switzerland,2.0,4.0,0.008,0.04,67.66812972915538,73254.0,54.50000048843871,6327.0,17.0,0.0,51.0,3708.0,7.0,0.0,54.50000092619836,6327.0,47.50000092619836,17.0,AWW,51.0,AWW,7.0,AWW_escalation,187082.0,176051.0,390915.0
213,Switzerland,2.0,4.0,0.008,0.04,69.30203025451844,101229.0,64.50000080141032,43695.0,45.0,1226.0,33.0,216.0,32.0,212.0,50.50000064087838,3204.0,18.500000640878383,45.0,AWW,33.0,AWW,32.0,AWW_escalation,187262.0,175799.0,390953.0
214,Switzerland,2.0,4.0,0.008,0.04,54.12276359732497,7949.0,57.5000006787398,13507.0,36.0,185.0,47.0,2339.0,7.0,0.0,61.500000409097645,26134.0,54.500000409097645,36.0,AWW,47.0,AWW,7.0,AWW_escalation,187318.0,174595.0,390123.0
215,Switzerland,2.0,4.0,0.008,0.04,46.79484305985341,1689.0,54.500000436716604,6304.0,42.0,719.0,46.0,1491.0,14.0,0.0,47.50000085682467,1771.0,33.50000085682467,42.0,AWW,46.0,AWW,14.0,AWW_escalation,186958.0,176168.0,389757.0
216,Switzerland,2.0,4.0,0.008,0.04,68.7120342465098,94032.0,50.50000081657424,2936.0,27.0,97.0,40.0,536.0,15.0,3.0,57.50000032810792,11262.0,42.50000032810792,27.0,AWW,40.0,AWW,15.0,AWW_escalation,186665.0,177094.0,390853.0
217,Switzerland,2.0,4.0,0.008,0.04,72.88970980369582,193883.0,40.50000067656242,377.0,47.0,1539.0,48.0,1878.0,10.0,1.0,54.50000066832686,5848.0,44.50000066832686,40.50000067656242,HARISS,40.50000067656242,HARISS,10.0,AWW_escalation,187195.0,175660.0,391124.0
218,Switzerland,2.0,4.0,0.008,0.04,70.38449324201564,131994.0,40.500000923362414,726.0,32.0,53.0,47.0,2591.0,32.0,53.0,54.50000054380471,8614.0,22.50000054380471,32.0,AWW,40.500000923362414,HARISS,32.0,AWW_escalation,187398.0,175861.0,391874.0
219,Switzerland,2.0,4.0,0.008,0.04,73.76901160880729,235468.0,47.50000052300285,2004.0,40.0,519.0,9.0,0.0,8.0,0.0,47.50000072200931,2004.0,39.50000072200931,40.0,AWW,9.0,AWW,8.0,AWW_escalation,186769.0,174791.0,391320.0
220,Switzerland,2.0,4.0,0.008,0.04,66.90726453294208,78285.0,43.50000088410164,3720.0,48.0,6204.0,49.0,6558.0,16.0,26.0,28.500000072440486,540.0,12.500000072440486,43.50000088410164,HARISS,43.50000088410164,HARISS,16.0,AWW_escalation,186647.0,175795.0,390723.0
221,Switzerland,2.0,4.0,0.008,0.04,62.52802362222993,27899.0,50.5000003761393,3465.0,33.0,37.0,43.0,658.0,16.0,0.0,54.50000009070583,7095.0,38.50000009070583,33.0,AWW,43.0,AWW,16.0,AWW_escalation,187407.0,175345.0,390610.0
222,Switzerland,2.0,4.0,0.008,0.04,59.917825393721955,25394.0,50.50000092318665,5786.0,33.0,397.0,48.0,3734.0,33.0,397.0,48.500000768943906,3801.0,15.500000768943906,33.0,AWW,48.0,AWW,33.0,AWW_escalation,187192.0,175369.0,390744.0
223,Switzerland,2.0,4.0,0.008,0.04,79.94613793469341,702537.0,57.50000042551619,10208.0,44.0,735.0,45.0,916.0,5.0,0.0,47.50000090863253,1427.0,42.50000090863253,44.0,AWW,45.0,AWW,5.0,AWW_escalation,187007.0,175716.0,391237.0
224,Switzerland,2.0,4.0,0.008,0.04,59.54767588785618,18591.0,54.500000539675966,7872.0,38.0,457.0,38.0,457.0,7.0,0.0,40.500000825687025,583.0,33.500000825687025,38.0,AWW,38.0,AWW,7.0,AWW_escalation,187402.0,174860.0,390442.0
225,Switzerland,2.0,4.0,0.008,0.04,74.92874482811733,295208.0,54.500000214181085,6375.0,30.0,39.0,45.0,1026.0,30.0,39.0,48.50000026506196,1929.0,18.500000265061963,30.0,AWW,45.0,AWW,30.0,AWW_escalation,187090.0,175340.0,391958.0
