sample_id,times,detectable_imports,transmission_imports,local_cases,arrival_time,aww_detection_time,icu_detection_time
28,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 4, 3, 3, 4, 3, 1, 4, 8, 11, 14, 15, 26, 30, 31, 55, 64, 65, 78, 125, 142, 185, 222, 299, 387, 457, 615, 750, 1041, 1297, 1632, 2053, 2577, 3363]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 4, 2, 0, 4, 4, 5, 13, 8, 9, 14, 18, 26, 34, 48, 60, 86, 102, 142, 149, 211, 252, 335, 404, 583, 697, 874, 1165, 1465, 1875, 2401, 3051, 3764]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 6, 7, 18, 25, 29, 39, 52, 67, 98, 125, 152, 184, 236, 302, 381, 478, 632, 826, 1044, 1376, 1765, 2287, 2942, 3750, 4769, 6085, 7729, 9810, 12563, 16078]",7.0,26.0,58.71166088955281
29,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 5, 7, 6, 7, 12, 22, 22, 23, 32, 39, 57, 63, 91, 111, 129, 181, 231, 308, 355, 452, 590, 778, 1038, 1295, 1606, 2080, 2580, 3283]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 2, 3, 3, 3, 5, 3, 3, 10, 4, 10, 16, 33, 26, 38, 40, 58, 88, 94, 119, 191, 217, 290, 354, 424, 550, 746, 835, 1144, 1519, 1757, 2297, 3186, 3871]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 5, 6, 6, 7, 10, 14, 16, 24, 40, 51, 59, 80, 98, 128, 163, 201, 246, 321, 402, 504, 634, 809, 1036, 1353, 1716, 2171, 2794, 3563, 4538, 5812, 7481, 9495, 12129, 15502]",13.0,27.0,52.08316909216293
30,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 4, 2, 1, 2, 5, 0, 9, 7, 12, 11, 11, 21, 29, 42, 41, 57, 78, 84, 106, 157, 201, 237, 303, 367, 487, 592, 809, 1023, 1348, 1675, 2104, 2708, 3394]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 3, 1, 0, 0, 3, 6, 3, 8, 3, 5, 5, 12, 13, 19, 22, 36, 34, 50, 61, 78, 95, 133, 167, 208, 249, 341, 418, 539, 694, 863, 1192, 1424, 1872, 2416, 3212, 3825]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 6, 8, 11, 17, 22, 33, 38, 54, 68, 83, 103, 138, 184, 226, 298, 380, 479, 635, 822, 1059, 1368, 1762, 2265, 2889, 3664, 4684, 5903, 7487, 9543, 12184, 15571]",4.0,26.0,57.29520762220762
31,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 6, 3, 7, 6, 11, 8, 15, 18, 13, 25, 36, 39, 52, 76, 92, 125, 138, 180, 225, 315, 391, 418, 603, 770, 1006, 1223, 1563, 2218, 2695, 3545]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 1, 2, 1, 4, 6, 5, 6, 10, 11, 8, 18, 21, 41, 37, 57, 66, 86, 106, 120, 160, 240, 261, 357, 462, 558, 686, 886, 1130, 1441, 1861, 2418, 3130, 3842]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 8, 10, 15, 24, 29, 45, 56, 75, 95, 118, 146, 186, 254, 327, 400, 522, 674, 856, 1085, 1407, 1794, 2315, 2969, 3806, 4935, 6282, 8019, 10195, 12979, 16432]",15.0,32.0,60.37069637871048
32,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 2, 5, 4, 6, 3, 10, 6, 9, 12, 16, 30, 42, 45, 58, 75, 91, 118, 123, 198, 230, 284, 387, 534, 606, 774, 1045, 1239, 1666, 2137, 2603, 3484]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 2, 5, 0, 3, 8, 6, 4, 10, 11, 21, 28, 33, 32, 57, 59, 72, 97, 148, 164, 191, 262, 348, 428, 579, 717, 911, 1157, 1479, 1915, 2434, 3081, 4041]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 8, 14, 20, 25, 30, 51, 65, 74, 89, 118, 153, 210, 280, 366, 490, 630, 823, 1050, 1343, 1725, 2260, 2930, 3753, 4800, 6149, 7831, 10000, 12702, 16070]",7.0,33.0,57.74071852282351
33,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 2, 4, 3, 2, 3, 6, 6, 8, 12, 9, 22, 25, 31, 34, 49, 55, 80, 97, 98, 146, 170, 243, 285, 396, 508, 669, 798, 915, 1311, 1617, 2126, 2719, 3499]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 2, 2, 0, 4, 4, 5, 13, 9, 15, 18, 26, 21, 33, 43, 37, 73, 84, 104, 144, 206, 206, 275, 336, 418, 614, 739, 902, 1208, 1487, 1924, 2329, 3043, 3985]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 8, 9, 10, 18, 25, 31, 34, 42, 59, 76, 100, 129, 162, 228, 275, 357, 456, 555, 711, 929, 1176, 1503, 1897, 2429, 3115, 3959, 4981, 6326, 8033, 10223, 12937, 16394]",11.0,32.0,38.36305048824933
34,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 1, 1, 5, 6, 5, 11, 8, 13, 9, 20, 26, 35, 56, 56, 80, 95, 132, 146, 199, 253, 302, 355, 491, 621, 845, 1037, 1264, 1683, 2117, 2700, 3374]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 1, 0, 0, 3, 8, 2, 7, 5, 12, 12, 19, 21, 31, 37, 67, 72, 68, 106, 124, 147, 201, 263, 339, 434, 493, 717, 851, 1099, 1479, 1883, 2453, 3037, 4011]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 6, 6, 8, 13, 13, 14, 19, 27, 35, 46, 71, 90, 122, 163, 208, 277, 387, 493, 633, 855, 1102, 1400, 1797, 2272, 2891, 3676, 4717, 5964, 7569, 9677, 12205, 15497]",3.0,33.0,49.52943487515385
35,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 4, 2, 1, 8, 12, 6, 15, 11, 13, 15, 24, 26, 43, 53, 62, 99, 129, 143, 199, 244, 306, 385, 464, 657, 741, 993, 1290, 1677, 2048, 2812, 3379]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 5, 4, 6, 8, 8, 8, 10, 19, 15, 24, 25, 41, 59, 71, 80, 99, 161, 163, 213, 255, 361, 424, 525, 699, 909, 1162, 1401, 1950, 2373, 3013, 3969]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 5, 9, 14, 15, 21, 30, 45, 57, 74, 113, 144, 175, 241, 345, 458, 584, 750, 1019, 1344, 1689, 2147, 2786, 3657, 4628, 5810, 7435, 9583, 12353, 15699]",15.0,30.0,37.03500304140209
36,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 5, 6, 7, 6, 6, 13, 14, 7, 13, 20, 35, 35, 45, 58, 75, 78, 110, 161, 169, 212, 294, 429, 486, 639, 753, 1078, 1252, 1591, 2088, 2684, 3526]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 1, 4, 2, 2, 4, 2, 4, 10, 13, 16, 19, 25, 19, 39, 44, 74, 72, 96, 140, 152, 225, 282, 330, 493, 530, 759, 920, 1120, 1475, 1883, 2343, 3052, 3837]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 5, 10, 19, 20, 25, 37, 49, 62, 84, 123, 161, 198, 259, 342, 447, 557, 736, 943, 1223, 1614, 2077, 2654, 3464, 4507, 5797, 7495, 9625, 12297, 15815]",15.0,30.0,26.25596793260414
37,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 2, 0, 2, 2, 9, 8, 11, 7, 13, 15, 23, 31, 19, 44, 49, 66, 84, 115, 138, 178, 236, 286, 353, 461, 664, 762, 1000, 1386, 1659, 2039, 2600, 3401]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 2, 1, 3, 4, 6, 14, 15, 11, 19, 14, 19, 26, 41, 54, 49, 69, 99, 121, 162, 203, 262, 347, 461, 527, 681, 920, 1167, 1492, 1931, 2327, 3086, 3887]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 6, 6, 7, 8, 11, 13, 15, 23, 27, 32, 35, 40, 52, 61, 73, 87, 119, 157, 195, 242, 298, 376, 492, 622, 776, 960, 1230, 1542, 1926, 2420, 3046, 3831, 4862, 6168, 7824, 10043, 12765, 16224]",9.0,30.0,52.064736910348394
38,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 5, 2, 4, 8, 11, 10, 13, 20, 28, 29, 40, 51, 41, 59, 83, 107, 118, 208, 200, 306, 385, 505, 628, 801, 1000, 1331, 1635, 2069, 2663, 3401]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 5, 5, 7, 7, 2, 7, 6, 9, 14, 27, 21, 28, 34, 58, 49, 92, 93, 126, 161, 202, 259, 362, 460, 586, 696, 892, 1124, 1437, 1914, 2379, 3179, 3920]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 3, 4, 4, 8, 14, 22, 33, 51, 66, 84, 105, 140, 196, 252, 314, 383, 489, 646, 834, 1032, 1308, 1673, 2103, 2649, 3478, 4450, 5694, 7291, 9442, 12019, 15328]",6.0,29.0,49.90943175336034
39,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 6, 0, 3, 1, 2, 5, 12, 6, 10, 13, 14, 19, 24, 32, 47, 55, 58, 93, 123, 168, 183, 228, 296, 401, 501, 591, 832, 1032, 1272, 1661, 2070, 2698, 3380]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 3, 7, 8, 3, 7, 11, 14, 13, 24, 17, 20, 37, 41, 67, 66, 105, 126, 173, 186, 254, 326, 401, 517, 693, 925, 1218, 1433, 1852, 2390, 3000, 3903]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 7, 10, 11, 15, 18, 20, 32, 44, 55, 70, 88, 120, 149, 192, 233, 293, 356, 449, 573, 721, 888, 1082, 1362, 1755, 2233, 2818, 3584, 4564, 5778, 7356, 9492, 12187, 15660]",13.0,25.0,43.261332214090814
40,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 3, 5, 1, 4, 3, 3, 6, 18, 12, 22, 20, 26, 31, 51, 58, 50, 108, 111, 151, 198, 234, 314, 386, 477, 636, 821, 945, 1284, 1619, 2133, 2694, 3423]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 0, 0, 1, 3, 5, 4, 2, 10, 3, 15, 13, 19, 25, 36, 39, 55, 62, 75, 85, 117, 163, 203, 263, 393, 421, 530, 717, 890, 1148, 1393, 1840, 2403, 3089, 3876]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 7, 7, 8, 14, 17, 19, 20, 26, 31, 41, 51, 69, 80, 101, 137, 169, 223, 304, 386, 499, 632, 804, 1061, 1363, 1732, 2239, 2891, 3696, 4720, 5987, 7614, 9714, 12341, 15688]",7.0,29.0,30.187592743650715
41,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 3, 2, 6, 7, 3, 11, 18, 16, 20, 36, 27, 48, 43, 63, 81, 118, 134, 214, 257, 319, 390, 462, 609, 782, 1040, 1266, 1663, 2122, 2685, 3414]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 4, 4, 2, 7, 9, 23, 13, 17, 24, 31, 40, 47, 54, 77, 107, 123, 154, 200, 275, 345, 440, 547, 729, 906, 1132, 1510, 1918, 2483, 2980, 3930]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 4, 5, 5, 5, 7, 8, 8, 10, 11, 13, 16, 21, 25, 31, 41, 50, 69, 87, 125, 155, 212, 265, 356, 458, 600, 763, 1005, 1320, 1671, 2144, 2761, 3574, 4555, 5800, 7475, 9565, 12251, 15668]",7.0,34.0,49.83466344455439
42,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 4, 1, 7, 6, 9, 8, 13, 8, 16, 22, 36, 35, 47, 61, 73, 95, 120, 155, 187, 221, 269, 389, 487, 610, 789, 1025, 1278, 1643, 2134, 2641, 3331]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3, 5, 0, 5, 3, 6, 6, 12, 16, 17, 22, 34, 44, 46, 56, 80, 85, 140, 159, 203, 270, 319, 462, 571, 742, 941, 1121, 1464, 1898, 2488, 3009, 3924]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 4, 9, 14, 17, 23, 36, 49, 58, 74, 102, 141, 185, 241, 315, 438, 547, 692, 877, 1127, 1439, 1815, 2320, 3043, 3886, 4853, 6247, 8072, 10240, 12883, 16346]",15.0,34.0,51.10978957396984
43,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 3, 1, 4, 1, 3, 3, 9, 9, 8, 16, 9, 14, 30, 46, 37, 58, 71, 98, 125, 148, 169, 231, 292, 395, 471, 645, 825, 1005, 1294, 1707, 2124, 2669, 3334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 2, 4, 6, 8, 11, 6, 17, 14, 28, 30, 32, 60, 85, 86, 98, 132, 175, 214, 283, 334, 444, 565, 704, 917, 1167, 1460, 1931, 2475, 3091, 3931]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 6, 9, 14, 23, 31, 43, 58, 84, 122, 165, 224, 285, 404, 564, 778, 990, 1302, 1696, 2188, 2854, 3654, 4722, 6109, 7810, 9909, 12749, 16277]",10.0,21.0,55.78075358024953
44,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 2, 3, 2, 1, 4, 5, 10, 7, 6, 13, 26, 26, 39, 40, 57, 64, 93, 105, 133, 167, 274, 293, 383, 501, 609, 754, 1067, 1257, 1644, 2106, 2623, 3555]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 2, 1, 4, 3, 7, 7, 16, 12, 18, 27, 29, 44, 59, 82, 69, 98, 124, 153, 210, 210, 332, 416, 546, 669, 868, 1201, 1427, 1908, 2403, 3022, 3835]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 3, 5, 5, 5, 5, 6, 8, 8, 10, 12, 15, 22, 38, 54, 78, 113, 165, 214, 291, 398, 542, 719, 934, 1207, 1617, 2079, 2666, 3410, 4380, 5629, 7138, 9175, 11767, 15173]",11.0,31.0,32.74722348946137
