outbreak_country,time,daily_mean_imports,mean_detection_time,R0,generation_time,p_det,gamma_cumulative_shape,gamma_cumulative_rate
Switzerland,68,463226.7826010168,19.089796878820092,2.5,4,0.16,,
Switzerland,69,594157.2416639565,19.089796878820092,2.5,4,0.16,,
Switzerland,70,764233.7768548699,19.089796878820092,2.5,4,0.16,,
Switzerland,71,987505.9779841555,19.089796878820092,2.5,4,0.16,,
Switzerland,72,1309424.5833512833,19.089796878820092,2.5,4,0.16,,
Switzerland,73,inf,19.089796878820092,2.5,4,0.16,,
Switzerland,74,,19.089796878820092,2.5,4,0.16,,
Switzerland,75,,19.089796878820092,2.5,4,0.16,,
Switzerland,76,,19.089796878820092,2.5,4,0.16,,
Switzerland,77,,19.089796878820092,2.5,4,0.16,,
Switzerland,78,,19.089796878820092,2.5,4,0.16,,
Switzerland,79,,19.089796878820092,2.5,4,0.16,,
Switzerland,80,,19.089796878820092,2.5,4,0.16,,
Switzerland,81,,19.089796878820092,2.5,4,0.16,,
Switzerland,82,,19.089796878820092,2.5,4,0.16,,
Switzerland,83,,19.089796878820092,2.5,4,0.16,,
Switzerland,84,,19.089796878820092,2.5,4,0.16,,
Switzerland,85,,19.089796878820092,2.5,4,0.16,,
Switzerland,86,,19.089796878820092,2.5,4,0.16,,
Switzerland,87,,19.089796878820092,2.5,4,0.16,,
Switzerland,88,,19.089796878820092,2.5,4,0.16,,
Switzerland,89,,19.089796878820092,2.5,4,0.16,,
Switzerland,90,,19.089796878820092,2.5,4,0.16,,
Switzerland,91,,19.089796878820092,2.5,4,0.16,,
Switzerland,92,,19.089796878820092,2.5,4,0.16,,
Switzerland,93,,19.089796878820092,2.5,4,0.16,,
Switzerland,94,,19.089796878820092,2.5,4,0.16,,
Switzerland,95,,19.089796878820092,2.5,4,0.16,,
Switzerland,96,,19.089796878820092,2.5,4,0.16,,
Switzerland,97,,19.089796878820092,2.5,4,0.16,,
Switzerland,98,,19.089796878820092,2.5,4,0.16,,
Switzerland,99,,19.089796878820092,2.5,4,0.16,,
Switzerland,100,,19.089796878820092,2.5,4,0.16,,
Switzerland,101,,19.089796878820092,2.5,4,0.16,,
Switzerland,102,,19.089796878820092,2.5,4,0.16,,
Switzerland,103,,19.089796878820092,2.5,4,0.16,,
Switzerland,104,,19.089796878820092,2.5,4,0.16,,
Switzerland,105,,19.089796878820092,2.5,4,0.16,,
Switzerland,106,,19.089796878820092,2.5,4,0.16,,
Switzerland,107,,19.089796878820092,2.5,4,0.16,,
Switzerland,108,,19.089796878820092,2.5,4,0.16,,
Switzerland,109,,19.089796878820092,2.5,4,0.16,,
Switzerland,110,,19.089796878820092,2.5,4,0.16,,
Switzerland,111,,19.089796878820092,2.5,4,0.16,,
Switzerland,112,,19.089796878820092,2.5,4,0.16,,
Switzerland,113,,19.089796878820092,2.5,4,0.16,,
Switzerland,114,,19.089796878820092,2.5,4,0.16,,
Switzerland,115,,19.089796878820092,2.5,4,0.16,,
Switzerland,116,,19.089796878820092,2.5,4,0.16,,
Switzerland,117,,19.089796878820092,2.5,4,0.16,,
Switzerland,118,,19.089796878820092,2.5,4,0.16,,
Switzerland,119,,19.089796878820092,2.5,4,0.16,,
Switzerland,120,,19.089796878820092,2.5,4,0.16,,
Switzerland,0,0.02479675692557107,31.600810292243477,2.5,6,0.04,,
Switzerland,1,0.03623036798350149,31.600810292243477,2.5,6,0.04,,
Switzerland,2,0.04351842891603048,31.600810292243477,2.5,6,0.04,,
Switzerland,3,0.05083717319331234,31.600810292243477,2.5,6,0.04,,
Switzerland,4,0.06032003491139801,31.600810292243477,2.5,6,0.04,,
Switzerland,5,0.07181838834744672,31.600810292243477,2.5,6,0.04,,
Switzerland,6,0.08539311296959151,31.600810292243477,2.5,6,0.04,,
Switzerland,7,0.10149441082014121,31.600810292243477,2.5,6,0.04,,
Switzerland,8,0.12064594878672363,31.600810292243477,2.5,6,0.04,,
Switzerland,9,0.1434182854141861,31.600810292243477,2.5,6,0.04,,
Switzerland,10,0.1704884875495526,31.600810292243477,2.5,6,0.04,,
Switzerland,11,0.20266846656427617,31.600810292243477,2.5,6,0.04,,
Switzerland,12,0.24092405925776172,31.600810292243477,2.5,6,0.04,1.9738975116242194,0.9738975116242194
Switzerland,13,0.28640260019065744,31.600810292243477,2.5,6,0.04,1.9006908832943712,0.9006908832943712
Switzerland,14,0.340468011837868,31.600810292243477,2.5,6,0.04,1.7704345528012764,0.7704345528012764
Switzerland,15,0.40474199991344717,31.600810292243477,2.5,6,0.04,1.6069291823763372,0.6069291823763372
Switzerland,16,0.48115260958518924,31.600810292243477,2.5,6,0.04,2.7775046912523167,0.8887523456261583
Switzerland,17,0.5719921216624337,31.600810292243477,2.5,6,0.04,2.4660143430237764,0.7330071715118882
Switzerland,18,0.6799858605553268,31.600810292243477,2.5,6,0.04,3.561729753031537,0.8539099176771789
Switzerland,19,0.8083740573465121,31.600810292243477,2.5,6,0.04,3.0382670223869543,0.6794223407956514
Switzerland,20,0.9610091087142054,31.600810292243477,2.5,6,0.04,3.9371797192701052,0.7342949298175263
Switzerland,21,1.1424713138517921,31.600810292243477,2.5,6,0.04,4.644130381113165,0.728826076222633
Switzerland,22,1.3582064149462427,31.600810292243477,2.5,6,0.04,5.135403760349112,0.6892339600581853
Switzerland,23,1.6146891615616656,31.600810292243477,2.5,6,0.04,5.363069867763604,0.6232956953948007
Switzerland,24,1.9196178240982817,31.600810292243477,2.5,6,0.04,6.712413548092836,0.6347126164547595
Switzerland,25,2.282145426767297,31.600810292243477,2.5,6,0.04,7.600945250830922,0.6000859318937202
Switzerland,26,2.713154749774141,31.600810292243477,2.5,6,0.04,8.120057324827032,0.5476967172943871
Switzerland,27,3.2255852970414693,31.600810292243477,2.5,6,0.04,9.186713161446825,0.5116695725904266
Switzerland,28,3.8348221032948757,31.600810292243477,2.5,6,0.04,9.792857690396978,0.46278198370510415
Switzerland,29,4.559158040345878,31.600810292243477,2.5,6,0.04,9.92528245810346,0.4056946571865209
Switzerland,30,5.420343567524785,31.600810292243477,2.5,6,0.04,11.040111669389535,0.371855987755168
Switzerland,31,6.444240413674706,31.600810292243477,2.5,6,0.04,11.513717170421122,0.32855366157566007
Switzerland,32,7.661598931511747,31.600810292243477,2.5,6,0.04,11.973046934028238,0.2887643930007431
Switzerland,33,9.108982392155532,31.600810292243477,2.5,6,0.04,12.32148910078715,0.2515886466841589
Switzerland,34,10.829866143726555,31.600810292243477,2.5,6,0.04,12.92279025059341,0.2207924120480261
Switzerland,35,12.875944656517234,31.600810292243477,2.5,6,0.04,13.20325823990887,0.1906759099985761
Switzerland,36,15.30868577648836,31.600810292243477,2.5,6,0.04,13.482204786074211,0.1642395366588712
Switzerland,37,18.201178966397237,31.600810292243477,2.5,6,0.04,13.932970510566294,0.14212055506116808
Switzerland,38,21.640333199115403,31.600810292243477,2.5,6,0.04,14.127156279500046,0.12154774332870412
Switzerland,39,25.72949057022865,31.600810292243477,2.5,6,0.04,14.45435034654715,0.10429728950811744
Switzerland,40,30.591534422805807,31.600810292243477,2.5,6,0.04,14.57010945737848,0.08869352586521882
Switzerland,41,36.37258542371302,31.600810292243477,2.5,6,0.04,14.736972506964843,0.07547787091738925
Switzerland,42,43.246396968011226,31.600810292243477,2.5,6,0.04,14.947767160560954,0.06427542470304587
Switzerland,43,51.41958217905881,31.600810292243477,2.5,6,0.04,15.129212429011213,0.054764389259733384
Switzerland,44,61.13782995886936,31.600810292243477,2.5,6,0.04,15.93264704340452,0.04864054411532417
Switzerland,45,72.69329721642481,31.600810292243477,2.5,6,0.04,19.53827039136003,0.05078978189413707
Switzerland,46,86.4333999198405,31.600810292243477,2.5,6,0.04,33.233242058983286,0.07427014299304904
Switzerland,47,102.77126779744867,31.600810292243477,2.5,6,0.04,81.98411283989816,0.1622928113024011
Switzerland,48,122.19817748556159,31.600810292243477,2.5,6,0.04,,
Switzerland,49,145.2983387757164,31.600810292243477,2.5,6,0.04,,
Switzerland,50,172.76647931724267,31.600810292243477,2.5,6,0.04,,
Switzerland,51,205.428757663748,31.600810292243477,2.5,6,0.04,,
Switzerland,52,244.26763469228968,31.600810292243477,2.5,6,0.04,,
Switzerland,53,290.45145302656215,31.600810292243477,2.5,6,0.04,,
Switzerland,54,345.3696156809651,31.600810292243477,2.5,6,0.04,,
Switzerland,55,410.6744243959315,31.600810292243477,2.5,6,0.04,,
Switzerland,56,488.3308385649193,31.600810292243477,2.5,6,0.04,,
Switzerland,57,580.6756548538524,31.600810292243477,2.5,6,0.04,,
Switzerland,58,690.4878915257436,31.600810292243477,2.5,6,0.04,,
Switzerland,59,821.0724996624467,31.600810292243477,2.5,6,0.04,,
Switzerland,60,976.3599254199753,31.600810292243477,2.5,6,0.04,,
Switzerland,61,1161.0245258592859,31.600810292243477,2.5,6,0.04,,
Switzerland,62,1380.6254098111467,31.600810292243477,2.5,6,0.04,,
Switzerland,63,1641.773952194404,31.600810292243477,2.5,6,0.04,,
Switzerland,64,1952.3330357038121,31.600810292243477,2.5,6,0.04,,
Switzerland,65,2321.654031944003,31.600810292243477,2.5,6,0.04,,
Switzerland,66,2760.8586747826776,31.600810292243477,2.5,6,0.04,,
Switzerland,67,3283.1743358644308,31.600810292243477,2.5,6,0.04,,
Switzerland,68,3904.332828686016,31.600810292243477,2.5,6,0.04,,
Switzerland,69,4643.044792068293,31.600810292243477,2.5,6,0.04,99.99999375434538,0.19839678107083242
Switzerland,70,5521.56399750405,31.600810292243477,2.5,6,0.04,99.9999931103067,0.19839677978017375
Switzerland,71,6566.358659517253,31.600810292243477,2.5,6,0.04,99.99999408508502,0.1983967817336373
Switzerland,72,7808.910092088365,31.600810292243477,2.5,6,0.04,91.46821867267307,0.1812990354161785
Switzerland,73,9286.662955157277,31.600810292243477,2.5,6,0.04,81.88328108801635,0.1620907436633594
Switzerland,74,11044.156006309408,31.600810292243477,2.5,6,0.04,72.86589672052936,0.1440198331072733
Switzerland,75,13134.367880937934,31.600810292243477,2.5,6,0.04,64.51116780694481,0.12727688939267498
Switzerland,76,15620.319181943501,31.600810292243477,2.5,6,0.04,56.86471832492584,0.11195334333652472
Switzerland,77,18576.980344602198,31.600810292243477,2.5,6,0.04,49.93552915282683,0.09806719269103574
Switzerland,78,22093.544723050887,31.600810292243477,2.5,6,0.04,43.70697514845901,0.08558512053799401
Switzerland,79,26276.138629208348,31.600810292243477,2.5,6,0.04,,
Switzerland,80,31251.05536083912,31.600810292243477,2.5,6,0.04,,
Switzerland,81,37168.61962771299,31.600810292243477,2.5,6,0.04,,
Switzerland,82,44207.81379191592,31.600810292243477,2.5,6,0.04,,
Switzerland,83,52581.83039006288,31.600810292243477,2.5,6,0.04,,
Switzerland,84,62544.760293453466,31.600810292243477,2.5,6,0.04,,
Switzerland,85,74399.68865786446,31.600810292243477,2.5,6,0.04,,
Switzerland,86,88508.56139249227,31.600810292243477,2.5,6,0.04,,
Switzerland,87,105304.3194974066,31.600810292243477,2.5,6,0.04,,
Switzerland,88,125306.00434909482,31.600810292243477,2.5,6,0.04,,
Switzerland,89,149137.85936068627,31.600810292243477,2.5,6,0.04,,
Switzerland,90,177553.96967173705,31.600810292243477,2.5,6,0.04,,
Switzerland,91,211470.82424811786,31.600810292243477,2.5,6,0.04,,
Switzerland,92,252011.5845555861,31.600810292243477,2.5,6,0.04,,
Switzerland,93,300568.2080996216,31.600810292243477,2.5,6,0.04,,
Switzerland,94,358891.6379027434,31.600810292243477,2.5,6,0.04,,
Switzerland,95,429227.39020868065,31.600810292243477,2.5,6,0.04,,
Switzerland,96,514526.6696144617,31.600810292243477,2.5,6,0.04,,
Switzerland,97,618787.1366560799,31.600810292243477,2.5,6,0.04,,
Switzerland,98,747638.6728772405,31.600810292243477,2.5,6,0.04,,
Switzerland,99,983839.3827422615,31.600810292243477,2.5,6,0.04,,
Switzerland,100,inf,31.600810292243477,2.5,6,0.04,,
Switzerland,101,,31.600810292243477,2.5,6,0.04,,
Switzerland,102,,31.600810292243477,2.5,6,0.04,,
Switzerland,103,,31.600810292243477,2.5,6,0.04,,
Switzerland,104,,31.600810292243477,2.5,6,0.04,,
Switzerland,105,,31.600810292243477,2.5,6,0.04,,
Switzerland,106,,31.600810292243477,2.5,6,0.04,,
Switzerland,107,,31.600810292243477,2.5,6,0.04,,
Switzerland,108,,31.600810292243477,2.5,6,0.04,,
Switzerland,109,,31.600810292243477,2.5,6,0.04,,
Switzerland,110,,31.600810292243477,2.5,6,0.04,,
Switzerland,111,,31.600810292243477,2.5,6,0.04,,
Switzerland,112,,31.600810292243477,2.5,6,0.04,,
Switzerland,113,,31.600810292243477,2.5,6,0.04,,
Switzerland,114,,31.600810292243477,2.5,6,0.04,,
Switzerland,115,,31.600810292243477,2.5,6,0.04,,
Switzerland,116,,31.600810292243477,2.5,6,0.04,,
Switzerland,117,,31.600810292243477,2.5,6,0.04,,
Switzerland,118,,31.600810292243477,2.5,6,0.04,,
Switzerland,119,,31.600810292243477,2.5,6,0.04,,
Switzerland,120,,31.600810292243477,2.5,6,0.04,,
Switzerland,0,0.02479675692557107,27.75554461961309,2.5,6,0.08,,
Switzerland,1,0.03623036798350149,27.75554461961309,2.5,6,0.08,,
Switzerland,2,0.04351842891603048,27.75554461961309,2.5,6,0.08,,
Switzerland,3,0.05083717319331234,27.75554461961309,2.5,6,0.08,,
Switzerland,4,0.06032003491139801,27.75554461961309,2.5,6,0.08,,
Switzerland,5,0.07181838834744672,27.75554461961309,2.5,6,0.08,,
Switzerland,6,0.08539311296959151,27.75554461961309,2.5,6,0.08,,
Switzerland,7,0.10149441082014121,27.75554461961309,2.5,6,0.08,,
Switzerland,8,0.12064594878672363,27.75554461961309,2.5,6,0.08,,
Switzerland,9,0.1434182854141861,27.75554461961309,2.5,6,0.08,,
Switzerland,10,0.1704884875495526,27.75554461961309,2.5,6,0.08,,
Switzerland,11,0.20266846656427617,27.75554461961309,2.5,6,0.08,,
Switzerland,12,0.24092405925776172,27.75554461961309,2.5,6,0.08,1.9738975116242194,0.9738975116242194
Switzerland,13,0.28640260019065744,27.75554461961309,2.5,6,0.08,1.9006908832943712,0.9006908832943712
Switzerland,14,0.340468011837868,27.75554461961309,2.5,6,0.08,1.7704345528012764,0.7704345528012764
Switzerland,15,0.40474199991344717,27.75554461961309,2.5,6,0.08,1.6069291823763372,0.6069291823763372
Switzerland,16,0.48115260958518924,27.75554461961309,2.5,6,0.08,2.7775046912523167,0.8887523456261583
Switzerland,17,0.5719921216624337,27.75554461961309,2.5,6,0.08,2.4660143430237764,0.7330071715118882
Switzerland,18,0.6799858605553268,27.75554461961309,2.5,6,0.08,3.561729753031537,0.8539099176771789
Switzerland,19,0.8083740573465121,27.75554461961309,2.5,6,0.08,3.0382670223869543,0.6794223407956514
Switzerland,20,0.9610091087142054,27.75554461961309,2.5,6,0.08,3.9371797192701052,0.7342949298175263
Switzerland,21,1.1424713138517921,27.75554461961309,2.5,6,0.08,4.644130381113165,0.728826076222633
Switzerland,22,1.3582064149462427,27.75554461961309,2.5,6,0.08,5.135403760349112,0.6892339600581853
Switzerland,23,1.6146891615616656,27.75554461961309,2.5,6,0.08,5.363069867763604,0.6232956953948007
Switzerland,24,1.9196178240982817,27.75554461961309,2.5,6,0.08,6.712413548092836,0.6347126164547595
Switzerland,25,2.282145426767297,27.75554461961309,2.5,6,0.08,7.600945250830922,0.6000859318937202
Switzerland,26,2.713154749774141,27.75554461961309,2.5,6,0.08,8.120057324827032,0.5476967172943871
Switzerland,27,3.2255852970414693,27.75554461961309,2.5,6,0.08,9.186713161446825,0.5116695725904266
Switzerland,28,3.8348221032948757,27.75554461961309,2.5,6,0.08,9.792857690396978,0.46278198370510415
Switzerland,29,4.559158040345878,27.75554461961309,2.5,6,0.08,9.92528245810346,0.4056946571865209
Switzerland,30,5.420343567524785,27.75554461961309,2.5,6,0.08,11.040111669389535,0.371855987755168
Switzerland,31,6.444240413674706,27.75554461961309,2.5,6,0.08,11.513717170421122,0.32855366157566007
Switzerland,32,7.661598931511747,27.75554461961309,2.5,6,0.08,11.973046934028238,0.2887643930007431
Switzerland,33,9.108982392155532,27.75554461961309,2.5,6,0.08,12.32148910078715,0.2515886466841589
Switzerland,34,10.829866143726555,27.75554461961309,2.5,6,0.08,12.92279025059341,0.2207924120480261
Switzerland,35,12.875944656517234,27.75554461961309,2.5,6,0.08,13.20325823990887,0.1906759099985761
Switzerland,36,15.30868577648836,27.75554461961309,2.5,6,0.08,13.482204786074211,0.1642395366588712
Switzerland,37,18.201178966397237,27.75554461961309,2.5,6,0.08,13.932970510566294,0.14212055506116808
Switzerland,38,21.640333199115403,27.75554461961309,2.5,6,0.08,14.127156279500046,0.12154774332870412
Switzerland,39,25.72949057022865,27.75554461961309,2.5,6,0.08,14.45435034654715,0.10429728950811744
Switzerland,40,30.591534422805807,27.75554461961309,2.5,6,0.08,14.57010945737848,0.08869352586521882
Switzerland,41,36.37258542371302,27.75554461961309,2.5,6,0.08,14.736972506964843,0.07547787091738925
Switzerland,42,43.246396968011226,27.75554461961309,2.5,6,0.08,14.947767160560954,0.06427542470304587
Switzerland,43,51.41958217905881,27.75554461961309,2.5,6,0.08,15.129212429011213,0.054764389259733384
Switzerland,44,61.13782995886936,27.75554461961309,2.5,6,0.08,15.93264704340452,0.04864054411532417
Switzerland,45,72.69329721642481,27.75554461961309,2.5,6,0.08,19.53827039136003,0.05078978189413707
Switzerland,46,86.4333999198405,27.75554461961309,2.5,6,0.08,33.233242058983286,0.07427014299304904
Switzerland,47,102.77126779744867,27.75554461961309,2.5,6,0.08,81.98411283989816,0.1622928113024011
Switzerland,48,122.19817748556159,27.75554461961309,2.5,6,0.08,,
Switzerland,49,145.2983387757164,27.75554461961309,2.5,6,0.08,,
Switzerland,50,172.76647931724267,27.75554461961309,2.5,6,0.08,,
Switzerland,51,205.428757663748,27.75554461961309,2.5,6,0.08,,
Switzerland,52,244.26763469228968,27.75554461961309,2.5,6,0.08,,
Switzerland,53,290.45145302656215,27.75554461961309,2.5,6,0.08,,
Switzerland,54,345.3696156809651,27.75554461961309,2.5,6,0.08,,
Switzerland,55,410.6744243959315,27.75554461961309,2.5,6,0.08,,
Switzerland,56,488.3308385649193,27.75554461961309,2.5,6,0.08,,
Switzerland,57,580.6756548538524,27.75554461961309,2.5,6,0.08,,
Switzerland,58,690.4878915257436,27.75554461961309,2.5,6,0.08,,
Switzerland,59,821.0724996624467,27.75554461961309,2.5,6,0.08,,
Switzerland,60,976.3599254199753,27.75554461961309,2.5,6,0.08,,
Switzerland,61,1161.0245258592859,27.75554461961309,2.5,6,0.08,,
Switzerland,62,1380.6254098111467,27.75554461961309,2.5,6,0.08,,
Switzerland,63,1641.773952194404,27.75554461961309,2.5,6,0.08,,
Switzerland,64,1952.3330357038121,27.75554461961309,2.5,6,0.08,,
Switzerland,65,2321.654031944003,27.75554461961309,2.5,6,0.08,,
Switzerland,66,2760.8586747826776,27.75554461961309,2.5,6,0.08,,
Switzerland,67,3283.1743358644308,27.75554461961309,2.5,6,0.08,,
Switzerland,68,3904.332828686016,27.75554461961309,2.5,6,0.08,,
Switzerland,69,4643.044792068293,27.75554461961309,2.5,6,0.08,99.99999375434538,0.19839678107083242
Switzerland,70,5521.56399750405,27.75554461961309,2.5,6,0.08,99.9999931103067,0.19839677978017375
Switzerland,71,6566.358659517253,27.75554461961309,2.5,6,0.08,99.99999408508502,0.1983967817336373
Switzerland,72,7808.910092088365,27.75554461961309,2.5,6,0.08,91.46821867267307,0.1812990354161785
Switzerland,73,9286.662955157277,27.75554461961309,2.5,6,0.08,81.88328108801635,0.1620907436633594
Switzerland,74,11044.156006309408,27.75554461961309,2.5,6,0.08,72.86589672052936,0.1440198331072733
Switzerland,75,13134.367880937934,27.75554461961309,2.5,6,0.08,64.51116780694481,0.12727688939267498
Switzerland,76,15620.319181943501,27.75554461961309,2.5,6,0.08,56.86471832492584,0.11195334333652472
Switzerland,77,18576.980344602198,27.75554461961309,2.5,6,0.08,49.93552915282683,0.09806719269103574
Switzerland,78,22093.544723050887,27.75554461961309,2.5,6,0.08,43.70697514845901,0.08558512053799401
Switzerland,79,26276.138629208348,27.75554461961309,2.5,6,0.08,,
Switzerland,80,31251.05536083912,27.75554461961309,2.5,6,0.08,,
Switzerland,81,37168.61962771299,27.75554461961309,2.5,6,0.08,,
Switzerland,82,44207.81379191592,27.75554461961309,2.5,6,0.08,,
Switzerland,83,52581.83039006288,27.75554461961309,2.5,6,0.08,,
Switzerland,84,62544.760293453466,27.75554461961309,2.5,6,0.08,,
Switzerland,85,74399.68865786446,27.75554461961309,2.5,6,0.08,,
Switzerland,86,88508.56139249227,27.75554461961309,2.5,6,0.08,,
Switzerland,87,105304.3194974066,27.75554461961309,2.5,6,0.08,,
Switzerland,88,125306.00434909482,27.75554461961309,2.5,6,0.08,,
Switzerland,89,149137.85936068627,27.75554461961309,2.5,6,0.08,,
Switzerland,90,177553.96967173705,27.75554461961309,2.5,6,0.08,,
Switzerland,91,211470.82424811786,27.75554461961309,2.5,6,0.08,,
Switzerland,92,252011.5845555861,27.75554461961309,2.5,6,0.08,,
Switzerland,93,300568.2080996216,27.75554461961309,2.5,6,0.08,,
Switzerland,94,358891.6379027434,27.75554461961309,2.5,6,0.08,,
Switzerland,95,429227.39020868065,27.75554461961309,2.5,6,0.08,,
Switzerland,96,514526.6696144617,27.75554461961309,2.5,6,0.08,,
Switzerland,97,618787.1366560799,27.75554461961309,2.5,6,0.08,,
Switzerland,98,747638.6728772405,27.75554461961309,2.5,6,0.08,,
Switzerland,99,983839.3827422615,27.75554461961309,2.5,6,0.08,,
Switzerland,100,inf,27.75554461961309,2.5,6,0.08,,
Switzerland,101,,27.75554461961309,2.5,6,0.08,,
Switzerland,102,,27.75554461961309,2.5,6,0.08,,
Switzerland,103,,27.75554461961309,2.5,6,0.08,,
Switzerland,104,,27.75554461961309,2.5,6,0.08,,
Switzerland,105,,27.75554461961309,2.5,6,0.08,,
Switzerland,106,,27.75554461961309,2.5,6,0.08,,
Switzerland,107,,27.75554461961309,2.5,6,0.08,,
Switzerland,108,,27.75554461961309,2.5,6,0.08,,
Switzerland,109,,27.75554461961309,2.5,6,0.08,,
Switzerland,110,,27.75554461961309,2.5,6,0.08,,
Switzerland,111,,27.75554461961309,2.5,6,0.08,,
Switzerland,112,,27.75554461961309,2.5,6,0.08,,
Switzerland,113,,27.75554461961309,2.5,6,0.08,,
Switzerland,114,,27.75554461961309,2.5,6,0.08,,
Switzerland,115,,27.75554461961309,2.5,6,0.08,,
Switzerland,116,,27.75554461961309,2.5,6,0.08,,
Switzerland,117,,27.75554461961309,2.5,6,0.08,,
Switzerland,118,,27.75554461961309,2.5,6,0.08,,
Switzerland,119,,27.75554461961309,2.5,6,0.08,,
Switzerland,120,,27.75554461961309,2.5,6,0.08,,
Switzerland,0,0.02479675692557107,24.01528118687059,2.5,6,0.16,,
Switzerland,1,0.03623036798350149,24.01528118687059,2.5,6,0.16,,
Switzerland,2,0.04351842891603048,24.01528118687059,2.5,6,0.16,,
Switzerland,3,0.05083717319331234,24.01528118687059,2.5,6,0.16,,
Switzerland,4,0.06032003491139801,24.01528118687059,2.5,6,0.16,,
Switzerland,5,0.07181838834744672,24.01528118687059,2.5,6,0.16,,
Switzerland,6,0.08539311296959151,24.01528118687059,2.5,6,0.16,,
Switzerland,7,0.10149441082014121,24.01528118687059,2.5,6,0.16,,
Switzerland,8,0.12064594878672363,24.01528118687059,2.5,6,0.16,,
Switzerland,9,0.1434182854141861,24.01528118687059,2.5,6,0.16,,
Switzerland,10,0.1704884875495526,24.01528118687059,2.5,6,0.16,,
Switzerland,11,0.20266846656427617,24.01528118687059,2.5,6,0.16,,
Switzerland,12,0.24092405925776172,24.01528118687059,2.5,6,0.16,1.9738975116242194,0.9738975116242194
Switzerland,13,0.28640260019065744,24.01528118687059,2.5,6,0.16,1.9006908832943712,0.9006908832943712
Switzerland,14,0.340468011837868,24.01528118687059,2.5,6,0.16,1.7704345528012764,0.7704345528012764
Switzerland,15,0.40474199991344717,24.01528118687059,2.5,6,0.16,1.6069291823763372,0.6069291823763372
Switzerland,16,0.48115260958518924,24.01528118687059,2.5,6,0.16,2.7775046912523167,0.8887523456261583
Switzerland,17,0.5719921216624337,24.01528118687059,2.5,6,0.16,2.4660143430237764,0.7330071715118882
Switzerland,18,0.6799858605553268,24.01528118687059,2.5,6,0.16,3.561729753031537,0.8539099176771789
Switzerland,19,0.8083740573465121,24.01528118687059,2.5,6,0.16,3.0382670223869543,0.6794223407956514
Switzerland,20,0.9610091087142054,24.01528118687059,2.5,6,0.16,3.9371797192701052,0.7342949298175263
Switzerland,21,1.1424713138517921,24.01528118687059,2.5,6,0.16,4.644130381113165,0.728826076222633
Switzerland,22,1.3582064149462427,24.01528118687059,2.5,6,0.16,5.135403760349112,0.6892339600581853
Switzerland,23,1.6146891615616656,24.01528118687059,2.5,6,0.16,5.363069867763604,0.6232956953948007
Switzerland,24,1.9196178240982817,24.01528118687059,2.5,6,0.16,6.712413548092836,0.6347126164547595
Switzerland,25,2.282145426767297,24.01528118687059,2.5,6,0.16,7.600945250830922,0.6000859318937202
Switzerland,26,2.713154749774141,24.01528118687059,2.5,6,0.16,8.120057324827032,0.5476967172943871
Switzerland,27,3.2255852970414693,24.01528118687059,2.5,6,0.16,9.186713161446825,0.5116695725904266
Switzerland,28,3.8348221032948757,24.01528118687059,2.5,6,0.16,9.792857690396978,0.46278198370510415
Switzerland,29,4.559158040345878,24.01528118687059,2.5,6,0.16,9.92528245810346,0.4056946571865209
Switzerland,30,5.420343567524785,24.01528118687059,2.5,6,0.16,11.040111669389535,0.371855987755168
Switzerland,31,6.444240413674706,24.01528118687059,2.5,6,0.16,11.513717170421122,0.32855366157566007
Switzerland,32,7.661598931511747,24.01528118687059,2.5,6,0.16,11.973046934028238,0.2887643930007431
Switzerland,33,9.108982392155532,24.01528118687059,2.5,6,0.16,12.32148910078715,0.2515886466841589
Switzerland,34,10.829866143726555,24.01528118687059,2.5,6,0.16,12.92279025059341,0.2207924120480261
Switzerland,35,12.875944656517234,24.01528118687059,2.5,6,0.16,13.20325823990887,0.1906759099985761
Switzerland,36,15.30868577648836,24.01528118687059,2.5,6,0.16,13.482204786074211,0.1642395366588712
Switzerland,37,18.201178966397237,24.01528118687059,2.5,6,0.16,13.932970510566294,0.14212055506116808
Switzerland,38,21.640333199115403,24.01528118687059,2.5,6,0.16,14.127156279500046,0.12154774332870412
Switzerland,39,25.72949057022865,24.01528118687059,2.5,6,0.16,14.45435034654715,0.10429728950811744
Switzerland,40,30.591534422805807,24.01528118687059,2.5,6,0.16,14.57010945737848,0.08869352586521882
Switzerland,41,36.37258542371302,24.01528118687059,2.5,6,0.16,14.736972506964843,0.07547787091738925
Switzerland,42,43.246396968011226,24.01528118687059,2.5,6,0.16,14.947767160560954,0.06427542470304587
Switzerland,43,51.41958217905881,24.01528118687059,2.5,6,0.16,15.129212429011213,0.054764389259733384
Switzerland,44,61.13782995886936,24.01528118687059,2.5,6,0.16,15.93264704340452,0.04864054411532417
Switzerland,45,72.69329721642481,24.01528118687059,2.5,6,0.16,19.53827039136003,0.05078978189413707
Switzerland,46,86.4333999198405,24.01528118687059,2.5,6,0.16,33.233242058983286,0.07427014299304904
Switzerland,47,102.77126779744867,24.01528118687059,2.5,6,0.16,81.98411283989816,0.1622928113024011
Switzerland,48,122.19817748556159,24.01528118687059,2.5,6,0.16,,
Switzerland,49,145.2983387757164,24.01528118687059,2.5,6,0.16,,
Switzerland,50,172.76647931724267,24.01528118687059,2.5,6,0.16,,
Switzerland,51,205.428757663748,24.01528118687059,2.5,6,0.16,,
Switzerland,52,244.26763469228968,24.01528118687059,2.5,6,0.16,,
