sample_id,times,detectable_imports,transmission_imports,local_cases,arrival_time,aww_detection_time,icu_detection_time
26,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 3, 1, 3, 4, 3, 5, 7, 3, 4, 9, 6, 13, 16, 12, 9, 16, 19, 27, 36, 49, 36, 56, 45, 83, 99, 98, 145, 156, 182, 208]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 2, 1, 3, 5, 5, 2, 7, 4, 6, 15, 18, 12, 18, 24, 21, 38, 30, 32, 53, 55, 75, 70, 109, 102, 122, 144, 186, 231, 229, 326]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 5, 8, 10, 17, 23, 28, 34, 45, 62, 87, 114, 137, 166, 206, 247, 308, 374, 436, 513, 639, 767, 947, 1155, 1387]",7.0,40.0,58.86556282802728
27,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 5, 3, 3, 0, 3, 3, 3, 6, 8, 8, 4, 9, 16, 13, 19, 21, 18, 32, 37, 38, 51, 60, 63, 82, 99, 101, 145, 143, 167, 200]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 4, 4, 0, 3, 2, 4, 5, 8, 4, 10, 10, 13, 15, 21, 18, 29, 38, 44, 46, 54, 65, 72, 86, 108, 141, 149, 211, 218, 248, 309]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 5, 9, 14, 15, 18, 21, 26, 38, 47, 58, 66, 82, 100, 130, 160, 183, 233, 302, 384, 475, 583, 688, 844, 1050, 1268]",15.0,42.0,63.82671471294052
28,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 5, 1, 3, 2, 4, 7, 8, 11, 7, 11, 8, 16, 10, 19, 18, 33, 31, 32, 46, 66, 68, 68, 97, 124, 135, 154, 188, 205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 2, 4, 0, 1, 2, 3, 2, 2, 2, 1, 12, 10, 6, 12, 7, 14, 14, 13, 15, 27, 30, 26, 39, 42, 72, 66, 64, 85, 115, 110, 158, 179, 198, 249, 313]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 3, 3, 8, 15, 18, 21, 22, 24, 35, 40, 55, 59, 75, 96, 111, 133, 158, 186, 222, 268, 324, 377, 449, 522, 594, 686, 845, 1014, 1191, 1372, 1608]",18.0,39.0,54.69469766068575
29,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 3, 1, 4, 2, 1, 3, 4, 5, 0, 8, 13, 16, 13, 7, 15, 20, 21, 15, 23, 38, 37, 57, 49, 72, 62, 100, 116, 115, 139, 166, 226]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 1, 3, 2, 4, 3, 6, 3, 8, 6, 7, 6, 7, 11, 16, 19, 24, 25, 21, 34, 38, 34, 50, 59, 67, 86, 98, 130, 146, 187, 226, 238, 311]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3, 4, 6, 10, 14, 16, 17, 20, 25, 31, 38, 51, 59, 74, 90, 116, 132, 163, 200, 219, 266, 322, 382, 443, 522, 625, 722, 814, 979, 1129, 1320, 1549]",15.0,45.0,30.25246186717405
30,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 6, 4, 3, 2, 6, 9, 9, 8, 10, 22, 14, 29, 28, 28, 36, 39, 52, 54, 70, 82, 98, 107, 123, 154, 207, 224]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 4, 0, 2, 1, 0, 3, 2, 1, 4, 3, 1, 5, 2, 5, 6, 5, 12, 17, 14, 21, 17, 20, 28, 40, 52, 58, 44, 75, 93, 104, 137, 140, 191, 210, 284, 278]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 3, 4, 4, 5, 6, 7, 11, 13, 14, 18, 20, 24, 29, 32, 34, 38, 41, 47, 63, 71, 80, 99, 119, 145, 170, 207, 242, 287, 350, 421, 511, 625, 753, 890, 1078, 1300]",11.0,44.0,45.45066692083267
31,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 2, 5, 4, 7, 5, 3, 4, 9, 10, 11, 9, 18, 25, 25, 32, 37, 36, 43, 45, 56, 87, 87, 127, 129, 157, 157, 249]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 1, 2, 3, 3, 2, 6, 6, 5, 8, 3, 9, 8, 12, 14, 25, 22, 33, 36, 48, 44, 60, 65, 72, 101, 110, 129, 136, 180, 221, 249, 305]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 7, 9, 10, 12, 20, 26, 36, 55, 69, 90, 98, 120, 144, 180, 211, 256, 300, 362, 451, 569, 692, 799, 926, 1094, 1308, 1573]",9.0,38.0,67.79527703931672
32,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 3, 3, 2, 4, 2, 5, 5, 2, 2, 12, 11, 11, 9, 10, 22, 16, 16, 21, 24, 37, 40, 51, 49, 61, 75, 95, 124, 142, 155, 179, 210]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 2, 4, 8, 5, 4, 10, 18, 10, 18, 21, 22, 25, 38, 35, 51, 48, 64, 73, 78, 110, 127, 165, 185, 203, 275, 316]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 4, 4, 4, 5, 6, 6, 7, 9, 12, 15, 18, 19, 23, 28, 30, 34, 43, 58, 70, 87, 110, 123, 143, 188, 237, 289, 351, 410, 490, 590, 725, 882, 1068, 1288]",16.0,31.0,47.047034101916154
33,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 1, 1, 3, 0, 2, 4, 3, 4, 1, 4, 7, 10, 11, 12, 10, 18, 16, 22, 21, 32, 31, 36, 35, 47, 60, 74, 104, 99, 122, 146, 178, 247]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 0, 2, 0, 5, 2, 5, 3, 5, 5, 8, 2, 6, 8, 12, 20, 16, 22, 17, 28, 50, 40, 48, 70, 71, 84, 109, 131, 171, 182, 211, 275, 296]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 4, 4, 6, 8, 9, 11, 11, 12, 12, 16, 17, 19, 22, 26, 29, 30, 33, 42, 53, 57, 63, 72, 87, 110, 136, 151, 167, 194, 243, 301, 356, 403, 456, 531, 641, 793, 936, 1096, 1282, 1502]",13.0,42.0,70.43271305647046
34,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4, 2, 4, 4, 2, 1, 3, 6, 5, 3, 15, 15, 14, 12, 22, 24, 46, 45, 49, 47, 49, 81, 97, 125, 134, 139, 188, 205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 2, 1, 1, 2, 0, 0, 2, 5, 5, 5, 4, 4, 4, 7, 5, 12, 10, 8, 19, 19, 21, 29, 24, 38, 46, 54, 74, 67, 84, 108, 141, 134, 125, 192, 279, 303]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 6, 6, 8, 11, 12, 14, 17, 18, 25, 31, 46, 55, 60, 68, 84, 100, 127, 147, 169, 197, 232, 279, 342, 406, 460, 531, 648, 796, 950, 1114, 1323]",5.0,37.0,63.308161005181596
35,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 2, 1, 0, 2, 2, 3, 4, 5, 6, 4, 2, 8, 7, 21, 13, 12, 15, 28, 17, 30, 43, 37, 36, 68, 59, 69, 93, 131, 133, 155, 165, 215]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 1, 2, 3, 3, 5, 2, 3, 2, 5, 7, 6, 9, 21, 11, 19, 32, 18, 20, 32, 35, 41, 65, 62, 80, 102, 110, 145, 155, 200, 216, 249, 275]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 6, 9, 11, 12, 13, 19, 27, 33, 43, 47, 52, 66, 70, 88, 101, 123, 148, 185, 233, 265, 317, 367, 438, 528, 643, 762, 886, 1026, 1252, 1511]",15.0,29.0,51.805096656426464
36,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 0, 3, 3, 3, 3, 2, 6, 4, 7, 8, 13, 13, 22, 22, 20, 37, 41, 41, 53, 48, 56, 64, 88, 111, 134, 162, 188, 220]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 2, 3, 0, 2, 0, 3, 1, 2, 5, 5, 4, 2, 7, 7, 13, 13, 6, 19, 23, 17, 37, 35, 37, 54, 66, 89, 82, 122, 128, 148, 188, 202, 282, 305]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 3, 5, 6, 6, 6, 6, 7, 12, 15, 18, 18, 18, 22, 32, 41, 52, 58, 71, 86, 103, 138, 176, 202, 230, 253, 304, 364, 442, 532, 616, 706, 841, 1006, 1219, 1462]",15.0,47.0,61.816837002919954
37,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 2, 4, 4, 2, 0, 3, 4, 4, 11, 12, 19, 14, 13, 23, 27, 16, 34, 45, 46, 55, 71, 98, 81, 118, 120, 132, 177, 223]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 3, 0, 4, 1, 1, 5, 7, 2, 8, 12, 7, 12, 13, 16, 20, 22, 27, 31, 39, 34, 58, 67, 76, 92, 127, 112, 146, 183, 188, 252, 280]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 6, 8, 8, 8, 10, 11, 15, 16, 18, 19, 23, 27, 30, 35, 37, 45, 54, 66, 81, 92, 112, 145, 165, 198, 244, 307, 379, 445, 535, 656, 817, 1002, 1201, 1457]",14.0,47.0,36.594783595593555
38,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 4, 2, 3, 1, 3, 4, 7, 12, 9, 14, 12, 14, 13, 22, 25, 36, 37, 51, 62, 65, 84, 111, 115, 137, 157, 195, 209]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 2, 3, 1, 2, 0, 1, 1, 5, 4, 2, 9, 3, 7, 3, 14, 14, 15, 17, 30, 13, 32, 34, 40, 45, 47, 61, 90, 81, 110, 134, 159, 148, 205, 209, 285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3, 3, 4, 7, 9, 9, 11, 12, 15, 16, 19, 21, 25, 29, 32, 34, 39, 43, 47, 55, 67, 78, 87, 98, 107, 118, 147, 180, 217, 255, 299, 344, 394, 462, 576, 669, 784, 935, 1104, 1307, 1544]",13.0,38.0,64.69950223832885
39,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1, 1, 3, 2, 1, 2, 2, 8, 7, 7, 8, 10, 14, 12, 14, 19, 26, 27, 31, 40, 48, 52, 69, 72, 95, 114, 127, 165, 199, 199]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 4, 1, 1, 1, 4, 6, 3, 1, 3, 3, 4, 4, 7, 5, 11, 11, 15, 22, 14, 25, 26, 26, 44, 45, 53, 72, 62, 90, 124, 137, 164, 167, 235, 261, 315]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 6, 15, 21, 24, 26, 31, 37, 52, 59, 73, 81, 109, 143, 177, 209, 252, 299, 382, 487, 609, 717, 838, 976, 1180, 1421]",12.0,42.0,70.48482344047578
40,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 2, 2, 5, 9, 9, 5, 12, 6, 10, 11, 17, 19, 20, 28, 26, 19, 34, 64, 59, 54, 86, 87, 108, 130, 175, 165, 209]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 1, 6, 1, 2, 3, 4, 1, 7, 7, 7, 6, 10, 8, 10, 14, 22, 18, 30, 35, 28, 52, 56, 69, 85, 77, 102, 129, 153, 182, 197, 248, 307]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 3, 3, 5, 5, 5, 7, 8, 11, 13, 13, 15, 18, 22, 25, 33, 41, 45, 57, 67, 74, 92, 113, 140, 156, 176, 202, 226, 271, 317, 376, 421, 495, 565, 649, 784, 938, 1118, 1333, 1562]",10.0,45.0,68.96035875510543
